OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00000005,379,157,137,137,137,0,0,0,0,7,7,0,57,57,0,21,21,0,41.42480211081794,36.147757255936675,36.147757255936675,36.147757255936675,0,0,0,0,1.8469656992084433,1.8469656992084433,0,15.03957783641161,15.03957783641161,0,5.540897097625329,5.540897097625329,0
W00000006,266,104,97,93,93,0,4,4,0,17,17,0,24,24,0,24,24,0,39.097744360902254,36.46616541353384,34.962406015037594,34.962406015037594,0,1.5037593984962405,1.5037593984962405,0,6.390977443609022,6.390977443609022,0,9.022556390977442,9.022556390977442,0,9.022556390977442,9.022556390977442,0
W00000008,216,66,100,100,100,0,0,0,0,3,3,0,33,33,0,14,14,0,30.555555555555557,46.2962962962963,46.2962962962963,46.2962962962963,0,0,0,0,1.3888888888888888,1.3888888888888888,0,15.277777777777779,15.277777777777779,0,6.481481481481481,6.481481481481481,0
W00000009,334,123,137,137,137,0,0,0,0,9,9,0,43,43,0,22,22,0,36.82634730538922,41.01796407185629,41.01796407185629,41.01796407185629,0,0,0,0,2.694610778443114,2.694610778443114,0,12.874251497005988,12.874251497005988,0,6.58682634730539,6.58682634730539,0
W00009977,206,94,74,74,74,0,0,0,0,7,6,1,22,22,0,9,9,0,45.63106796116505,35.92233009708738,35.92233009708738,35.92233009708738,0,0,0,0,3.3980582524271843,2.912621359223301,0.48543689320388345,10.679611650485436,10.679611650485436,0,4.368932038834951,4.368932038834951,0
W00009978,218,73,101,99,99,0,2,0,2,3,3,0,29,29,0,12,12,0,33.48623853211009,46.330275229357795,45.412844036697244,45.412844036697244,0,0.9174311926605505,0,0.9174311926605505,1.3761467889908259,1.3761467889908259,0,13.302752293577983,13.302752293577983,0,5.5045871559633035,5.5045871559633035,0
W00009979,211,65,99,99,99,0,0,0,0,4,4,0,22,22,0,21,21,0,30.80568720379147,46.91943127962085,46.91943127962085,46.91943127962085,0,0,0,0,1.8957345971563981,1.8957345971563981,0,10.42654028436019,10.42654028436019,0,9.95260663507109,9.95260663507109,0
W00009980,182,82,53,53,53,0,0,0,0,4,4,0,31,31,0,12,12,0,45.05494505494506,29.120879120879124,29.120879120879124,29.120879120879124,0,0,0,0,2.197802197802198,2.197802197802198,0,17.032967032967033,17.032967032967033,0,6.593406593406594,6.593406593406594,0
W00000010,276,38,190,190,190,0,0,0,0,5,5,0,20,20,0,23,23,0,13.768115942028986,68.84057971014492,68.84057971014492,68.84057971014492,0,0,0,0,1.8115942028985508,1.8115942028985508,0,7.246376811594203,7.246376811594203,0,8.333333333333332,8.333333333333332,0
W00000011,234,58,129,129,129,0,0,0,0,4,4,0,20,20,0,23,23,0,24.786324786324787,55.12820512820513,55.12820512820513,55.12820512820513,0,0,0,0,1.7094017094017095,1.7094017094017095,0,8.547008547008547,8.547008547008547,0,9.82905982905983,9.82905982905983,0
W00000012,262,67,146,146,146,0,0,0,0,9,9,0,15,15,0,25,25,0,25.572519083969464,55.72519083969466,55.72519083969466,55.72519083969466,0,0,0,0,3.435114503816794,3.435114503816794,0,5.7251908396946565,5.7251908396946565,0,9.541984732824428,9.541984732824428,0
W00000013,322,125,125,125,125,0,0,0,0,8,8,0,36,35,1,28,28,0,38.81987577639752,38.81987577639752,38.81987577639752,38.81987577639752,0,0,0,0,2.484472049689441,2.484472049689441,0,11.180124223602485,10.869565217391305,0.3105590062111801,8.695652173913043,8.695652173913043,0
W00000084,118,41,43,43,43,0,0,0,0,2,2,0,19,19,0,13,13,0,34.74576271186441,36.440677966101696,36.440677966101696,36.440677966101696,0,0,0,0,1.694915254237288,1.694915254237288,0,16.101694915254235,16.101694915254235,0,11.016949152542372,11.016949152542372,0
W00000086,161,58,57,57,57,0,0,0,0,5,5,0,23,23,0,18,18,0,36.024844720496894,35.40372670807454,35.40372670807454,35.40372670807454,0,0,0,0,3.1055900621118013,3.1055900621118013,0,14.285714285714285,14.285714285714285,0,11.180124223602485,11.180124223602485,0
W00000087,160,39,87,85,85,0,2,0,2,1,1,0,23,23,0,10,10,0,24.375,54.37499999999999,53.125,53.125,0,1.25,0,1.25,0.625,0.625,0,14.374999999999998,14.374999999999998,0,6.25,6.25,0
W00000088,256,61,136,134,134,0,2,0,2,6,6,0,35,35,0,18,18,0,23.828125,53.125,52.34375,52.34375,0,0.78125,0,0.78125,2.34375,2.34375,0,13.671875,13.671875,0,7.03125,7.03125,0
W00000090,128,49,68,68,68,0,0,0,0,0,0,0,9,9,0,2,2,0,38.28125,53.125,53.125,53.125,0,0,0,0,0,0,0,7.03125,7.03125,0,1.5625,1.5625,0
W00009981,201,45,101,101,101,0,0,0,0,1,1,0,23,23,0,31,31,0,22.388059701492537,50.24875621890548,50.24875621890548,50.24875621890548,0,0,0,0,0.4975124378109453,0.4975124378109453,0,11.442786069651742,11.442786069651742,0,15.422885572139302,15.422885572139302,0
W00000137,198,60,111,107,107,0,4,0,4,0,0,0,17,17,0,10,10,0,30.303030303030305,56.060606060606055,54.04040404040404,54.04040404040404,0,2.0202020202020203,0,2.0202020202020203,0,0,0,8.585858585858585,8.585858585858585,0,5.05050505050505,5.05050505050505,0
W00000138,245,98,85,85,85,0,0,0,0,4,4,0,43,43,0,15,15,0,40,34.69387755102041,34.69387755102041,34.69387755102041,0,0,0,0,1.6326530612244898,1.6326530612244898,0,17.551020408163264,17.551020408163264,0,6.122448979591836,6.122448979591836,0
W00000139,335,148,130,130,128,2,0,0,0,6,6,0,41,40,1,10,10,0,44.17910447761194,38.80597014925373,38.80597014925373,38.2089552238806,0.5970149253731344,0,0,0,1.791044776119403,1.791044776119403,0,12.238805970149254,11.940298507462686,0.2985074626865672,2.9850746268656714,2.9850746268656714,0
W00000140,349,104,190,190,190,0,0,0,0,8,8,0,26,26,0,21,21,0,29.799426934097422,54.44126074498568,54.44126074498568,54.44126074498568,0,0,0,0,2.292263610315186,2.292263610315186,0,7.4498567335243555,7.4498567335243555,0,6.017191977077363,6.017191977077363,0
W00000141,221,80,114,112,112,0,2,0,2,4,4,0,15,15,0,8,8,0,36.199095022624434,51.58371040723983,50.678733031674206,50.678733031674206,0,0.904977375565611,0,0.904977375565611,1.809954751131222,1.809954751131222,0,6.787330316742081,6.787330316742081,0,3.619909502262444,3.619909502262444,0
