OA,ts0360001,ts0360002,ts0360003,ts0360002_PCT,ts0360003_PCT
W00000001,353,118,235,33.42776203966006,66.57223796033995
W00000002,236,80,156,33.89830508474576,66.10169491525424
W00000003,357,130,227,36.41456582633053,63.58543417366946
W00000004,336,144,192,42.857142857142854,57.14285714285714
W00000005,460,126,334,27.391304347826086,72.60869565217392
W00000006,302,100,202,33.11258278145696,66.88741721854305
W00000008,244,98,146,40.16393442622951,59.83606557377049
W00000009,415,113,302,27.228915662650603,72.77108433734941
W00000010,286,176,110,61.53846153846154,38.46153846153847
W00000011,257,122,135,47.47081712062256,52.52918287937744
W00000012,288,122,166,42.36111111111111,57.638888888888886
W00000013,400,117,283,29.25,70.75
W00000014,252,93,159,36.904761904761905,63.095238095238095
W00000015,228,143,85,62.71929824561403,37.280701754385966
W00000016,199,106,93,53.266331658291456,46.733668341708544
W00000017,183,82,101,44.80874316939891,55.19125683060109
W00000018,211,91,120,43.127962085308056,56.872037914691944
W00000019,149,95,54,63.758389261744966,36.241610738255034
W00000020,193,73,120,37.82383419689119,62.17616580310881
W00000021,174,89,85,51.14942528735632,48.85057471264368
W00000022,297,79,218,26.599326599326602,73.4006734006734
W00000023,287,77,210,26.82926829268293,73.17073170731707
W00000024,371,110,261,29.649595687331537,70.35040431266847
W00000025,264,57,207,21.59090909090909,78.4090909090909
W00000026,275,71,204,25.818181818181817,74.18181818181819
W00000027,348,156,192,44.827586206896555,55.172413793103445
W00000028,287,117,170,40.76655052264808,59.23344947735192
W00000029,274,103,171,37.591240875912405,62.40875912408759
W00000030,377,93,284,24.6684350132626,75.3315649867374
W00000031,451,99,352,21.951219512195124,78.04878048780488
W00000032,200,41,159,20.5,79.5
W00000033,258,68,190,26.356589147286826,73.64341085271317
W00000034,264,69,195,26.136363636363637,73.86363636363636
W00000035,440,95,345,21.59090909090909,78.4090909090909
W00000036,256,66,190,25.78125,74.21875
W00000037,444,130,314,29.27927927927928,70.72072072072072
W00000038,429,135,294,31.46853146853147,68.53146853146853
W00000039,374,107,267,28.609625668449194,71.3903743315508
W00000040,283,113,170,39.92932862190813,60.07067137809188
W00000041,288,46,242,15.972222222222221,84.02777777777779
W00000042,187,98,89,52.406417112299465,47.593582887700535
W00000043,255,130,125,50.98039215686274,49.01960784313725
W00000044,494,192,302,38.8663967611336,61.1336032388664
W00000045,332,143,189,43.07228915662651,56.92771084337349
W00000046,280,128,152,45.714285714285715,54.285714285714285
W00000047,227,104,123,45.81497797356828,54.18502202643172
W00000048,258,132,126,51.162790697674424,48.837209302325576
W00000049,224,110,114,49.107142857142854,50.89285714285714
W00000050,201,90,111,44.776119402985074,55.223880597014926
W00000051,316,126,190,39.87341772151899,60.12658227848101
W00000052,269,62,207,23.04832713754647,76.95167286245353
W00000053,449,67,382,14.92204899777283,85.07795100222717
W00000054,262,65,197,24.80916030534351,75.19083969465649
W00000055,349,123,226,35.24355300859599,64.75644699140402
W00000056,325,86,239,26.461538461538463,73.53846153846155
W00000057,416,130,286,31.25,68.75
W00000058,261,120,141,45.97701149425287,54.02298850574713
W00000059,288,75,213,26.041666666666668,73.95833333333334
W00000060,246,105,141,42.68292682926829,57.3170731707317
W00000061,267,110,157,41.19850187265918,58.80149812734082
W00000062,379,119,260,31.398416886543533,68.60158311345647
W00000063,271,107,164,39.48339483394834,60.51660516605166
W00000064,239,43,196,17.99163179916318,82.00836820083683
W00000065,303,86,217,28.38283828382838,71.61716171617162
W00000066,283,59,224,20.848056537102476,79.15194346289752
W00000067,527,106,421,20.113851992409867,79.88614800759012
W00000068,410,87,323,21.21951219512195,78.78048780487805
W00000069,370,67,303,18.10810810810811,81.89189189189189
W00000070,409,99,310,24.205378973105134,75.79462102689487
W00000071,371,129,242,34.77088948787062,65.22911051212938
W00000072,250,47,203,18.8,81.2
W00000073,211,61,150,28.90995260663507,71.09004739336493
W00000074,188,59,129,31.382978723404253,68.61702127659575
W00000075,265,138,127,52.075471698113205,47.924528301886795
W00000076,251,113,138,45.0199203187251,54.980079681274894
W00000077,367,178,189,48.501362397820166,51.49863760217984
W00000078,270,114,156,42.22222222222222,57.77777777777777
W00000079,285,119,166,41.75438596491228,58.245614035087726
W00000080,356,137,219,38.48314606741573,61.51685393258427
W00000081,290,124,166,42.758620689655174,57.24137931034483
W00000082,387,144,243,37.2093023255814,62.7906976744186
W00000083,322,105,217,32.608695652173914,67.3913043478261
W00000084,127,64,63,50.39370078740157,49.60629921259843
