OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
W00000001,150,149,1,0,0,99.33333333333333,0.6666666666666667,0,0
W00000002,125,124,0,0,1,99.2,0,0,0.8
W00000003,166,165,1,0,0,99.3975903614458,0.6024096385542169,0,0
W00000004,164,162,2,0,0,98.78048780487805,1.2195121951219512,0,0
W00000005,202,199,3,0,0,98.51485148514851,1.4851485148514851,0,0
W00000006,156,154,2,0,0,98.71794871794873,1.282051282051282,0,0
W00000008,119,119,0,0,0,100,0,0,0
W00000009,180,180,0,0,0,100,0,0,0
W00000010,144,141,2,0,1,97.91666666666666,1.3888888888888888,0,0.6944444444444444
W00000011,125,125,0,0,0,100,0,0,0
W00000012,134,133,0,0,1,99.25373134328358,0,0,0.7462686567164178
W00000013,178,177,1,0,0,99.43820224719101,0.5617977528089888,0,0
W00000014,107,105,1,0,1,98.13084112149532,0.9345794392523363,0,0.9345794392523363
W00000015,114,114,0,0,0,100,0,0,0
W00000016,105,104,1,0,0,99.04761904761905,0.9523809523809524,0,0
W00000017,99,95,0,3,1,95.95959595959596,0,3.0303030303030303,1.0101010101010102
W00000018,99,98,0,0,1,98.98989898989899,0,0,1.0101010101010102
W00000019,94,93,1,0,0,98.93617021276596,1.0638297872340425,0,0
W00000020,106,104,1,1,0,98.11320754716981,0.9433962264150944,0.9433962264150944,0
W00000021,92,91,0,0,1,98.91304347826086,0,0,1.0869565217391304
W00000022,137,134,2,0,1,97.8102189781022,1.4598540145985401,0,0.7299270072992701
W00000023,128,128,0,0,0,100,0,0,0
W00000024,162,162,0,0,0,100,0,0,0
W00000025,110,110,0,0,0,100,0,0,0
W00000026,117,117,0,0,0,100,0,0,0
W00000027,155,154,0,0,1,99.35483870967742,0,0,0.6451612903225806
W00000028,137,136,0,0,1,99.27007299270073,0,0,0.7299270072992701
W00000029,132,129,3,0,0,97.72727272727273,2.272727272727273,0,0
W00000030,154,152,1,1,0,98.7012987012987,0.6493506493506493,0.6493506493506493,0
W00000031,180,178,1,0,1,98.88888888888889,0.5555555555555556,0,0.5555555555555556
W00000032,113,112,1,0,0,99.11504424778761,0.8849557522123894,0,0
W00000033,120,119,1,0,0,99.16666666666667,0.8333333333333334,0,0
W00000034,122,121,0,1,0,99.18032786885246,0,0.819672131147541,0
W00000035,173,171,2,0,0,98.84393063583815,1.1560693641618496,0,0
W00000036,114,112,0,1,1,98.24561403508771,0,0.8771929824561403,0.8771929824561403
