OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00004523,332,262,256,1,5,5,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78.91566265060241,77.10843373493977,0.30120481927710846,1.5060240963855422,1.5060240963855422,0,0.30120481927710846,0,0,0,0,0.9036144578313252,0,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.084337349397593
W00004526,227,196,193,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,86.34361233480176,85.02202643171806,0.881057268722467,0.4405286343612335,0.4405286343612335,0,0,0,0,0,0,0,0,0.4405286343612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.656387665198238
W00004527,411,349,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,84.91484184914842,84.91484184914842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.085158150851582
W00004528,261,230,229,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,88.12260536398468,87.73946360153256,0,0.38314176245210724,0.38314176245210724,0,0,0,0,0,0,0,0,0.38314176245210724,0,0,0,0,0,0,0,0.38314176245210724,0,0,0,0.38314176245210724,0,0,0,0,0,0,11.494252873563218
W00010079,289,261,259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,90.3114186851211,89.61937716262976,0.6920415224913495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.688581314878892
W00010085,206,155,153,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,49,75.24271844660194,74.27184466019418,0.48543689320388345,0.48543689320388345,0.48543689320388345,0,0,0,0,0,0,0.48543689320388345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9708737864077669,0.9708737864077669,0,0,0,23.78640776699029
W00010257,277,254,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,91.69675090252709,90.97472924187726,0.7220216606498195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303249097472925
W00004521,371,278,270,1,7,7,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,91,74.93261455525607,72.77628032345014,0.2695417789757413,1.8867924528301887,1.8867924528301887,0,0.2695417789757413,0,0,0,0,1.6172506738544474,0,0,0,0,0,0,0,0,0,0.2695417789757413,0.2695417789757413,0,0,0,0,0.2695417789757413,0,0.2695417789757413,0,0,24.528301886792452
W00004522,337,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,85.16320474777447,85.16320474777447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.836795252225517
W00004524,310,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,69,77.41935483870968,77.41935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3225806451612903,0.3225806451612903,0,0,0,22.258064516129032
W00004525,306,251,249,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,53,82.02614379084967,81.37254901960785,0,0.6535947712418301,0.6535947712418301,0,0,0,0,0,0,0,0,0.6535947712418301,0,0,0,0,0,0,0,0.32679738562091504,0,0,0.32679738562091504,0,0,0.32679738562091504,0.32679738562091504,0,0,0,17.320261437908496
W00010069,241,226,216,0,10,10,0,0,4,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,93.7759336099585,89.62655601659752,0,4.149377593360995,4.149377593360995,0,0,1.6597510373443984,0,0,0,1.6597510373443984,0,0.8298755186721992,0,0,0,0,0,0,0,0.4149377593360996,0,0,0.4149377593360996,0,0,0,0,0,0,0,5.809128630705394
W00010081,305,266,261,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38,87.21311475409837,85.57377049180329,0,1.639344262295082,1.639344262295082,0,0,0,0,0,0,1.639344262295082,0,0,0,0,0,0,0,0,0,0.32786885245901637,0,0,0.32786885245901637,0,0,0,0,0,0,0,12.459016393442624
W00010082,177,127,125,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,0,0,0,46,71.75141242937853,70.62146892655367,0.5649717514124294,0.5649717514124294,0.5649717514124294,0,0,0.5649717514124294,0,0,0,0,0,0,0,0,0,0.5649717514124294,0,0,0.5649717514124294,1.694915254237288,0,1.694915254237288,0,0,0,0,0,0,0,0,25.98870056497175
W00004514,316,266,264,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,84.17721518987342,83.54430379746836,0,0.6329113924050633,0.6329113924050633,0,0,0,0,0,0,0,0,0.6329113924050633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.822784810126583
