OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00003947,118,7,21,14,15,0,2,1,4,44,10,5.932203389830509,17.796610169491526,11.864406779661017,12.711864406779661,0,1.694915254237288,0.847457627118644,3.389830508474576,37.28813559322034,8.47457627118644
W00003948,115,4,2,22,18,1,5,1,5,43,14,3.4782608695652173,1.7391304347826086,19.130434782608695,15.65217391304348,0.8695652173913043,4.3478260869565215,0.8695652173913043,4.3478260869565215,37.391304347826086,12.173913043478262
W00003949,83,4,5,22,12,1,1,0,1,29,8,4.819277108433735,6.024096385542169,26.506024096385545,14.457831325301203,1.2048192771084338,1.2048192771084338,0,1.2048192771084338,34.93975903614458,9.63855421686747
W00003950,96,4,18,9,14,0,2,3,1,35,10,4.166666666666666,18.75,9.375,14.583333333333334,0,2.083333333333333,3.125,1.0416666666666665,36.45833333333333,10.416666666666668
W00003951,123,4,6,15,30,1,2,0,0,53,12,3.2520325203252036,4.878048780487805,12.195121951219512,24.390243902439025,0.8130081300813009,1.6260162601626018,0,0,43.08943089430895,9.75609756097561
W00003952,84,4,2,14,10,2,2,3,3,32,12,4.761904761904762,2.380952380952381,16.666666666666664,11.904761904761903,2.380952380952381,2.380952380952381,3.571428571428571,3.571428571428571,38.095238095238095,14.285714285714285
W00003953,123,3,4,23,6,2,1,2,2,60,20,2.4390243902439024,3.2520325203252036,18.69918699186992,4.878048780487805,1.6260162601626018,0.8130081300813009,1.6260162601626018,1.6260162601626018,48.78048780487805,16.260162601626014
W00003954,110,4,5,22,18,1,1,2,3,44,10,3.6363636363636362,4.545454545454546,20,16.363636363636363,0.9090909090909091,0.9090909090909091,1.8181818181818181,2.727272727272727,40,9.090909090909092
W00003955,97,3,3,24,14,0,3,0,1,40,9,3.0927835051546393,3.0927835051546393,24.742268041237114,14.432989690721648,0,3.0927835051546393,0,1.0309278350515463,41.23711340206185,9.278350515463918
W00003956,143,8,8,32,20,3,1,0,3,52,16,5.594405594405594,5.594405594405594,22.377622377622377,13.986013986013987,2.097902097902098,0.6993006993006993,0,2.097902097902098,36.36363636363637,11.188811188811188
W00003957,57,1,1,13,11,0,0,1,5,19,6,1.7543859649122806,1.7543859649122806,22.807017543859647,19.298245614035086,0,0,1.7543859649122806,8.771929824561402,33.33333333333333,10.526315789473683
W00003958,135,6,8,34,31,1,1,1,9,30,14,4.444444444444445,5.9259259259259265,25.185185185185183,22.962962962962962,0.7407407407407408,0.7407407407407408,0.7407407407407408,6.666666666666667,22.22222222222222,10.37037037037037
W00003960,134,14,57,18,4,8,1,1,2,12,17,10.44776119402985,42.53731343283582,13.432835820895523,2.9850746268656714,5.970149253731343,0.7462686567164178,0.7462686567164178,1.4925373134328357,8.955223880597014,12.686567164179104
W00003961,141,17,48,22,5,3,4,4,1,23,14,12.056737588652481,34.04255319148936,15.602836879432624,3.546099290780142,2.127659574468085,2.8368794326241136,2.8368794326241136,0.7092198581560284,16.312056737588655,9.929078014184398
W00003962,104,18,23,11,6,3,0,1,1,28,13,17.307692307692307,22.115384615384613,10.576923076923077,5.769230769230769,2.8846153846153846,0,0.9615384615384616,0.9615384615384616,26.923076923076923,12.5
