OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00004523,265,91,117,117,117,0,0,0,0,1,1,0,36,36,0,20,20,0,34.33962264150943,44.15094339622642,44.15094339622642,44.15094339622642,0,0,0,0,0.37735849056603776,0.37735849056603776,0,13.584905660377359,13.584905660377359,0,7.547169811320755,7.547169811320755,0
W00004526,200,63,95,95,95,0,0,0,0,1,1,0,22,22,0,19,19,0,31.5,47.5,47.5,47.5,0,0,0,0,0.5,0.5,0,11,11,0,9.5,9.5,0
W00004527,339,97,174,174,172,2,0,0,0,2,2,0,30,30,0,36,36,0,28.613569321533923,51.32743362831859,51.32743362831859,50.737463126843664,0.5899705014749262,0,0,0,0.5899705014749262,0.5899705014749262,0,8.849557522123893,8.849557522123893,0,10.619469026548673,10.619469026548673,0
W00004528,228,72,131,131,128,3,0,0,0,6,6,0,7,7,0,12,12,0,31.57894736842105,57.45614035087719,57.45614035087719,56.14035087719298,1.3157894736842104,0,0,0,2.631578947368421,2.631578947368421,0,3.070175438596491,3.070175438596491,0,5.263157894736842,5.263157894736842,0
W00010079,221,70,126,126,124,2,0,0,0,5,5,0,13,13,0,7,7,0,31.674208144796378,57.01357466063348,57.01357466063348,56.10859728506787,0.904977375565611,0,0,0,2.262443438914027,2.262443438914027,0,5.88235294117647,5.88235294117647,0,3.167420814479638,3.167420814479638,0
W00010085,172,46,81,81,81,0,0,0,0,2,2,0,22,22,0,21,21,0,26.744186046511626,47.093023255813954,47.093023255813954,47.093023255813954,0,0,0,0,1.1627906976744187,1.1627906976744187,0,12.790697674418606,12.790697674418606,0,12.209302325581394,12.209302325581394,0
W00010257,223,75,123,121,121,0,2,2,0,4,4,0,10,10,0,11,11,0,33.6322869955157,55.15695067264574,54.26008968609865,54.26008968609865,0,0.8968609865470852,0.8968609865470852,0,1.7937219730941705,1.7937219730941705,0,4.484304932735426,4.484304932735426,0,4.932735426008969,4.932735426008969,0
W00004521,301,149,75,73,73,0,2,0,2,16,16,0,46,46,0,15,15,0,49.501661129568106,24.916943521594686,24.25249169435216,24.25249169435216,0,0.6644518272425249,0,0.6644518272425249,5.3156146179401995,5.3156146179401995,0,15.282392026578073,15.282392026578073,0,4.983388704318937,4.983388704318937,0
W00004522,270,119,103,103,103,0,0,0,0,6,6,0,31,31,0,11,11,0,44.074074074074076,38.148148148148145,38.148148148148145,38.148148148148145,0,0,0,0,2.2222222222222223,2.2222222222222223,0,11.481481481481481,11.481481481481481,0,4.074074074074074,4.074074074074074,0
W00004524,257,131,91,91,91,0,0,0,0,5,5,0,20,20,0,10,10,0,50.97276264591439,35.40856031128405,35.40856031128405,35.40856031128405,0,0,0,0,1.9455252918287937,1.9455252918287937,0,7.782101167315175,7.782101167315175,0,3.8910505836575875,3.8910505836575875,0
