OA,ts0680001,ts0680002,ts0680003,ts0680002_PCT,ts0680003_PCT
E00075091,295,32,263,10.847457627118644,89.15254237288136
E00075093,366,62,304,16.939890710382514,83.06010928961749
E00075095,426,67,359,15.727699530516432,84.27230046948357
E00075096,323,45,278,13.93188854489164,86.06811145510835
E00075097,341,63,278,18.475073313782993,81.52492668621701
E00075098,304,33,271,10.855263157894738,89.14473684210526
E00075099,324,58,266,17.901234567901234,82.09876543209876
E00075100,272,40,232,14.705882352941178,85.29411764705883
E00075101,289,40,249,13.84083044982699,86.159169550173
E00075102,296,54,242,18.243243243243242,81.75675675675676
E00075103,310,53,257,17.096774193548388,82.9032258064516
E00075104,331,48,283,14.501510574018129,85.49848942598187
E00075105,290,49,241,16.896551724137932,83.10344827586206
E00075106,273,39,234,14.285714285714285,85.71428571428571
E00075107,307,52,255,16.938110749185668,83.06188925081433
E00075108,337,59,278,17.50741839762611,82.49258160237389
E00075109,247,28,219,11.336032388663968,88.66396761133603
E00075110,247,36,211,14.5748987854251,85.4251012145749
E00075111,445,68,377,15.280898876404494,84.71910112359551
E00075112,476,84,392,17.647058823529413,82.35294117647058
E00075113,269,35,234,13.011152416356877,86.98884758364312
E00075114,272,46,226,16.911764705882355,83.08823529411765
E00075115,222,23,199,10.36036036036036,89.63963963963964
E00075116,303,45,258,14.85148514851485,85.14851485148515
E00075117,252,40,212,15.873015873015872,84.12698412698413
E00075118,231,29,202,12.554112554112553,87.44588744588745
E00075119,323,34,289,10.526315789473683,89.47368421052632
E00075120,347,63,284,18.155619596541786,81.84438040345822
E00075121,368,112,256,30.434782608695656,69.56521739130434
E00075122,246,40,206,16.260162601626014,83.73983739837398
E00075123,355,69,286,19.43661971830986,80.56338028169014
E00075124,280,43,237,15.357142857142858,84.64285714285714
E00075125,365,59,306,16.164383561643834,83.83561643835617
E00075126,248,54,194,21.774193548387096,78.2258064516129
E00075127,269,43,226,15.985130111524162,84.01486988847584
E00075128,363,70,293,19.28374655647383,80.71625344352617
E00075129,278,45,233,16.18705035971223,83.81294964028777
E00075132,317,32,285,10.094637223974763,89.90536277602523
E00075133,204,16,188,7.8431372549019605,92.15686274509804
E00075134,307,44,263,14.332247557003258,85.66775244299674
E00075136,292,56,236,19.17808219178082,80.82191780821918
E00075137,303,57,246,18.81188118811881,81.1881188118812
