OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
E00119016,331,302,296,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,1,0,0,0,0,0,0,2,0,2,1,0,22,91.23867069486404,89.42598187311178,1.5105740181268883,0.3021148036253776,0.3021148036253776,0,0,0,0,0,0,0,0,0.3021148036253776,0,0,0,1.2084592145015105,0.3021148036253776,0.6042296072507553,0.3021148036253776,0,0,0,0,0,0,0.6042296072507553,0,0.6042296072507553,0.3021148036253776,0,6.646525679758309
E00119017,217,200,186,11,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,92.16589861751152,85.71428571428571,5.0691244239631335,1.3824884792626728,1.3824884792626728,0.4608294930875576,0.9216589861751152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9216589861751152,0.9216589861751152,0,0,0,6.912442396313365
E00119018,316,290,284,0,6,6,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,22,91.77215189873418,89.87341772151899,0,1.89873417721519,1.89873417721519,0,0,0,0,0,0,1.2658227848101267,0,0.6329113924050633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6329113924050633,0.6329113924050633,0,0.6329113924050633,0,6.962025316455696
E00119021,161,150,143,3,4,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,93.16770186335404,88.81987577639751,1.8633540372670807,2.484472049689441,2.484472049689441,0,0,0,0,0,0,0,1.8633540372670807,0.6211180124223602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.832298136645963
E00119030,239,215,206,4,5,5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,2,0,0,2,2,0,1,0,18,89.9581589958159,86.19246861924687,1.6736401673640167,2.092050209205021,2.092050209205021,1.2552301255230125,0,0,0,0,0,0,0.41841004184100417,0.41841004184100417,0,0,0,0.41841004184100417,0,0.41841004184100417,0,0.8368200836820083,0,0,0.8368200836820083,0,0,0.8368200836820083,0.8368200836820083,0,0.41841004184100417,0,7.531380753138076
E00119019,177,165,160,2,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,9,93.22033898305084,90.3954802259887,1.1299435028248588,1.694915254237288,1.694915254237288,0.5649717514124294,0.5649717514124294,0,0,0,0,0,0,0.5649717514124294,0,0,0,0.5649717514124294,0,0,0.5649717514124294,0.5649717514124294,0,0,0.5649717514124294,0,0,0.5649717514124294,0.5649717514124294,0,0,0,5.084745762711865
E00119020,195,161,152,0,9,9,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,32,82.564102564102555,77.94871794871796,0,4.615384615384616,4.615384615384616,0,0,0,0.5128205128205128,0,0,0,2.051282051282051,2.051282051282051,0,0,0,0,0,0,0,0.5128205128205128,0,0.5128205128205128,0,0,0,0.5128205128205128,0.5128205128205128,0,0,0,16.41025641025641
E00119022,269,248,245,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,19,92.19330855018588,91.07806691449815,0.37174721189591076,0.7434944237918215,0.7434944237918215,0.37174721189591076,0.37174721189591076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37174721189591076,0,0,0.37174721189591076,0,0,0,0,0,0.37174721189591076,0,7.063197026022305
E00119023,376,330,293,9,28,27,5,5,5,0,2,1,0,1,8,1,0,1,0,0,0,0,4,0,2,0,2,0,5,5,0,0,0,37,87.7659574468085,77.92553191489363,2.393617021276596,7.446808510638298,7.180851063829788,1.3297872340425532,1.3297872340425532,1.3297872340425532,0,0.5319148936170213,0.26595744680851063,0,0.26595744680851063,2.127659574468085,0.26595744680851063,0,0.26595744680851063,0,0,0,0,1.0638297872340425,0,0.5319148936170213,0,0.5319148936170213,0,1.3297872340425532,1.3297872340425532,0,0,0,9.840425531914894
E00119024,339,303,292,2,9,9,0,1,0,3,1,0,0,3,1,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,1,0,31,89.38053097345133,86.13569321533923,0.5899705014749262,2.6548672566371683,2.6548672566371683,0,0.2949852507374631,0,0.8849557522123894,0.2949852507374631,0,0,0.8849557522123894,0.2949852507374631,0,0,0,0.8849557522123894,0,0,0.8849557522123894,0.2949852507374631,0.2949852507374631,0,0,0,0,0,0,0,0.2949852507374631,0,9.144542772861357
