OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
W00001017,212,44,34,3,98,13,6,1,0,1,0,0,0,4,0,0,10,4,10,4,20.754716981132077,16.037735849056602,1.4150943396226416,46.22641509433962,6.132075471698113,2.8301886792452833,0.4716981132075472,0,0.4716981132075472,0,0,0,1.8867924528301887,0,0,4.716981132075472,1.8867924528301887,4.716981132075472,1.8867924528301887
W00001018,277,76,35,9,105,24,1,0,0,0,0,0,0,1,5,0,19,3,24,3,27.436823104693143,12.63537906137184,3.2490974729241873,37.90613718411552,8.664259927797833,0.36101083032490977,0,0,0,0,0,0,0.36101083032490977,1.8050541516245486,0,6.859205776173286,1.083032490974729,8.664259927797833,1.083032490974729
W00001019,185,42,32,7,90,2,6,0,0,1,0,0,0,5,0,0,5,1,5,1,22.702702702702705,17.2972972972973,3.783783783783784,48.64864864864865,1.0810810810810811,3.2432432432432434,0,0,0.5405405405405406,0,0,0,2.7027027027027026,0,0,2.7027027027027026,0.5405405405405406,2.7027027027027026,0.5405405405405406
W00001020,269,54,43,7,135,17,8,0,0,0,0,0,0,8,0,0,3,2,3,2,20.074349442379184,15.985130111524162,2.6022304832713754,50.18587360594795,6.319702602230483,2.973977695167286,0,0,0,0,0,0,2.973977695167286,0,0,1.1152416356877324,0.7434944237918215,1.1152416356877324,0.7434944237918215
W00001021,225,68,47,12,64,17,8,3,0,1,0,0,0,4,4,0,5,0,9,0,30.22222222222222,20.88888888888889,5.333333333333334,28.444444444444443,7.555555555555555,3.5555555555555554,1.3333333333333335,0,0.4444444444444444,0,0,0,1.7777777777777777,1.7777777777777777,0,2.2222222222222223,0,4,0
W00001022,186,58,44,4,59,15,6,1,0,0,0,1,0,4,0,0,0,0,0,0,31.182795698924732,23.655913978494624,2.1505376344086025,31.72043010752688,8.064516129032258,3.225806451612903,0.5376344086021506,0,0,0,0.5376344086021506,0,2.1505376344086025,0,0,0,0,0,0
W00001023,120,34,14,3,51,6,6,0,0,0,0,0,0,6,0,0,1,5,1,5,28.333333333333332,11.666666666666666,2.5,42.5,5,5,0,0,0,0,0,0,5,0,0,0.8333333333333334,4.166666666666666,0.8333333333333334,4.166666666666666
W00001024,265,58,39,10,114,27,5,0,0,1,0,0,0,4,0,0,12,0,12,0,21.88679245283019,14.716981132075471,3.7735849056603774,43.0188679245283,10.18867924528302,1.8867924528301887,0,0,0.37735849056603776,0,0,0,1.509433962264151,0,0,4.528301886792453,0,4.528301886792453,0
W00001025,352,92,32,13,78,34,10,3,0,0,0,0,0,7,1,0,79,13,80,13,26.136363636363637,9.090909090909092,3.6931818181818183,22.15909090909091,9.659090909090908,2.840909090909091,0.8522727272727272,0,0,0,0,0,1.9886363636363635,0.2840909090909091,0,22.443181818181817,3.6931818181818183,22.727272727272727,3.6931818181818183
W00001026,233,30,22,4,159,10,2,0,0,0,0,0,0,2,1,0,3,2,4,2,12.875536480686694,9.44206008583691,1.7167381974248928,68.24034334763948,4.291845493562231,0.8583690987124464,0,0,0,0,0,0,0.8583690987124464,0.4291845493562232,0,1.2875536480686696,0.8583690987124464,1.7167381974248928,0.8583690987124464
W00001027,280,65,45,6,143,15,4,0,0,0,0,0,0,4,0,0,1,1,1,1,23.214285714285715,16.071428571428573,2.142857142857143,51.07142857142857,5.357142857142857,1.4285714285714286,0,0,0,0,0,0,1.4285714285714286,0,0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715
W00001028,310,68,43,7,143,15,10,0,0,0,0,0,0,10,1,1,17,5,18,6,21.935483870967744,13.870967741935484,2.258064516129032,46.12903225806452,4.838709677419355,3.225806451612903,0,0,0,0,0,0,3.225806451612903,0.3225806451612903,0.3225806451612903,5.483870967741936,1.6129032258064515,5.806451612903226,1.935483870967742
W00001029,207,50,35,5,87,6,4,0,0,0,0,0,0,4,0,0,11,9,11,9,24.154589371980677,16.908212560386474,2.4154589371980677,42.028985507246375,2.898550724637681,1.932367149758454,0,0,0,0,0,0,1.932367149758454,0,0,5.314009661835748,4.3478260869565215,5.314009661835748,4.3478260869565215
W00001030,229,43,26,9,123,15,7,3,0,0,0,0,0,4,0,0,5,1,5,1,18.777292576419214,11.353711790393014,3.9301310043668125,53.711790393013104,6.550218340611353,3.056768558951965,1.3100436681222707,0,0,0,0,0,1.7467248908296942,0,0,2.1834061135371177,0.43668122270742354,2.1834061135371177,0.43668122270742354
W00001031,300,58,34,5,175,20,3,0,0,0,0,0,0,3,1,1,3,0,4,1,19.333333333333332,11.333333333333332,1.6666666666666667,58.333333333333336,6.666666666666667,1,0,0,0,0,0,0,1,0.33333333333333337,0.33333333333333337,1,0,1.3333333333333335,0.33333333333333337
W00001032,300,61,45,6,152,17,15,4,0,0,0,0,0,11,1,1,2,0,3,1,20.333333333333332,15,2,50.66666666666667,5.666666666666666,5,1.3333333333333335,0,0,0,0,0,3.6666666666666665,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,1,0.33333333333333337
