OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00001174,259,225,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,32,86.87258687258688,86.48648648648648,0.3861003861003861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3861003861003861,0,0,0.3861003861003861,0,0,0,0,0,0,0,0,0,0.3861003861003861,0,12.355212355212355
W00001175,244,197,194,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,46,80.73770491803278,79.50819672131148,0.4098360655737705,0.819672131147541,0.819672131147541,0,0.819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4098360655737705,0,0.4098360655737705,0,0,18.852459016393443
W00001176,324,268,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,54,82.71604938271605,82.4074074074074,0.30864197530864196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30864197530864196,0,0.30864197530864196,0,0.30864197530864196,0,0,0,0.30864197530864196,0,0,0,0,0,0,16.666666666666664
W00001177,303,258,254,1,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,85.14851485148515,83.82838283828383,0.33003300330033003,0.9900990099009901,0.9900990099009901,0,0,0,0,0,0,0,0.33003300330033003,0.6600660066006601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85148514851485
W00001178,245,195,194,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,46,79.59183673469387,79.18367346938776,0,0.40816326530612246,0.40816326530612246,0,0,0,0,0,0,0.40816326530612246,0,0,0,0,0,1.2244897959183674,0,0,1.2244897959183674,0,0,0,0,0,0,0,0,0,0.40816326530612246,0,18.775510204081634
W00001179,211,158,153,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,74.88151658767772,72.51184834123224,0,2.3696682464454977,2.3696682464454977,0,0,0,0,0,0,0,0,2.3696682464454977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.118483412322274
W00001164,232,182,178,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,48,78.44827586206897,76.72413793103449,1.293103448275862,0.43103448275862066,0.43103448275862066,0,0,0,0,0,0,0.43103448275862066,0,0,0,0,0,0,0,0,0,0.8620689655172413,0,0,0,0.8620689655172413,0,0,0,0,0,0,20.689655172413794
W00001166,289,231,225,2,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57,79.93079584775087,77.85467128027682,0.6920415224913495,1.384083044982699,1.384083044982699,0,0,0,0,0,0,0,0,1.384083044982699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34602076124567477,0.34602076124567477,0,0,0,19.72318339100346
W00001167,254,178,172,1,5,5,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70.07874015748031,67.71653543307087,0.39370078740157477,1.968503937007874,1.968503937007874,0,0,0.39370078740157477,0.39370078740157477,0,0,0.39370078740157477,0,0.7874015748031495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.92125984251969
W00001173,544,442,435,2,5,5,0,0,0,1,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,81.25,79.96323529411765,0.3676470588235294,0.9191176470588236,0.9191176470588236,0,0,0,0.1838235294117647,0.1838235294117647,0,0.5514705882352942,0,0,0,0,0,0.3676470588235294,0,0.3676470588235294,0,0,0,0,0,0,0,0,0,0,0,0,18.38235294117647
W00001180,245,188,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,54,76.73469387755102,76.32653061224491,0.40816326530612246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122449,0,0,0,0.8163265306122449,0,0,0,0,0.40816326530612246,0,22.040816326530614
W00010012,245,184,178,1,5,3,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,58,75.10204081632654,72.6530612244898,0.40816326530612246,2.0408163265306123,1.2244897959183674,0,0,0,0,0,0,0,0.40816326530612246,0.8163265306122449,0.8163265306122449,0,0.8163265306122449,0,0,0,0,1.2244897959183674,0,0,1.2244897959183674,0,0,0,0,0,0,0,23.6734693877551
W00010013,313,262,259,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47,83.70607028753993,82.74760383386581,0.6389776357827476,0.3194888178913738,0.3194888178913738,0,0,0,0,0.3194888178913738,0,0,0,0,0,0,0,1.2779552715654952,0,0,1.2779552715654952,0,0,0,0,0,0,0,0,0,0,0,15.015974440894569
W00010015,272,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35,86.76470588235294,86.76470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3676470588235294,0,0,0.3676470588235294,0,0,0,0,0,0,0,12.867647058823529
