OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
W00001017,173,103,103,95,33,62,4,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,37,6,9,8,10,59.53757225433526,59.53757225433526,54.91329479768786,19.07514450867052,35.83815028901734,2.312138728323699,1.7341040462427744,0.5780346820809248,2.312138728323699,2.312138728323699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.46242774566474,21.38728323699422,3.4682080924855487,5.202312138728324,4.624277456647398,5.780346820809249,Wales
W00001018,228,142,137,125,31,94,1,0,1,11,2,9,5,6,6,5,5,0,0,0,0,1,1,0,0,80,41,16,10,7,6,62.28070175438597,60.08771929824561,54.824561403508774,13.596491228070176,41.228070175438596,0.43859649122807015,0,0.43859649122807015,4.824561403508771,0.8771929824561403,3.9473684210526314,2.1929824561403506,2.631578947368421,2.631578947368421,2.1929824561403506,2.1929824561403506,0,0,0,0,0.43859649122807015,0.43859649122807015,0,0,35.08771929824561,17.982456140350877,7.017543859649122,4.385964912280701,3.070175438596491,2.631578947368421,Wales
W00001019,170,91,91,68,20,48,4,0,4,19,6,13,0,5,4,4,3,1,0,0,0,0,0,0,1,74,37,17,7,8,5,53.529411764705884,53.529411764705884,40,11.76470588235294,28.235294117647058,2.3529411764705883,0,2.3529411764705883,11.176470588235295,3.5294117647058822,7.647058823529412,0,2.941176470588235,2.3529411764705883,2.3529411764705883,1.7647058823529411,0.5882352941176471,0,0,0,0,0,0,0.5882352941176471,43.529411764705884,21.764705882352942,10,4.117647058823529,4.705882352941177,2.941176470588235,Wales
W00001020,206,124,115,106,27,79,1,0,1,8,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,82,25,16,19,17,5,60.19417475728155,55.8252427184466,51.45631067961165,13.106796116504855,38.349514563106794,0.48543689320388345,0,0.48543689320388345,3.8834951456310676,0.9708737864077669,2.912621359223301,4.368932038834951,0,0,0,0,0,0,0,0,0,0,0,0,39.80582524271845,12.135922330097088,7.766990291262135,9.223300970873787,8.25242718446602,2.4271844660194173,Wales
W00001021,199,93,88,74,23,51,5,2,3,9,3,6,5,3,1,1,1,0,0,0,0,0,0,0,2,103,84,3,5,6,5,46.733668341708544,44.221105527638194,37.185929648241206,11.557788944723619,25.628140703517587,2.512562814070352,1.0050251256281406,1.507537688442211,4.522613065326634,1.507537688442211,3.015075376884422,2.512562814070352,1.507537688442211,0.5025125628140703,0.5025125628140703,0.5025125628140703,0,0,0,0,0,0,0,1.0050251256281406,51.75879396984925,42.211055276381906,1.507537688442211,2.512562814070352,3.015075376884422,2.512562814070352,Wales
W00001022,175,70,65,51,7,44,1,1,0,13,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,105,87,5,2,9,2,40,37.142857142857146,29.142857142857142,4,25.142857142857146,0.5714285714285714,0.5714285714285714,0,7.428571428571429,5.142857142857142,2.2857142857142856,2.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,60,49.714285714285715,2.857142857142857,1.1428571428571428,5.142857142857142,1.1428571428571428,Wales
W00001023,110,64,64,49,7,42,4,0,4,11,4,7,0,1,1,1,0,1,0,0,0,0,0,0,0,45,22,6,4,9,4,58.18181818181818,58.18181818181818,44.54545454545455,6.363636363636363,38.18181818181819,3.6363636363636362,0,3.6363636363636362,10,3.6363636363636362,6.363636363636363,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0,0.9090909090909091,0,0,0,0,0,0,0,40.909090909090914,20,5.454545454545454,3.6363636363636362,8.181818181818182,3.6363636363636362,Wales
W00001024,217,136,126,114,29,85,1,1,0,11,4,7,10,3,2,2,2,0,0,0,0,0,0,0,1,78,47,10,7,10,4,62.67281105990783,58.06451612903226,52.53456221198156,13.36405529953917,39.1705069124424,0.4608294930875576,0.4608294930875576,0,5.0691244239631335,1.8433179723502304,3.225806451612903,4.6082949308755765,1.3824884792626728,0.9216589861751152,0.9216589861751152,0.9216589861751152,0,0,0,0,0,0,0,0.4608294930875576,35.944700460829495,21.658986175115206,4.6082949308755765,3.225806451612903,4.6082949308755765,1.8433179723502304,Wales
W00001025,263,207,206,187,23,164,3,0,3,16,7,9,1,2,1,1,0,1,0,0,0,0,0,0,1,54,20,10,11,4,9,78.70722433460075,78.32699619771863,71.10266159695817,8.745247148288973,62.3574144486692,1.1406844106463878,0,1.1406844106463878,6.083650190114068,2.6615969581749046,3.4220532319391634,0.38022813688212925,0.7604562737642585,0.38022813688212925,0.38022813688212925,0,0.38022813688212925,0,0,0,0,0,0,0.38022813688212925,20.53231939163498,7.604562737642586,3.802281368821293,4.182509505703422,1.520912547528517,3.4220532319391634,Wales
W00001026,175,102,98,82,21,61,4,1,3,12,5,7,4,2,1,1,0,1,0,0,0,0,0,0,1,71,45,5,6,7,8,58.285714285714285,56.00000000000001,46.85714285714286,12,34.85714285714286,2.2857142857142856,0.5714285714285714,1.7142857142857144,6.857142857142858,2.857142857142857,4,2.2857142857142856,1.1428571428571428,0.5714285714285714,0.5714285714285714,0,0.5714285714285714,0,0,0,0,0,0,0.5714285714285714,40.57142857142857,25.71428571428571,2.857142857142857,3.428571428571429,4,4.571428571428571,Wales
