OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00003947,246,9,13,13,15,13,9,8,14,11,19,21,22,17,19,18,5,13,7,3.6585365853658534,5.284552845528456,5.284552845528456,6.097560975609756,5.284552845528456,3.6585365853658534,3.2520325203252036,5.691056910569105,4.471544715447155,7.723577235772358,8.536585365853659,8.94308943089431,6.910569105691057,7.723577235772358,7.317073170731707,2.0325203252032518,5.284552845528456,2.8455284552845526
W00003948,273,5,16,26,15,4,3,8,9,21,24,28,18,15,21,22,10,11,17,1.8315018315018317,5.86080586080586,9.523809523809524,5.4945054945054945,1.465201465201465,1.098901098901099,2.93040293040293,3.296703296703297,7.6923076923076925,8.791208791208792,10.256410256410255,6.593406593406594,5.4945054945054945,7.6923076923076925,8.058608058608058,3.6630036630036633,4.029304029304029,6.227106227106227
W00003949,212,4,14,11,9,5,7,6,14,12,14,9,14,15,17,24,17,8,12,1.8867924528301887,6.60377358490566,5.188679245283019,4.245283018867925,2.358490566037736,3.30188679245283,2.8301886792452833,6.60377358490566,5.660377358490567,6.60377358490566,4.245283018867925,6.60377358490566,7.0754716981132075,8.018867924528301,11.320754716981133,8.018867924528301,3.7735849056603774,5.660377358490567
W00003950,224,4,6,19,14,4,11,6,5,12,11,21,30,15,20,19,12,11,4,1.7857142857142856,2.6785714285714284,8.482142857142858,6.25,1.7857142857142856,4.910714285714286,2.6785714285714284,2.232142857142857,5.357142857142857,4.910714285714286,9.375,13.392857142857142,6.696428571428571,8.928571428571429,8.482142857142858,5.357142857142857,4.910714285714286,1.7857142857142856
W00003951,273,4,12,27,29,9,6,11,5,17,24,26,15,15,12,14,16,14,17,1.465201465201465,4.395604395604396,9.89010989010989,10.622710622710622,3.296703296703297,2.197802197802198,4.029304029304029,1.8315018315018317,6.227106227106227,8.791208791208792,9.523809523809524,5.4945054945054945,5.4945054945054945,4.395604395604396,5.128205128205128,5.86080586080586,5.128205128205128,6.227106227106227
W00003952,231,6,10,10,9,5,4,1,8,13,8,11,15,32,16,26,22,13,22,2.5974025974025974,4.329004329004329,4.329004329004329,3.896103896103896,2.1645021645021645,1.7316017316017316,0.4329004329004329,3.463203463203463,5.627705627705628,3.463203463203463,4.761904761904762,6.493506493506493,13.852813852813853,6.926406926406926,11.255411255411255,9.523809523809524,5.627705627705628,9.523809523809524
W00003953,312,8,14,23,18,7,3,10,8,19,30,17,15,25,27,39,20,10,19,2.564102564102564,4.487179487179487,7.371794871794872,5.769230769230769,2.2435897435897436,0.9615384615384616,3.205128205128205,2.564102564102564,6.089743589743589,9.615384615384617,5.448717948717949,4.807692307692308,8.012820512820513,8.653846153846153,12.5,6.41025641025641,3.205128205128205,6.089743589743589
W00003954,311,15,15,15,10,11,7,19,16,13,13,8,33,17,18,38,22,28,13,4.823151125401929,4.823151125401929,4.823151125401929,3.215434083601286,3.536977491961415,2.2508038585209005,6.109324758842444,5.144694533762058,4.180064308681672,4.180064308681672,2.572347266881029,10.610932475884244,5.466237942122187,5.787781350482315,12.218649517684888,7.07395498392283,9.003215434083602,4.180064308681672
W00003955,258,5,11,16,7,6,11,10,11,16,12,20,12,17,17,32,25,16,14,1.937984496124031,4.263565891472868,6.2015503875969,2.7131782945736433,2.3255813953488373,4.263565891472868,3.875968992248062,4.263565891472868,6.2015503875969,4.651162790697675,7.751937984496124,4.651162790697675,6.5891472868217065,6.5891472868217065,12.4031007751938,9.689922480620156,6.2015503875969,5.426356589147287
W00003956,322,11,16,33,26,5,4,6,21,19,34,38,20,26,18,13,15,12,5,3.4161490683229814,4.968944099378882,10.248447204968944,8.074534161490684,1.5527950310559007,1.2422360248447204,1.8633540372670807,6.521739130434782,5.900621118012422,10.559006211180124,11.801242236024844,6.211180124223603,8.074534161490684,5.590062111801243,4.037267080745342,4.658385093167702,3.7267080745341614,1.5527950310559007
W00003957,124,3,2,4,5,7,5,7,3,0,6,15,12,19,12,10,8,2,4,2.4193548387096775,1.6129032258064515,3.225806451612903,4.032258064516129,5.64516129032258,4.032258064516129,5.64516129032258,2.4193548387096775,0,4.838709677419355,12.096774193548388,9.67741935483871,15.32258064516129,9.67741935483871,8.064516129032258,6.451612903225806,1.6129032258064515,3.225806451612903
W00003958,433,8,16,15,32,13,12,15,20,11,21,24,17,27,29,32,45,29,67,1.8475750577367205,3.695150115473441,3.4642032332563506,7.390300230946882,3.0023094688221708,2.771362586605081,3.4642032332563506,4.618937644341801,2.5404157043879905,4.849884526558892,5.542725173210162,3.9260969976905313,6.235565819861432,6.697459584295612,7.390300230946882,10.392609699769054,6.697459584295612,15.473441108545035
W00003960,384,28,38,32,31,20,24,29,27,17,16,24,22,25,10,18,12,8,3,7.291666666666667,9.895833333333332,8.333333333333332,8.072916666666668,5.208333333333334,6.25,7.552083333333333,7.03125,4.427083333333334,4.166666666666666,6.25,5.729166666666666,6.510416666666667,2.604166666666667,4.6875,3.125,2.083333333333333,0.78125
W00003961,295,9,6,11,13,19,20,16,6,11,23,25,23,21,20,25,18,18,11,3.050847457627119,2.0338983050847457,3.728813559322034,4.406779661016949,6.440677966101695,6.779661016949152,5.423728813559322,2.0338983050847457,3.728813559322034,7.796610169491526,8.47457627118644,7.796610169491526,7.118644067796611,6.779661016949152,8.47457627118644,6.101694915254238,6.101694915254238,3.728813559322034
W00003962,249,2,6,18,12,15,13,7,12,16,15,16,19,17,18,19,18,15,11,0.8032128514056224,2.4096385542168677,7.228915662650602,4.819277108433735,6.024096385542169,5.220883534136546,2.8112449799196786,4.819277108433735,6.425702811244979,6.024096385542169,6.425702811244979,7.630522088353414,6.827309236947792,7.228915662650602,7.630522088353414,7.228915662650602,6.024096385542169,4.417670682730924
W00003963,459,11,5,14,13,25,14,8,10,16,17,28,29,22,29,26,31,43,118,2.3965141612200433,1.0893246187363834,3.0501089324618738,2.832244008714597,5.446623093681917,3.0501089324618738,1.7429193899782136,2.178649237472767,3.485838779956427,3.7037037037037033,6.1002178649237475,6.318082788671024,4.793028322440087,6.318082788671024,5.664488017429194,6.753812636165578,9.368191721132897,25.70806100217865
