OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
W00003947,103,79,20,4,76.69902912621359,19.41747572815534,3.8834951456310676
W00003948,124,91,24,9,73.38709677419355,19.35483870967742,7.258064516129033
W00003949,104,81,20,3,77.88461538461539,19.230769230769234,2.8846153846153846
W00003950,104,68,32,4,65.38461538461539,30.76923076923077,3.8461538461538463
W00003951,115,85,23,7,73.91304347826086,20,6.086956521739131
W00003952,113,69,34,10,61.06194690265486,30.08849557522124,8.849557522123893
W00003953,133,86,37,10,64.66165413533834,27.819548872180448,7.518796992481203
W00003954,140,101,30,9,72.14285714285714,21.428571428571427,6.428571428571428
W00003955,122,90,31,1,73.77049180327869,25.40983606557377,0.819672131147541
W00003956,133,101,28,4,75.93984962406014,21.052631578947366,3.007518796992481
W00003957,68,47,16,5,69.11764705882352,23.52941176470588,7.352941176470589
W00003958,197,122,52,23,61.92893401015228,26.39593908629442,11.6751269035533
W00003960,152,69,58,25,45.39473684210527,38.15789473684211,16.447368421052634
W00003961,137,78,45,14,56.934306569343065,32.846715328467155,10.218978102189782
W00003962,124,64,46,14,51.61290322580645,37.096774193548384,11.29032258064516
W00003963,125,73,41,11,58.4,32.800000000000004,8.799999999999999
W00003964,110,56,38,16,50.90909090909091,34.54545454545455,14.545454545454545
W00003965,120,54,45,21,45,37.5,17.5
W00003966,127,73,37,17,57.48031496062992,29.133858267716533,13.385826771653544
W00003967,104,53,44,7,50.96153846153846,42.30769230769231,6.730769230769231
W00003968,117,65,38,14,55.55555555555556,32.47863247863248,11.965811965811966
W00003969,127,61,54,12,48.031496062992126,42.51968503937008,9.448818897637794
W00003970,137,78,42,17,56.934306569343065,30.656934306569344,12.408759124087592
W00003971,115,61,37,17,53.04347826086957,32.17391304347826,14.782608695652174
W00003972,151,78,56,17,51.65562913907284,37.086092715231786,11.258278145695364
W00003973,121,78,27,16,64.46280991735537,22.31404958677686,13.223140495867769
W00003975,146,59,69,18,40.41095890410959,47.26027397260274,12.32876712328767
W00003976,105,53,36,16,50.476190476190474,34.285714285714285,15.238095238095239
W00003977,124,49,50,25,39.516129032258064,40.32258064516129,20.161290322580644
W00003978,102,61,32,9,59.80392156862745,31.372549019607842,8.823529411764707
W00003979,47,27,14,6,57.446808510638306,29.78723404255319,12.76595744680851
W00003980,92,34,55,3,36.95652173913043,59.78260869565217,3.260869565217391
W00003981,114,56,54,4,49.122807017543856,47.368421052631575,3.508771929824561
W00003982,181,122,45,14,67.40331491712708,24.861878453038674,7.734806629834254
W00003983,157,100,45,12,63.69426751592356,28.662420382165603,7.643312101910828
W00003984,163,96,55,12,58.895705521472394,33.74233128834356,7.361963190184049
W00003986,157,72,75,10,45.85987261146497,47.77070063694268,6.369426751592357
W00003987,125,83,35,7,66.4,28.000000000000004,5.6000000000000005
W00003988,189,111,60,18,58.730158730158735,31.746031746031743,9.523809523809524
W00003989,187,126,48,13,67.37967914438502,25.668449197860966,6.951871657754011
W00003990,177,102,68,7,57.6271186440678,38.4180790960452,3.954802259887006
W00003991,171,136,33,2,79.53216374269006,19.298245614035086,1.1695906432748537
W00003992,136,63,68,5,46.32352941176471,50,3.6764705882352944
W00003993,124,89,31,4,71.7741935483871,25,3.225806451612903
W00003995,122,69,50,3,56.557377049180324,40.98360655737705,2.459016393442623
W00003996,180,111,66,3,61.66666666666667,36.666666666666664,1.6666666666666667
W00003997,165,86,66,13,52.121212121212125,40,7.878787878787878
W00003998,138,68,59,11,49.275362318840585,42.7536231884058,7.971014492753622
W00003999,160,120,35,5,75,21.875,3.125
W00004001,113,51,47,15,45.13274336283185,41.5929203539823,13.274336283185843
W00004002,121,56,57,8,46.28099173553719,47.107438016528924,6.6115702479338845
W00004003,123,61,53,9,49.59349593495935,43.08943089430895,7.317073170731707
W00004004,210,107,73,30,50.95238095238095,34.76190476190476,14.285714285714285
W00004005,101,53,37,11,52.475247524752476,36.633663366336634,10.891089108910892
W00004006,136,73,57,6,53.67647058823529,41.911764705882355,4.411764705882353
W00004007,134,82,44,8,61.19402985074627,32.83582089552239,5.970149253731343
W00004008,112,69,39,4,61.60714285714286,34.82142857142857,3.571428571428571
W00004010,114,71,35,8,62.28070175438597,30.701754385964914,7.017543859649122
W00004011,102,46,49,7,45.09803921568628,48.03921568627451,6.862745098039216
W00004012,101,49,43,9,48.51485148514851,42.57425742574257,8.91089108910891
W00004013,117,71,39,7,60.68376068376068,33.33333333333333,5.982905982905983
W00004014,136,60,71,5,44.11764705882353,52.20588235294118,3.6764705882352944
W00004015,121,71,42,8,58.67768595041323,34.710743801652896,6.6115702479338845
W00004016,153,91,56,6,59.47712418300654,36.60130718954248,3.9215686274509802
W00004017,115,75,31,9,65.21739130434783,26.956521739130434,7.82608695652174
W00004018,176,124,45,7,70.45454545454545,25.568181818181817,3.977272727272727
