OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
W00003947,103,49,48,5,0,0,0,1,0,47.57281553398058,46.601941747572816,4.854368932038835,0,0,0,0.9708737864077669,0
W00003948,124,53,49,9,8,2,1,2,0,42.74193548387097,39.516129032258064,7.258064516129033,6.451612903225806,1.6129032258064515,0.8064516129032258,1.6129032258064515,0
W00003949,105,50,27,10,17,0,0,1,0,47.61904761904761,25.71428571428571,9.523809523809524,16.19047619047619,0,0,0.9523809523809524,0
W00003950,105,92,9,0,2,2,0,0,0,87.61904761904762,8.571428571428571,0,1.9047619047619049,1.9047619047619049,0,0,0
W00003951,115,52,61,2,0,0,0,0,0,45.21739130434783,53.04347826086957,1.7391304347826086,0,0,0,0,0
W00003952,112,89,23,0,0,0,0,0,0,79.46428571428571,20.535714285714285,0,0,0,0,0,0
W00003953,133,110,21,1,0,0,0,1,0,82.70676691729322,15.789473684210526,0.7518796992481203,0,0,0,0.7518796992481203,0
W00003954,140,103,32,4,0,1,0,0,0,73.57142857142858,22.857142857142858,2.857142857142857,0,0.7142857142857143,0,0,0
W00003955,122,89,32,1,0,0,0,0,0,72.95081967213115,26.229508196721312,0.819672131147541,0,0,0,0,0
W00003956,133,75,41,10,2,2,0,1,2,56.390977443609025,30.82706766917293,7.518796992481203,1.5037593984962405,1.5037593984962405,0,0.7518796992481203,1.5037593984962405
W00003957,67,29,4,0,31,1,2,0,0,43.28358208955223,5.970149253731343,0,46.26865671641791,1.4925373134328357,2.9850746268656714,0,0
W00003958,200,72,39,11,76,0,0,2,0,36,19.5,5.5,38,0,0,1,0
W00003960,153,13,95,43,0,1,0,1,0,8.49673202614379,62.091503267973856,28.104575163398692,0,0.6535947712418301,0,0.6535947712418301,0
W00003961,137,8,127,0,2,0,0,0,0,5.839416058394161,92.7007299270073,0,1.4598540145985401,0,0,0,0
W00003962,123,3,119,0,0,0,0,0,1,2.4390243902439024,96.7479674796748,0,0,0,0,0,0.8130081300813009
W00003963,125,38,59,27,0,1,0,0,0,30.4,47.199999999999996,21.6,0,0.8,0,0,0
W00003964,112,30,58,22,2,0,0,0,0,26.785714285714285,51.78571428571429,19.642857142857142,1.7857142857142856,0,0,0,0
W00003965,119,2,59,54,4,0,0,0,0,1.680672268907563,49.57983193277311,45.378151260504204,3.361344537815126,0,0,0,0
W00003966,126,51,66,9,0,0,0,0,0,40.476190476190474,52.38095238095239,7.142857142857142,0,0,0,0,0
W00003967,105,1,75,29,0,0,0,0,0,0.9523809523809524,71.42857142857143,27.61904761904762,0,0,0,0,0
W00003968,118,11,75,27,4,0,0,1,0,9.322033898305085,63.559322033898304,22.88135593220339,3.389830508474576,0,0,0.847457627118644,0
W00003969,128,6,65,24,33,0,0,0,0,4.6875,50.78125,18.75,25.78125,0,0,0,0
W00003970,136,20,89,24,3,0,0,0,0,14.705882352941178,65.44117647058823,17.647058823529413,2.2058823529411766,0,0,0,0
W00003971,115,20,69,21,5,0,0,0,0,17.391304347826086,60,18.26086956521739,4.3478260869565215,0,0,0,0
W00003972,148,5,97,35,11,0,0,0,0,3.3783783783783785,65.54054054054053,23.64864864864865,7.4324324324324325,0,0,0,0
W00003973,121,22,71,28,0,0,0,0,0,18.181818181818183,58.67768595041323,23.140495867768596,0,0,0,0,0
W00003975,147,7,70,54,16,0,0,0,0,4.761904761904762,47.61904761904761,36.734693877551024,10.884353741496598,0,0,0,0
W00003976,105,10,84,10,1,0,0,0,0,9.523809523809524,80,9.523809523809524,0.9523809523809524,0,0,0,0
W00003977,124,9,57,42,13,3,0,0,0,7.258064516129033,45.96774193548387,33.87096774193548,10.483870967741936,2.4193548387096775,0,0,0
W00003978,102,4,56,41,1,0,0,0,0,3.9215686274509802,54.90196078431373,40.19607843137255,0.9803921568627451,0,0,0,0
W00003979,49,20,13,15,0,0,0,0,1,40.816326530612244,26.53061224489796,30.612244897959183,0,0,0,0,2.0408163265306123
W00003980,93,3,17,8,65,0,0,0,0,3.225806451612903,18.27956989247312,8.60215053763441,69.89247311827957,0,0,0,0
W00003981,114,2,5,10,91,2,3,0,1,1.7543859649122806,4.385964912280701,8.771929824561402,79.82456140350878,1.7543859649122806,2.631578947368421,0,0.8771929824561403
W00003982,179,5,5,141,12,12,1,3,0,2.793296089385475,2.793296089385475,78.77094972067039,6.70391061452514,6.70391061452514,0.5586592178770949,1.675977653631285,0
W00003983,154,8,5,112,12,16,0,1,0,5.194805194805195,3.2467532467532463,72.72727272727273,7.792207792207792,10.38961038961039,0,0.6493506493506493,0
W00003984,164,3,6,133,8,11,2,1,0,1.8292682926829267,3.6585365853658534,81.09756097560977,4.878048780487805,6.707317073170732,1.2195121951219512,0.6097560975609756,0
W00003986,154,4,45,101,4,0,0,0,0,2.5974025974025974,29.22077922077922,65.5844155844156,2.5974025974025974,0,0,0,0
W00003987,125,5,8,111,1,0,0,0,0,4,6.4,88.8,0.8,0,0,0,0
W00003988,188,8,10,75,55,17,13,10,0,4.25531914893617,5.319148936170213,39.8936170212766,29.25531914893617,9.042553191489363,6.914893617021277,5.319148936170213,0
W00003989,187,8,8,150,11,6,1,3,0,4.27807486631016,4.27807486631016,80.21390374331551,5.88235294117647,3.2085561497326207,0.53475935828877,1.6042780748663104,0
W00003990,177,0,0,1,136,7,28,5,0,0,0,0.5649717514124294,76.8361581920904,3.954802259887006,15.819209039548024,2.824858757062147,0
W00003991,170,1,0,0,168,1,0,0,0,0.5882352941176471,0,0,98.82352941176471,0.5882352941176471,0,0,0
W00003992,136,0,7,1,105,9,13,1,0,0,5.147058823529411,0.7352941176470588,77.20588235294117,6.61764705882353,9.558823529411764,0.7352941176470588,0
W00003993,124,4,3,11,91,7,2,5,1,3.225806451612903,2.4193548387096775,8.870967741935484,73.38709677419355,5.64516129032258,1.6129032258064515,4.032258064516129,0.8064516129032258
W00003995,123,1,0,16,97,0,6,3,0,0.8130081300813009,0,13.008130081300814,78.86178861788618,0,4.878048780487805,2.4390243902439024,0
W00003996,180,0,1,1,167,1,3,7,0,0,0.5555555555555556,0.5555555555555556,92.77777777777779,0.5555555555555556,1.6666666666666667,3.888888888888889,0
W00003997,166,2,7,110,37,7,0,3,0,1.2048192771084338,4.216867469879518,66.26506024096386,22.289156626506024,4.216867469879518,0,1.8072289156626504,0
W00003998,140,6,13,77,37,5,2,0,0,4.285714285714286,9.285714285714286,55.00000000000001,26.42857142857143,3.571428571428571,1.4285714285714286,0,0
W00003999,159,0,1,5,152,1,0,0,0,0,0.628930817610063,3.1446540880503147,95.59748427672956,0.628930817610063,0,0,0
W00004001,113,2,29,24,55,2,0,1,0,1.7699115044247788,25.663716814159294,21.238938053097346,48.67256637168141,1.7699115044247788,0,0.8849557522123894,0
W00004002,122,6,14,34,63,0,3,2,0,4.918032786885246,11.475409836065573,27.86885245901639,51.63934426229508,0,2.459016393442623,1.639344262295082,0
W00004003,123,3,40,24,54,1,0,0,1,2.4390243902439024,32.52032520325203,19.51219512195122,43.90243902439025,0.8130081300813009,0,0,0.8130081300813009
W00004004,209,15,25,132,37,0,0,0,0,7.177033492822966,11.961722488038278,63.1578947368421,17.703349282296653,0,0,0,0
W00004005,101,9,18,49,21,3,0,1,0,8.91089108910891,17.82178217821782,48.51485148514851,20.792079207920793,2.9702970297029703,0,0.9900990099009901,0
W00004006,136,1,1,3,130,1,0,0,0,0.7352941176470588,0.7352941176470588,2.2058823529411766,95.58823529411765,0.7352941176470588,0,0,0
W00004007,133,4,16,111,1,1,0,0,0,3.007518796992481,12.030075187969924,83.45864661654136,0.7518796992481203,0.7518796992481203,0,0,0
W00004008,110,2,13,49,40,2,0,4,0,1.8181818181818181,11.818181818181818,44.54545454545455,36.36363636363637,1.8181818181818181,0,3.6363636363636362,0
W00004010,115,4,4,98,2,5,0,2,0,3.4782608695652173,3.4782608695652173,85.21739130434783,1.7391304347826086,4.3478260869565215,0,1.7391304347826086,0
W00004011,101,0,1,1,99,0,0,0,0,0,0.9900990099009901,0.9900990099009901,98.01980198019803,0,0,0,0
W00004012,101,3,4,57,36,1,0,0,0,2.9702970297029703,3.9603960396039604,56.43564356435643,35.64356435643564,0.9900990099009901,0,0,0
W00004013,118,5,1,109,3,0,0,0,0,4.23728813559322,0.847457627118644,92.37288135593221,2.5423728813559325,0,0,0,0
W00004014,135,0,0,3,115,3,0,13,1,0,0,2.2222222222222223,85.18518518518519,2.2222222222222223,0,9.62962962962963,0.7407407407407408
W00004015,120,3,8,63,45,1,0,0,0,2.5,6.666666666666667,52.5,37.5,0.8333333333333334,0,0,0
