OA,ts0200001,ts0200002,ts0200003,ts0200002_PCT,ts0200003_PCT
W00004523,0,0,0,NA,NA
W00004526,0,0,0,NA,NA
W00004527,0,0,0,NA,NA
W00004528,0,0,0,NA,NA
W00010079,0,0,0,NA,NA
W00010085,0,0,0,NA,NA
W00010257,0,0,0,NA,NA
W00004521,0,0,0,NA,NA
W00004522,0,0,0,NA,NA
W00004524,0,0,0,NA,NA
W00004525,0,0,0,NA,NA
W00010069,1,1,0,100,0
W00010081,0,0,0,NA,NA
W00010082,0,0,0,NA,NA
W00004514,0,0,0,NA,NA
W00004517,0,0,0,NA,NA
W00004529,0,0,0,NA,NA
W00004530,0,0,0,NA,NA
W00004515,0,0,0,NA,NA
W00004516,0,0,0,NA,NA
W00004518,0,0,0,NA,NA
W00004520,0,0,0,NA,NA
W00004033,0,0,0,NA,NA
W00004034,0,0,0,NA,NA
W00004039,0,0,0,NA,NA
W00004048,0,0,0,NA,NA
W00004049,0,0,0,NA,NA
W00004031,0,0,0,NA,NA
W00004037,0,0,0,NA,NA
W00004046,0,0,0,NA,NA
W00004052,0,0,0,NA,NA
W00004054,0,0,0,NA,NA
W00004038,0,0,0,NA,NA
W00004040,0,0,0,NA,NA
W00004042,0,0,0,NA,NA
W00004043,0,0,0,NA,NA
W00004045,0,0,0,NA,NA
W00004030,0,0,0,NA,NA
W00004047,0,0,0,NA,NA
W00004050,0,0,0,NA,NA
W00004051,0,0,0,NA,NA
W00004053,0,0,0,NA,NA
W00004032,0,0,0,NA,NA
W00004035,0,0,0,NA,NA
W00004036,3,2,1,66.66666666666666,33.33333333333333
W00004041,0,0,0,NA,NA
W00004044,1,0,1,0,100
W00004301,0,0,0,NA,NA
W00004302,0,0,0,NA,NA
W00004303,0,0,0,NA,NA
W00004304,0,0,0,NA,NA
W00004305,0,0,0,NA,NA
W00004306,0,0,0,NA,NA
W00004350,0,0,0,NA,NA
W00004351,0,0,0,NA,NA
W00004354,0,0,0,NA,NA
W00004356,0,0,0,NA,NA
W00004357,0,0,0,NA,NA
W00004321,0,0,0,NA,NA
W00004322,0,0,0,NA,NA
W00004345,0,0,0,NA,NA
W00004347,0,0,0,NA,NA
W00004348,0,0,0,NA,NA
W00004324,0,0,0,NA,NA
W00004352,0,0,0,NA,NA
W00004359,0,0,0,NA,NA
W00004360,0,0,0,NA,NA
W00004362,0,0,0,NA,NA
W00004325,0,0,0,NA,NA
W00004326,0,0,0,NA,NA
W00004355,0,0,0,NA,NA
W00004358,0,0,0,NA,NA
W00004361,0,0,0,NA,NA
W00004320,0,0,0,NA,NA
W00004323,0,0,0,NA,NA
W00004341,0,0,0,NA,NA
W00004344,0,0,0,NA,NA
W00004349,0,0,0,NA,NA
W00004342,0,0,0,NA,NA
W00004343,0,0,0,NA,NA
W00004346,0,0,0,NA,NA
W00004353,0,0,0,NA,NA
W00010084,0,0,0,NA,NA
W00010256,1,1,0,100,0
W00004241,0,0,0,NA,NA
W00004242,0,0,0,NA,NA
W00004243,0,0,0,NA,NA
W00004244,0,0,0,NA,NA
W00004247,0,0,0,NA,NA
W00004249,0,0,0,NA,NA
W00004251,0,0,0,NA,NA
W00004253,0,0,0,NA,NA
W00004254,0,0,0,NA,NA
W00004255,0,0,0,NA,NA
