OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
E00117973,194,193,1,0,0,99.48453608247422,0.5154639175257731,0,0
E00117974,197,194,3,0,0,98.47715736040608,1.5228426395939088,0,0
E00117975,191,184,3,0,4,96.33507853403141,1.5706806282722512,0,2.094240837696335
E00117976,100,97,3,0,0,97,3,0,0
E00117977,141,138,3,0,0,97.87234042553192,2.127659574468085,0,0
E00117978,142,141,0,0,1,99.29577464788733,0,0,0.7042253521126761
E00117979,194,192,1,0,1,98.96907216494846,0.5154639175257731,0,0.5154639175257731
E00117980,141,139,0,2,0,98.581560283687935,0,1.4184397163120568,0
E00117981,222,216,4,1,1,97.2972972972973,1.8018018018018018,0.45045045045045046,0.45045045045045046
E00117982,154,152,2,0,0,98.7012987012987,1.2987012987012987,0,0
E00117983,125,123,1,0,1,98.4,0.8,0,0.8
E00117984,142,139,3,0,0,97.88732394366197,2.112676056338028,0,0
E00117985,211,210,0,1,0,99.52606635071089,0,0.47393364928909953,0
E00117986,109,109,0,0,0,100,0,0,0
E00117987,152,149,3,0,0,98.02631578947368,1.9736842105263157,0,0
E00117988,118,114,2,0,2,96.61016949152543,1.694915254237288,0,1.694915254237288
E00117989,96,96,0,0,0,100,0,0,0
E00117990,120,120,0,0,0,100,0,0,0
E00117991,102,98,2,0,2,96.07843137254902,1.9607843137254901,0,1.9607843137254901
E00117992,148,147,0,0,1,99.32432432432432,0,0,0.6756756756756757
E00117993,149,145,1,0,3,97.31543624161074,0.6711409395973155,0,2.013422818791946
E00117994,235,232,3,0,0,98.72340425531915,1.276595744680851,0,0
E00117995,128,127,1,0,0,99.21875,0.78125,0,0
E00117997,110,108,1,0,1,98.18181818181819,0.9090909090909091,0,0.9090909090909091
E00117998,108,107,0,1,0,99.07407407407408,0,0.9259259259259258,0
E00117999,183,177,5,0,1,96.72131147540983,2.73224043715847,0,0.546448087431694
E00118000,91,87,4,0,0,95.6043956043956,4.395604395604396,0,0
E00118001,98,96,2,0,0,97.95918367346938,2.0408163265306123,0,0
E00118002,173,167,3,1,2,96.53179190751445,1.7341040462427744,0.5780346820809248,1.1560693641618496
E00118003,144,140,1,0,3,97.22222222222221,0.6944444444444444,0,2.083333333333333
E00118004,103,101,1,0,1,98.05825242718447,0.9708737864077669,0,0.9708737864077669
E00118005,99,96,1,0,2,96.96969696969697,1.0101010101010102,0,2.0202020202020203
E00118007,117,111,3,2,1,94.87179487179486,2.564102564102564,1.7094017094017095,0.8547008547008548
E00118008,129,126,3,0,0,97.67441860465115,2.3255813953488373,0,0
E00118009,178,175,2,1,0,98.31460674157303,1.1235955056179776,0.5617977528089888,0
E00118010,77,75,2,0,0,97.40259740259741,2.5974025974025974,0,0
E00118011,128,126,0,0,2,98.4375,0,0,1.5625
E00118012,127,125,1,1,0,98.4251968503937,0.7874015748031495,0.7874015748031495,0
E00118013,188,177,8,2,1,94.14893617021278,4.25531914893617,1.0638297872340425,0.5319148936170213
E00118014,147,144,1,0,2,97.95918367346938,0.6802721088435374,0,1.3605442176870748
E00118015,95,95,0,0,0,100,0,0,0
E00118017,151,146,1,2,2,96.68874172185431,0.6622516556291391,1.3245033112582782,1.3245033112582782
E00118018,130,128,2,0,0,98.46153846153847,1.5384615384615385,0,0
E00118019,181,178,2,0,1,98.34254143646409,1.1049723756906076,0,0.5524861878453038
E00118020,155,149,4,1,1,96.12903225806451,2.5806451612903225,0.6451612903225806,0.6451612903225806
E00118021,123,122,0,1,0,99.1869918699187,0,0.8130081300813009,0
E00118022,142,136,3,1,2,95.77464788732394,2.112676056338028,0.7042253521126761,1.4084507042253522
E00118023,84,80,3,0,1,95.23809523809523,3.571428571428571,0,1.1904761904761905
E00118024,151,146,3,0,2,96.68874172185431,1.9867549668874174,0,1.3245033112582782
E00118025,150,147,3,0,0,98,2,0,0
E00118026,198,192,4,0,2,96.96969696969697,2.0202020202020203,0,1.0101010101010102
E00118027,168,167,1,0,0,99.40476190476191,0.5952380952380952,0,0
E00118028,113,107,3,0,3,94.69026548672566,2.6548672566371683,0,2.6548672566371683
E00118029,89,87,0,0,2,97.75280898876404,0,0,2.247191011235955
E00118030,175,167,6,0,2,95.42857142857143,3.428571428571429,0,1.1428571428571428
E00118031,141,137,2,0,2,97.16312056737588,1.4184397163120568,0,1.4184397163120568
E00118032,114,110,2,0,2,96.49122807017544,1.7543859649122806,0,1.7543859649122806
E00118033,133,128,4,0,1,96.2406015037594,3.007518796992481,0,0.7518796992481203
E00118034,112,110,2,0,0,98.21428571428571,1.7857142857142856,0,0
E00118035,116,108,7,1,0,93.10344827586206,6.0344827586206895,0.8620689655172413,0
E00118036,148,144,4,0,0,97.2972972972973,2.7027027027027026,0,0
E00118037,156,152,3,0,1,97.43589743589743,1.9230769230769231,0,0.641025641025641
E00118038,123,122,1,0,0,99.1869918699187,0.8130081300813009,0,0
E00118039,149,149,0,0,0,100,0,0,0
E00118040,179,177,1,0,1,98.88268156424581,0.5586592178770949,0,0.5586592178770949
E00118041,136,136,0,0,0,100,0,0,0
E00118043,84,81,2,0,1,96.42857142857143,2.380952380952381,0,1.1904761904761905
E00118044,128,127,1,0,0,99.21875,0.78125,0,0
E00118045,135,135,0,0,0,100,0,0,0
E00118046,198,192,5,0,1,96.96969696969697,2.525252525252525,0,0.5050505050505051
E00118047,240,232,7,0,1,96.66666666666667,2.9166666666666665,0,0.4166666666666667
E00118048,165,163,2,0,0,98.7878787878788,1.2121212121212122,0,0
E00118049,166,163,1,1,1,98.19277108433735,0.6024096385542169,0.6024096385542169,0.6024096385542169
E00118050,179,178,1,0,0,99.4413407821229,0.5586592178770949,0,0
E00118051,113,112,1,0,0,99.11504424778761,0.8849557522123894,0,0
E00118052,137,136,0,1,0,99.27007299270073,0,0.7299270072992701,0
E00118053,153,151,2,0,0,98.69281045751634,1.3071895424836601,0,0
E00118054,129,128,1,0,0,99.2248062015504,0.7751937984496124,0,0
E00118055,135,133,1,0,1,98.51851851851852,0.7407407407407408,0,0.7407407407407408
E00118056,150,146,2,1,1,97.33333333333334,1.3333333333333335,0.6666666666666667,0.6666666666666667
E00118057,149,148,1,0,0,99.32885906040269,0.6711409395973155,0,0
E00118058,155,153,2,0,0,98.70967741935483,1.2903225806451613,0,0
E00118059,110,110,0,0,0,100,0,0,0
E00118060,186,184,2,0,0,98.9247311827957,1.0752688172043012,0,0
E00118061,149,144,4,0,1,96.64429530201343,2.684563758389262,0,0.6711409395973155
E00118062,92,90,0,1,1,97.82608695652173,0,1.0869565217391304,1.0869565217391304
E00118063,126,121,3,0,2,96.03174603174604,2.380952380952381,0,1.5873015873015872
E00118064,149,138,2,0,9,92.61744966442953,1.342281879194631,0,6.0402684563758395
E00118065,145,141,4,0,0,97.24137931034483,2.7586206896551726,0,0
E00118066,100,95,4,0,1,95,4,0,1
E00118067,108,107,1,0,0,99.07407407407408,0.9259259259259258,0,0
E00118068,96,95,0,0,1,98.95833333333334,0,0,1.0416666666666665
E00118069,145,141,2,2,0,97.24137931034483,1.3793103448275863,1.3793103448275863,0
E00118070,149,141,4,0,4,94.63087248322147,2.684563758389262,0,2.684563758389262
E00118071,160,157,3,0,0,98.125,1.875,0,0
E00118072,153,149,3,0,1,97.38562091503267,1.9607843137254901,0,0.6535947712418301
E00118073,143,136,5,1,1,95.1048951048951,3.4965034965034967,0.6993006993006993,0.6993006993006993
E00118074,128,123,1,0,4,96.09375,0.78125,0,3.125
