OA,ts0230001,ts0230002,ts0230003,ts0230004,ts0230005,ts0230006,ts0230002_PCT,ts0230003_PCT,ts0230004_PCT,ts0230005_PCT,ts0230006_PCT
E00027655,192,105,71,2,11,3,54.6875,36.97916666666667,1.0416666666666665,5.729166666666666,1.5625
E00027656,114,38,63,5,7,1,33.33333333333333,55.26315789473685,4.385964912280701,6.140350877192982,0.8771929824561403
E00027657,144,25,110,2,2,5,17.36111111111111,76.38888888888889,1.3888888888888888,1.3888888888888888,3.4722222222222223
E00027658,118,12,103,2,0,1,10.16949152542373,87.28813559322035,1.694915254237288,0,0.847457627118644
E00027659,109,62,40,3,2,2,56.88073394495413,36.69724770642202,2.7522935779816518,1.834862385321101,1.834862385321101
E00027661,113,57,53,0,2,1,50.442477876106196,46.902654867256636,0,1.7699115044247788,0.8849557522123894
E00027662,166,57,103,1,5,0,34.33734939759036,62.048192771084345,0.6024096385542169,3.0120481927710845,0
E00027663,129,58,58,4,6,3,44.96124031007752,44.96124031007752,3.10077519379845,4.651162790697675,2.3255813953488373
E00027664,131,26,93,6,4,2,19.84732824427481,70.99236641221374,4.580152671755725,3.0534351145038165,1.5267175572519083
E00027665,142,25,102,6,8,1,17.6056338028169,71.83098591549296,4.225352112676056,5.633802816901409,0.7042253521126761
E00027666,131,74,50,2,5,0,56.48854961832062,38.16793893129771,1.5267175572519083,3.816793893129771,0
E00027667,119,51,61,1,4,2,42.857142857142854,51.26050420168067,0.8403361344537815,3.361344537815126,1.680672268907563
E00027668,127,27,70,11,9,10,21.25984251968504,55.118110236220474,8.661417322834646,7.086614173228346,7.874015748031496
E00027669,98,23,69,0,5,1,23.46938775510204,70.40816326530613,0,5.1020408163265305,1.0204081632653061
E00027670,202,40,131,8,11,12,19.801980198019802,64.85148514851485,3.9603960396039604,5.445544554455446,5.9405940594059405
E00027671,147,21,108,10,3,5,14.285714285714285,73.46938775510205,6.802721088435375,2.0408163265306123,3.4013605442176873
E00027672,104,27,74,0,3,0,25.961538461538463,71.15384615384616,0,2.8846153846153846,0
E00027673,103,21,76,0,4,2,20.388349514563107,73.7864077669903,0,3.8834951456310676,1.9417475728155338
E00027674,125,39,72,2,8,4,31.2,57.599999999999994,1.6,6.4,3.2
E00027675,136,27,91,5,9,4,19.852941176470587,66.91176470588235,3.6764705882352944,6.61764705882353,2.941176470588235
E00027676,141,47,81,0,12,1,33.33333333333333,57.446808510638306,0,8.51063829787234,0.7092198581560284
E00027677,150,33,108,3,6,0,22,72,2,4,0
E00027678,192,70,110,3,8,1,36.45833333333333,57.291666666666664,1.5625,4.166666666666666,0.5208333333333333
E00027679,135,21,98,4,4,8,15.555555555555555,72.5925925925926,2.9629629629629632,2.9629629629629632,5.9259259259259265
E00027680,133,35,94,1,3,0,26.31578947368421,70.67669172932331,0.7518796992481203,2.2556390977443606,0
E00027681,137,22,105,2,4,4,16.05839416058394,76.64233576642336,1.4598540145985401,2.9197080291970803,2.9197080291970803
E00027682,92,37,46,4,4,1,40.21739130434783,50,4.3478260869565215,4.3478260869565215,1.0869565217391304
E00027683,118,61,47,1,7,2,51.69491525423729,39.83050847457627,0.847457627118644,5.932203389830509,1.694915254237288
E00027684,156,23,112,5,12,4,14.743589743589745,71.7948717948718,3.205128205128205,7.6923076923076925,2.564102564102564
E00027685,152,31,98,11,8,4,20.394736842105264,64.47368421052632,7.236842105263158,5.263157894736842,2.631578947368421
E00027686,125,41,78,4,2,0,32.800000000000004,62.4,3.2,1.6,0
E00027687,147,39,95,5,6,2,26.53061224489796,64.62585034013605,3.4013605442176873,4.081632653061225,1.3605442176870748
E00027688,134,58,64,5,5,2,43.28358208955223,47.76119402985074,3.731343283582089,3.731343283582089,1.4925373134328357
E00027689,107,32,67,1,4,3,29.906542056074763,62.616822429906534,0.9345794392523363,3.7383177570093453,2.803738317757009
E00027690,90,8,71,3,4,4,8.88888888888889,78.88888888888889,3.3333333333333335,4.444444444444445,4.444444444444445
E00027691,145,25,111,2,3,4,17.24137931034483,76.55172413793103,1.3793103448275863,2.0689655172413794,2.7586206896551726
E00027693,137,34,91,6,4,2,24.817518248175183,66.42335766423358,4.37956204379562,2.9197080291970803,1.4598540145985401
E00027694,140,31,91,5,11,2,22.142857142857142,65,3.571428571428571,7.857142857142857,1.4285714285714286
E00027695,121,17,98,1,1,4,14.049586776859504,80.99173553719008,0.8264462809917356,0.8264462809917356,3.3057851239669422
E00027696,102,22,77,0,1,2,21.568627450980394,75.49019607843137,0,0.9803921568627451,1.9607843137254901
