OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00017603,234,56,17,27,10,25,90,9,23.931623931623932,7.264957264957266,11.538461538461538,4.273504273504273,10.683760683760683,38.46153846153847,3.8461538461538463
E00017604,259,91,27,25,7,33,67,9,35.13513513513514,10.424710424710424,9.652509652509652,2.7027027027027026,12.741312741312742,25.868725868725868,3.474903474903475
E00017605,355,81,39,28,11,53,122,21,22.816901408450704,10.985915492957748,7.887323943661972,3.0985915492957745,14.929577464788732,34.36619718309859,5.915492957746479
E00017607,343,83,29,40,13,38,125,15,24.198250728862973,8.454810495626822,11.661807580174926,3.7900874635568513,11.078717201166182,36.44314868804665,4.373177842565598
E00017608,263,63,37,22,11,24,103,3,23.954372623574145,14.068441064638785,8.365019011406844,4.182509505703422,9.125475285171103,39.163498098859314,1.1406844106463878
E00017609,270,57,22,31,12,55,85,8,21.11111111111111,8.148148148148149,11.481481481481481,4.444444444444445,20.37037037037037,31.48148148148148,2.9629629629629632
E00017610,410,65,29,45,11,116,127,17,15.853658536585366,7.073170731707316,10.975609756097562,2.682926829268293,28.292682926829265,30.975609756097562,4.146341463414634
E00017611,384,71,38,50,12,37,164,12,18.489583333333336,9.895833333333332,13.020833333333334,3.125,9.635416666666668,42.70833333333333,3.125
E00017612,243,41,25,27,4,54,84,8,16.872427983539097,10.2880658436214,11.11111111111111,1.646090534979424,22.22222222222222,34.5679012345679,3.292181069958848
E00017614,217,37,9,27,11,32,92,9,17.050691244239633,4.147465437788019,12.442396313364055,5.0691244239631335,14.746543778801843,42.3963133640553,4.147465437788019
E00017616,106,17,8,12,7,10,48,4,16.037735849056602,7.547169811320755,11.320754716981133,6.60377358490566,9.433962264150944,45.28301886792453,3.7735849056603774
E00017617,225,37,16,22,10,38,93,9,16.444444444444446,7.111111111111111,9.777777777777779,4.444444444444445,16.88888888888889,41.333333333333336,4
E00017618,270,73,30,40,3,36,76,12,27.037037037037038,11.11111111111111,14.814814814814813,1.1111111111111112,13.333333333333334,28.14814814814815,4.444444444444445
E00017619,249,52,29,40,18,37,62,11,20.883534136546185,11.646586345381527,16.06425702811245,7.228915662650602,14.859437751004014,24.899598393574294,4.417670682730924
E00017620,290,59,29,21,12,37,115,17,20.344827586206897,10,7.241379310344828,4.137931034482759,12.758620689655173,39.6551724137931,5.862068965517241
E00017621,249,46,19,26,16,31,98,13,18.473895582329316,7.630522088353414,10.441767068273093,6.425702811244979,12.449799196787147,39.3574297188755,5.220883534136546
E00017623,259,57,19,24,10,30,104,15,22.00772200772201,7.335907335907336,9.266409266409266,3.861003861003861,11.583011583011583,40.15444015444015,5.7915057915057915
E00017624,241,38,14,23,12,31,115,8,15.767634854771783,5.809128630705394,9.54356846473029,4.979253112033195,12.863070539419086,47.71784232365145,3.319502074688797
E00017625,241,62,23,31,10,33,79,3,25.72614107883817,9.54356846473029,12.863070539419086,4.149377593360995,13.692946058091287,32.780082987551864,1.2448132780082988
E00017627,253,46,25,31,9,24,109,9,18.181818181818183,9.881422924901186,12.25296442687747,3.557312252964427,9.486166007905137,43.08300395256917,3.557312252964427
E00017628,402,85,29,53,18,52,157,8,21.144278606965177,7.213930348258707,13.184079601990051,4.477611940298507,12.935323383084576,39.0547263681592,1.9900497512437811
E00017629,249,55,15,37,6,34,96,6,22.08835341365462,6.024096385542169,14.859437751004014,2.4096385542168677,13.654618473895583,38.55421686746988,2.4096385542168677
E00017630,324,94,22,49,8,40,97,14,29.01234567901235,6.790123456790123,15.123456790123457,2.4691358024691357,12.345679012345679,29.938271604938272,4.320987654320987
E00017631,397,67,30,39,16,40,193,12,16.876574307304786,7.5566750629722925,9.82367758186398,4.030226700251889,10.075566750629724,48.614609571788414,3.022670025188917
E00017632,243,39,13,29,8,31,111,12,16.049382716049383,5.349794238683128,11.934156378600823,3.292181069958848,12.757201646090536,45.67901234567901,4.938271604938271
E00017633,200,32,16,25,11,22,88,6,16,8,12.5,5.5,11,44,3
E00017634,316,45,31,42,9,42,128,19,14.240506329113925,9.81012658227848,13.291139240506327,2.848101265822785,13.291139240506327,40.50632911392405,6.012658227848101
E00017635,190,19,10,17,13,22,103,6,10,5.263157894736842,8.947368421052632,6.842105263157896,11.578947368421053,54.21052631578947,3.1578947368421053
E00017636,185,50,8,17,9,24,66,11,27.027027027027028,4.324324324324325,9.18918918918919,4.864864864864865,12.972972972972974,35.67567567567568,5.9459459459459465
E00017637,224,67,19,25,10,31,67,5,29.910714285714285,8.482142857142858,11.160714285714286,4.464285714285714,13.839285714285715,29.910714285714285,2.232142857142857
E00017638,154,33,9,14,6,18,71,3,21.428571428571427,5.844155844155844,9.090909090909092,3.896103896103896,11.688311688311687,46.103896103896105,1.948051948051948
E00017639,168,36,12,16,5,37,59,3,21.428571428571427,7.142857142857142,9.523809523809524,2.976190476190476,22.023809523809522,35.11904761904761,1.7857142857142856
E00017640,150,36,10,20,7,14,59,4,24,6.666666666666667,13.333333333333334,4.666666666666667,9.333333333333334,39.33333333333333,2.666666666666667
E00017641,223,61,26,22,6,36,65,7,27.3542600896861,11.659192825112108,9.865470852017937,2.690582959641256,16.143497757847534,29.14798206278027,3.1390134529147984
E00017642,158,43,20,17,4,18,48,8,27.21518987341772,12.658227848101266,10.759493670886076,2.5316455696202533,11.39240506329114,30.37974683544304,5.063291139240507
E00017644,321,70,29,33,9,44,118,18,21.806853582554517,9.034267912772584,10.2803738317757,2.803738317757009,13.707165109034266,36.7601246105919,5.607476635514018
E00017645,298,82,27,54,9,41,76,9,27.516778523489933,9.060402684563758,18.120805369127517,3.0201342281879198,13.758389261744966,25.503355704697988,3.0201342281879198
E00017646,294,78,34,36,5,24,106,11,26.53061224489796,11.564625850340136,12.244897959183673,1.7006802721088436,8.16326530612245,36.054421768707485,3.741496598639456
