OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00077179,265,32,21,38,13,34,126,1,12.075471698113208,7.9245283018867925,14.339622641509434,4.905660377358491,12.830188679245284,47.54716981132076,0.37735849056603776
E00077180,247,25,18,29,15,31,122,7,10.121457489878543,7.28744939271255,11.740890688259109,6.0728744939271255,12.550607287449392,49.392712550607285,2.834008097165992
E00077181,265,41,22,39,8,59,90,6,15.471698113207546,8.30188679245283,14.716981132075471,3.018867924528302,22.264150943396228,33.9622641509434,2.2641509433962264
E00077183,283,29,23,51,13,72,89,6,10.247349823321555,8.12720848056537,18.021201413427562,4.593639575971731,25.4416961130742,31.448763250883395,2.1201413427561837
E00077184,310,33,36,37,15,60,116,13,10.64516129032258,11.612903225806452,11.935483870967742,4.838709677419355,19.35483870967742,37.41935483870968,4.193548387096775
E00077185,225,32,16,31,10,45,86,5,14.222222222222221,7.111111111111111,13.777777777777779,4.444444444444445,20,38.22222222222222,2.2222222222222223
E00077186,288,31,20,35,22,58,112,10,10.76388888888889,6.944444444444445,12.152777777777777,7.638888888888889,20.13888888888889,38.88888888888889,3.4722222222222223
E00077187,282,36,20,28,10,64,116,8,12.76595744680851,7.092198581560284,9.929078014184398,3.546099290780142,22.69503546099291,41.13475177304964,2.8368794326241136
E00077188,369,50,43,43,32,68,109,24,13.550135501355012,11.653116531165312,11.653116531165312,8.672086720867208,18.428184281842817,29.539295392953928,6.504065040650407
E00077189,294,34,31,56,10,51,102,10,11.564625850340136,10.54421768707483,19.047619047619047,3.4013605442176873,17.346938775510203,34.69387755102041,3.4013605442176873
E00077190,261,31,23,31,9,52,106,9,11.877394636015326,8.812260536398467,11.877394636015326,3.4482758620689653,19.923371647509576,40.61302681992337,3.4482758620689653
E00077191,225,31,20,21,9,38,98,8,13.777777777777779,8.88888888888889,9.333333333333334,4,16.88888888888889,43.55555555555555,3.5555555555555554
E00077192,318,30,25,41,20,65,122,15,9.433962264150944,7.861635220125786,12.89308176100629,6.289308176100629,20.440251572327046,38.36477987421384,4.716981132075472
E00077193,248,22,15,40,15,38,112,6,8.870967741935484,6.048387096774194,16.129032258064516,6.048387096774194,15.32258064516129,45.16129032258064,2.4193548387096775
E00077194,284,26,23,36,16,58,116,9,9.15492957746479,8.098591549295776,12.676056338028168,5.633802816901409,20.422535211267608,40.845070422535215,3.169014084507042
E00077195,194,20,21,25,11,28,80,9,10.309278350515463,10.824742268041238,12.886597938144329,5.670103092783505,14.432989690721648,41.23711340206185,4.639175257731959
E00077196,303,38,26,41,17,43,130,8,12.541254125412541,8.58085808580858,13.531353135313532,5.6105610561056105,14.19141914191419,42.9042904290429,2.6402640264026402
E00077197,351,40,23,38,17,51,167,15,11.396011396011396,6.552706552706552,10.826210826210826,4.843304843304843,14.529914529914532,47.57834757834758,4.273504273504273
E00077198,234,32,27,37,6,51,74,7,13.675213675213676,11.538461538461538,15.81196581196581,2.564102564102564,21.794871794871796,31.62393162393162,2.9914529914529915
E00077199,259,41,22,34,10,56,90,6,15.83011583011583,8.494208494208493,13.127413127413126,3.861003861003861,21.62162162162162,34.74903474903475,2.3166023166023164
E00077200,236,27,25,41,11,40,89,3,11.440677966101696,10.59322033898305,17.372881355932204,4.661016949152542,16.94915254237288,37.71186440677966,1.2711864406779663
E00077201,206,12,12,29,12,32,103,6,5.825242718446602,5.825242718446602,14.077669902912621,5.825242718446602,15.53398058252427,50,2.912621359223301
E00077202,322,94,30,47,17,43,91,0,29.19254658385093,9.316770186335404,14.596273291925465,5.279503105590062,13.354037267080745,28.26086956521739,0
E00077203,268,48,20,40,10,41,93,16,17.91044776119403,7.462686567164178,14.925373134328357,3.731343283582089,15.298507462686567,34.701492537313435,5.970149253731343
