OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00159790,227,26,18,37,10,40,81,15,11.45374449339207,7.929515418502203,16.299559471365637,4.405286343612335,17.62114537444934,35.68281938325991,6.607929515418502
E00159791,244,30,31,35,14,57,73,4,12.295081967213115,12.704918032786885,14.344262295081966,5.737704918032787,23.36065573770492,29.918032786885245,1.639344262295082
E00159792,226,40,25,34,19,44,59,5,17.699115044247787,11.061946902654867,15.04424778761062,8.4070796460177,19.469026548672566,26.10619469026549,2.2123893805309733
E00159793,274,47,32,45,17,49,79,5,17.153284671532848,11.678832116788321,16.423357664233578,6.204379562043796,17.88321167883212,28.832116788321166,1.824817518248175
E00159794,242,24,29,30,12,45,96,6,9.917355371900827,11.983471074380166,12.396694214876034,4.958677685950414,18.59504132231405,39.66942148760331,2.479338842975207
E00159795,222,32,15,39,9,33,93,1,14.414414414414415,6.756756756756757,17.56756756756757,4.054054054054054,14.864864864864865,41.891891891891895,0.45045045045045046
E00159796,232,58,27,35,17,31,56,8,25,11.637931034482758,15.086206896551724,7.327586206896551,13.36206896551724,24.137931034482758,3.4482758620689653
E00159797,269,36,14,38,9,54,112,6,13.382899628252787,5.204460966542751,14.12639405204461,3.3457249070631967,20.074349442379184,41.63568773234201,2.2304832713754648
E00159798,237,38,22,28,19,42,83,5,16.033755274261605,9.282700421940929,11.814345991561181,8.016877637130802,17.72151898734177,35.0210970464135,2.109704641350211
E00159799,253,29,28,46,19,50,76,5,11.462450592885375,11.067193675889328,18.181818181818183,7.5098814229249005,19.76284584980237,30.039525691699602,1.9762845849802373
E00159800,270,38,38,38,15,50,76,15,14.074074074074074,14.074074074074074,14.074074074074074,5.555555555555555,18.51851851851852,28.14814814814815,5.555555555555555
E00159801,254,29,23,30,11,55,95,11,11.41732283464567,9.05511811023622,11.811023622047244,4.330708661417323,21.653543307086615,37.40157480314961,4.330708661417323
E00159802,290,35,29,40,13,62,105,6,12.068965517241379,10,13.793103448275861,4.482758620689655,21.379310344827587,36.206896551724135,2.0689655172413794
E00159803,281,58,23,50,28,44,76,2,20.640569395017792,8.185053380782918,17.793594306049823,9.9644128113879,15.658362989323843,27.046263345195733,0.7117437722419928
E00159804,205,55,36,20,12,26,48,8,26.82926829268293,17.560975609756095,9.75609756097561,5.853658536585367,12.682926829268293,23.414634146341466,3.902439024390244
E00159805,176,38,26,28,13,27,42,2,21.59090909090909,14.772727272727273,15.909090909090908,7.386363636363637,15.340909090909092,23.863636363636363,1.1363636363636365
E00159806,233,43,25,43,16,38,60,8,18.4549356223176,10.72961373390558,18.4549356223176,6.866952789699571,16.30901287553648,25.75107296137339,3.4334763948497855
E00159807,289,64,35,65,11,51,53,10,22.145328719723185,12.110726643598616,22.491349480968857,3.8062283737024223,17.647058823529413,18.33910034602076,3.4602076124567476
E00159808,214,53,32,33,14,27,45,10,24.766355140186917,14.953271028037381,15.42056074766355,6.5420560747663545,12.616822429906541,21.02803738317757,4.672897196261682
E00159809,229,49,30,36,18,39,48,9,21.397379912663755,13.100436681222707,15.72052401746725,7.860262008733625,17.03056768558952,20.96069868995633,3.9301310043668125
E00159810,215,41,33,32,13,28,68,0,19.069767441860467,15.348837209302326,14.883720930232558,6.046511627906977,13.023255813953488,31.627906976744185,0
E00159811,222,57,20,31,11,32,54,17,25.675675675675674,9.00900900900901,13.963963963963963,4.954954954954955,14.414414414414415,24.324324324324326,7.657657657657657
E00159812,251,64,28,28,21,29,69,12,25.49800796812749,11.155378486055776,11.155378486055776,8.366533864541832,11.553784860557768,27.490039840637447,4.780876494023905
E00159813,237,44,26,29,18,55,58,7,18.565400843881857,10.970464135021098,12.236286919831224,7.59493670886076,23.20675105485232,24.47257383966245,2.9535864978902953
E00159814,205,65,25,34,15,19,45,2,31.70731707317073,12.195121951219512,16.585365853658537,7.317073170731707,9.268292682926829,21.951219512195124,0.975609756097561
E00159815,265,48,35,51,16,52,58,5,18.11320754716981,13.20754716981132,19.245283018867926,6.037735849056604,19.622641509433965,21.88679245283019,1.8867924528301887
E00159816,229,50,32,38,12,46,47,4,21.83406113537118,13.973799126637553,16.593886462882097,5.240174672489083,20.087336244541483,20.52401746724891,1.7467248908296942
E00159817,231,45,28,42,15,52,44,5,19.480519480519483,12.121212121212121,18.181818181818183,6.493506493506493,22.51082251082251,19.047619047619047,2.1645021645021645
E00159818,278,83,42,46,17,39,47,4,29.856115107913666,15.107913669064748,16.546762589928058,6.115107913669065,14.028776978417264,16.906474820143885,1.4388489208633095
E00159819,247,49,26,30,22,53,62,5,19.838056680161944,10.526315789473683,12.145748987854251,8.906882591093117,21.45748987854251,25.101214574898783,2.0242914979757085
E00159820,279,61,27,50,13,52,70,6,21.863799283154123,9.67741935483871,17.921146953405017,4.659498207885305,18.63799283154122,25.089605734767023,2.1505376344086025
E00159821,282,63,33,47,16,53,60,10,22.340425531914892,11.702127659574469,16.666666666666664,5.673758865248227,18.79432624113475,21.27659574468085,3.546099290780142
E00159822,288,61,51,37,20,54,62,3,21.180555555555554,17.708333333333336,12.847222222222221,6.944444444444445,18.75,21.52777777777778,1.0416666666666665
E00159823,230,56,38,39,23,23,38,13,24.347826086956523,16.52173913043478,16.956521739130434,10,10,16.52173913043478,5.6521739130434785
E00159824,248,59,33,39,15,48,41,13,23.790322580645164,13.306451612903224,15.725806451612904,6.048387096774194,19.35483870967742,16.532258064516128,5.241935483870968
E00159825,253,51,36,38,16,46,55,11,20.158102766798418,14.229249011857709,15.019762845849801,6.324110671936759,18.181818181818183,21.73913043478261,4.3478260869565215
E00159826,270,51,32,54,13,50,67,3,18.88888888888889,11.851851851851853,20,4.814814814814815,18.51851851851852,24.814814814814813,1.1111111111111112
E00159827,179,56,28,33,5,31,21,5,31.28491620111732,15.64245810055866,18.435754189944134,2.793296089385475,17.318435754189945,11.731843575418994,2.793296089385475
E00159828,249,52,35,37,22,47,49,7,20.883534136546185,14.056224899598394,14.859437751004014,8.835341365461847,18.87550200803213,19.67871485943775,2.8112449799196786
E00159829,259,55,33,49,23,34,60,5,21.235521235521233,12.741312741312742,18.91891891891892,8.880308880308881,13.127413127413126,23.166023166023166,1.9305019305019304
E00159830,244,66,28,42,18,40,45,5,27.049180327868854,11.475409836065573,17.21311475409836,7.377049180327869,16.39344262295082,18.442622950819672,2.0491803278688523
E00159831,287,62,31,55,22,38,68,11,21.602787456445995,10.801393728222997,19.16376306620209,7.665505226480835,13.240418118466899,23.693379790940767,3.8327526132404177
E00159832,214,52,34,27,21,31,45,4,24.299065420560748,15.887850467289718,12.616822429906541,9.813084112149532,14.485981308411214,21.02803738317757,1.8691588785046727
E00159833,223,51,23,28,14,49,53,5,22.869955156950674,10.31390134529148,12.556053811659194,6.278026905829597,21.973094170403588,23.766816143497756,2.242152466367713
E00159834,369,86,45,50,18,73,93,4,23.306233062330623,12.195121951219512,13.550135501355012,4.878048780487805,19.78319783197832,25.203252032520325,1.084010840108401
E00159835,277,50,28,41,17,44,88,9,18.050541516245488,10.108303249097473,14.801444043321299,6.137184115523466,15.884476534296029,31.768953068592058,3.2490974729241873
E00159836,365,62,37,58,25,67,106,10,16.986301369863014,10.136986301369863,15.890410958904111,6.8493150684931505,18.356164383561644,29.041095890410958,2.73972602739726
E00159837,279,58,25,46,18,49,75,8,20.78853046594982,8.960573476702509,16.48745519713262,6.451612903225806,17.562724014336915,26.881720430107524,2.867383512544803
E00159838,211,51,42,38,9,28,33,10,24.170616113744074,19.90521327014218,18.009478672985782,4.265402843601896,13.270142180094787,15.639810426540285,4.739336492890995
E00159839,273,43,32,62,20,42,70,4,15.75091575091575,11.72161172161172,22.71062271062271,7.326007326007327,15.384615384615385,25.64102564102564,1.465201465201465
E00159840,259,50,23,42,22,45,72,5,19.305019305019304,8.880308880308881,16.216216216216218,8.494208494208493,17.374517374517374,27.7992277992278,1.9305019305019304
E00159841,267,54,41,34,29,36,57,16,20.224719101123593,15.355805243445692,12.734082397003746,10.861423220973784,13.48314606741573,21.34831460674157,5.992509363295881
E00159842,208,50,25,27,7,39,53,7,24.03846153846154,12.01923076923077,12.980769230769232,3.3653846153846154,18.75,25.48076923076923,3.3653846153846154
E00159843,336,71,32,64,13,62,83,11,21.13095238095238,9.523809523809524,19.047619047619047,3.869047619047619,18.452380952380953,24.702380952380953,3.273809523809524
E00159844,261,60,30,31,12,45,83,0,22.988505747126435,11.494252873563218,11.877394636015326,4.597701149425287,17.24137931034483,31.800766283524908,0
