OA,ts0010001,ts0010002,ts0010003,ts0010002_PCT,ts0010003_PCT
E00059011,333,333,0,100,0
E00059013,346,346,0,100,0
E00059023,301,301,0,100,0
E00059026,224,224,0,100,0
E00059028,258,256,2,99.2248062015504,0.7751937984496124
E00059012,249,249,0,100,0
E00059021,268,268,0,100,0
E00059022,282,282,0,100,0
E00059024,284,284,0,100,0
E00059027,206,206,0,100,0
E00059015,549,549,0,100,0
E00059029,225,225,0,100,0
E00059030,265,265,0,100,0
E00059032,328,328,0,100,0
E00058996,359,359,0,100,0
E00059016,578,578,0,100,0
E00059031,426,426,0,100,0
E00059045,285,285,0,100,0
E00059033,234,234,0,100,0
E00059034,250,250,0,100,0
E00059037,238,238,0,100,0
E00059038,270,270,0,100,0
E00059039,231,231,0,100,0
E00058975,502,502,0,100,0
E00059008,316,316,0,100,0
E00059010,208,208,0,100,0
E00170593,932,216,716,23.17596566523605,76.82403433476395
E00170595,326,326,0,100,0
E00059014,425,367,58,86.3529411764706,13.647058823529413
E00059017,278,254,24,91.36690647482014,8.633093525179856
E00059020,290,290,0,100,0
E00059025,489,400,89,81.79959100204499,18.200408997955012
E00059018,345,294,51,85.21739130434783,14.782608695652174
E00059035,192,192,0,100,0
E00059036,306,283,23,92.48366013071896,7.516339869281046
E00059041,232,232,0,100,0
E00059047,162,161,1,99.38271604938271,0.6172839506172839
E00170578,157,157,0,100,0
E00170592,211,211,0,100,0
E00187069,395,395,0,100,0
E00187086,231,228,3,98.7012987012987,1.2987012987012987
E00059019,262,262,0,100,0
E00059040,319,319,0,100,0
E00059042,275,275,0,100,0
E00059043,199,196,3,98.49246231155779,1.507537688442211
E00059044,313,313,0,100,0
E00058339,467,467,0,100,0
E00058368,253,253,0,100,0
E00058369,396,396,0,100,0
E00058378,294,294,0,100,0
E00058380,250,250,0,100,0
E00058342,235,235,0,100,0
E00058345,271,271,0,100,0
E00058370,205,205,0,100,0
E00058373,289,289,0,100,0
E00058374,266,266,0,100,0
E00058377,163,163,0,100,0
E00058379,186,186,0,100,0
E00058341,279,279,0,100,0
E00058371,342,342,0,100,0
E00058372,291,291,0,100,0
E00058375,349,349,0,100,0
E00058376,314,314,0,100,0
E00058340,399,399,0,100,0
E00058343,251,251,0,100,0
E00058344,308,308,0,100,0
E00187049,357,357,0,100,0
E00187087,114,114,0,100,0
E00187131,253,253,0,100,0
E00058334,293,293,0,100,0
E00058347,256,256,0,100,0
E00058348,277,277,0,100,0
E00058349,279,279,0,100,0
E00058352,305,304,1,99.672131147541,0.32786885245901637
E00058366,323,323,0,100,0
E00058337,289,289,0,100,0
E00058353,234,217,17,92.73504273504274,7.264957264957266
E00058355,231,231,0,100,0
E00058360,246,246,0,100,0
E00058361,309,309,0,100,0
E00058363,301,295,6,98.00664451827242,1.9933554817275747
E00058333,287,287,0,100,0
E00058336,264,264,0,100,0
E00058350,286,286,0,100,0
E00058354,376,376,0,100,0
E00058358,294,294,0,100,0
E00058359,269,269,0,100,0
E00058338,324,324,0,100,0
E00058364,351,351,0,100,0
E00058365,323,323,0,100,0
E00058367,315,315,0,100,0
E00058335,222,222,0,100,0
E00058351,315,268,47,85.07936507936508,14.920634920634921
E00058356,320,320,0,100,0
E00058357,258,258,0,100,0
E00058362,288,288,0,100,0
E00058972,283,283,0,100,0
E00058977,283,283,0,100,0
E00058979,248,248,0,100,0
E00058980,238,238,0,100,0
E00058991,243,243,0,100,0
E00058968,388,388,0,100,0
E00058976,489,484,5,98.97750511247445,1.0224948875255624
E00058978,294,294,0,100,0
E00058981,340,340,0,100,0
E00058990,533,512,21,96.06003752345215,3.9399624765478425
E00058982,314,314,0,100,0
E00058988,254,254,0,100,0
E00058989,352,352,0,100,0
E00058992,257,257,0,100,0
E00058993,237,237,0,100,0
E00058969,240,240,0,100,0
E00058970,275,275,0,100,0
E00058971,325,325,0,100,0
E00058973,311,311,0,100,0
E00058974,266,266,0,100,0
E00058983,317,317,0,100,0
E00058984,312,312,0,100,0
E00058985,197,197,0,100,0
E00058986,308,308,0,100,0
E00058987,316,316,0,100,0
E00058294,267,267,0,100,0
E00058295,307,307,0,100,0
E00058298,294,294,0,100,0
E00058302,316,316,0,100,0
E00058964,382,382,0,100,0
E00058995,353,353,0,100,0
E00059000,252,252,0,100,0
E00059002,327,327,0,100,0
E00059003,235,235,0,100,0
E00058994,378,378,0,100,0
E00058997,308,308,0,100,0
E00058998,340,340,0,100,0
E00058999,224,224,0,100,0
E00059001,285,285,0,100,0
E00058966,326,326,0,100,0
E00059004,276,276,0,100,0
E00059005,368,368,0,100,0
E00059006,272,272,0,100,0
E00059007,229,229,0,100,0
E00058961,337,337,0,100,0
E00058962,367,367,0,100,0
E00058963,376,376,0,100,0
E00058965,298,298,0,100,0
E00058967,407,407,0,100,0
E00058381,300,300,0,100,0
E00058382,302,302,0,100,0
E00058383,585,585,0,100,0
E00058384,314,314,0,100,0
