OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
E00156881,388,338,50,7,0,1,3,1,3,2,8,5,17,3,0,0,0,0,0,87.11340206185567,12.886597938144329,1.804123711340206,0,0.25773195876288657,0.7731958762886598,0.25773195876288657,0.7731958762886598,0.5154639175257731,2.0618556701030926,1.2886597938144329,4.381443298969072,0.7731958762886598,0,0,0,0,0
E00156886,291,258,33,4,3,2,2,2,1,1,9,2,3,4,0,0,0,0,0,88.65979381443299,11.34020618556701,1.3745704467353952,1.0309278350515463,0.6872852233676976,0.6872852233676976,0.6872852233676976,0.3436426116838488,0.3436426116838488,3.0927835051546393,0.6872852233676976,1.0309278350515463,1.3745704467353952,0,0,0,0,0
E00156887,257,228,29,5,5,1,3,0,0,2,3,3,6,1,0,0,0,0,0,88.715953307393,11.284046692607005,1.9455252918287937,1.9455252918287937,0.38910505836575876,1.1673151750972763,0,0,0.7782101167315175,1.1673151750972763,1.1673151750972763,2.3346303501945527,0.38910505836575876,0,0,0,0,0
E00156888,300,258,42,9,1,3,1,1,0,2,6,10,5,4,0,0,0,0,0,86,14.000000000000002,3,0.33333333333333337,1,0.33333333333333337,0.33333333333333337,0,0.6666666666666667,2,3.3333333333333335,1.6666666666666667,1.3333333333333335,0,0,0,0,0
E00156879,355,302,53,8,3,1,5,1,1,4,9,9,10,0,0,2,0,0,0,85.07042253521126,14.929577464788732,2.2535211267605635,0.8450704225352111,0.28169014084507044,1.4084507042253522,0.28169014084507044,0.28169014084507044,1.1267605633802817,2.535211267605634,2.535211267605634,2.8169014084507045,0,0,0.5633802816901409,0,0,0
E00156883,267,234,33,6,4,2,2,2,0,2,2,5,6,2,0,0,0,0,0,87.64044943820225,12.359550561797752,2.247191011235955,1.4981273408239701,0.7490636704119851,0.7490636704119851,0.7490636704119851,0,0.7490636704119851,0.7490636704119851,1.8726591760299627,2.247191011235955,0.7490636704119851,0,0,0,0,0
E00156884,325,269,56,7,1,1,5,0,3,1,11,2,15,8,0,2,0,0,0,82.76923076923077,17.23076923076923,2.1538461538461537,0.3076923076923077,0.3076923076923077,1.5384615384615385,0,0.9230769230769231,0.3076923076923077,3.3846153846153846,0.6153846153846154,4.615384615384616,2.4615384615384617,0,0.6153846153846154,0,0,0
E00156885,371,335,36,7,1,3,2,0,0,2,6,3,8,1,2,1,0,0,0,90.29649595687331,9.703504043126685,1.8867924528301887,0.2695417789757413,0.8086253369272237,0.5390835579514826,0,0,0.5390835579514826,1.6172506738544474,0.8086253369272237,2.15633423180593,0.2695417789757413,0.5390835579514826,0.2695417789757413,0,0,0
E00156878,288,260,28,6,0,0,0,0,1,1,3,8,9,0,0,0,0,0,0,90.27777777777779,9.722222222222223,2.083333333333333,0,0,0,0,0.3472222222222222,0.3472222222222222,1.0416666666666665,2.7777777777777777,3.125,0,0,0,0,0,0
E00156880,353,321,32,4,0,1,2,0,0,1,8,9,6,1,0,0,0,0,0,90.93484419263456,9.06515580736544,1.13314447592068,0,0.28328611898017,0.56657223796034,0,0,0.28328611898017,2.26628895184136,2.5495750708215295,1.69971671388102,0.28328611898017,0,0,0,0,0
