OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
E00097948,376,350,26,1,1,1,2,2,3,2,3,6,5,0,0,0,0,0,0,93.08510638297872,6.914893617021277,0.26595744680851063,0.26595744680851063,0.26595744680851063,0.5319148936170213,0.5319148936170213,0.7978723404255319,0.5319148936170213,0.7978723404255319,1.5957446808510638,1.3297872340425532,0,0,0,0,0,0
E00097951,247,220,27,5,1,0,0,0,0,1,4,4,9,3,0,0,0,0,0,89.06882591093117,10.931174089068826,2.0242914979757085,0.4048582995951417,0,0,0,0,0.4048582995951417,1.6194331983805668,1.6194331983805668,3.643724696356275,1.214574898785425,0,0,0,0,0
E00097952,194,157,37,2,0,0,0,0,0,0,14,7,14,0,0,0,0,0,0,80.9278350515464,19.072164948453608,1.0309278350515463,0,0,0,0,0,0,7.216494845360824,3.608247422680412,7.216494845360824,0,0,0,0,0,0
E00097957,341,299,42,11,0,0,1,0,1,5,7,8,7,1,0,1,0,0,0,87.68328445747801,12.316715542521994,3.225806451612903,0,0,0.2932551319648094,0,0.2932551319648094,1.466275659824047,2.0527859237536656,2.346041055718475,2.0527859237536656,0.2932551319648094,0,0.2932551319648094,0,0,0
E00097958,274,253,21,3,2,1,1,0,0,0,3,6,4,1,0,0,0,0,0,92.33576642335767,7.664233576642336,1.094890510948905,0.7299270072992701,0.36496350364963503,0.36496350364963503,0,0,0,1.094890510948905,2.18978102189781,1.4598540145985401,0.36496350364963503,0,0,0,0,0
E00097959,144,128,16,0,0,0,0,0,0,1,3,4,5,1,1,1,0,0,0,88.88888888888889,11.11111111111111,0,0,0,0,0,0,0.6944444444444444,2.083333333333333,2.7777777777777777,3.4722222222222223,0.6944444444444444,0.6944444444444444,0.6944444444444444,0,0,0
E00097949,271,245,26,3,1,1,0,1,1,2,6,4,7,0,0,0,0,0,0,90.40590405904058,9.59409594095941,1.107011070110701,0.36900369003690037,0.36900369003690037,0,0.36900369003690037,0.36900369003690037,0.7380073800738007,2.214022140221402,1.4760147601476015,2.5830258302583027,0,0,0,0,0,0
E00097950,206,179,27,3,1,0,0,0,0,0,7,7,8,1,0,0,0,0,0,86.89320388349515,13.106796116504855,1.4563106796116505,0.48543689320388345,0,0,0,0,0,3.3980582524271843,3.3980582524271843,3.8834951456310676,0.48543689320388345,0,0,0,0,0
E00097953,223,207,16,5,0,0,0,0,1,0,1,5,2,2,0,0,0,0,0,92.82511210762333,7.174887892376682,2.242152466367713,0,0,0,0,0.4484304932735426,0,0.4484304932735426,2.242152466367713,0.8968609865470852,0.8968609865470852,0,0,0,0,0
E00097954,359,291,68,4,0,3,2,0,1,3,15,11,25,4,0,0,0,0,0,81.05849582172702,18.94150417827298,1.1142061281337048,0,0.8356545961002786,0.5571030640668524,0,0.2785515320334262,0.8356545961002786,4.178272980501393,3.064066852367688,6.963788300835655,1.1142061281337048,0,0,0,0,0
