OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
E00124617,169,26,4,4,37,12,3,1,5,47,30,15.384615384615385,2.366863905325444,2.366863905325444,21.893491124260358,7.100591715976331,1.7751479289940828,0.591715976331361,2.9585798816568047,27.810650887573964,17.75147928994083
E00124618,130,21,3,6,18,8,3,3,1,53,14,16.153846153846153,2.307692307692308,4.615384615384616,13.846153846153847,6.153846153846154,2.307692307692308,2.307692307692308,0.7692307692307693,40.76923076923077,10.76923076923077
E00124619,149,30,5,6,29,14,9,1,3,34,18,20.13422818791946,3.3557046979865772,4.026845637583892,19.463087248322147,9.395973154362416,6.0402684563758395,0.6711409395973155,2.013422818791946,22.818791946308725,12.080536912751679
E00124620,102,25,3,4,29,10,2,2,1,12,14,24.509803921568626,2.941176470588235,3.9215686274509802,28.431372549019606,9.803921568627452,1.9607843137254901,1.9607843137254901,0.9803921568627451,11.76470588235294,13.725490196078432
E00124621,168,34,12,8,29,17,2,1,4,36,25,20.238095238095237,7.142857142857142,4.761904761904762,17.261904761904763,10.119047619047619,1.1904761904761905,0.5952380952380952,2.380952380952381,21.428571428571427,14.880952380952381
E00124622,185,37,5,9,27,7,4,3,7,52,34,20,2.7027027027027026,4.864864864864865,14.594594594594595,3.783783783783784,2.1621621621621623,1.6216216216216217,3.783783783783784,28.10810810810811,18.37837837837838
E00124623,108,21,0,0,21,5,3,3,3,29,23,19.444444444444446,0,0,19.444444444444446,4.62962962962963,2.7777777777777777,2.7777777777777777,2.7777777777777777,26.851851851851855,21.296296296296298
E00124624,115,14,0,1,15,6,3,2,4,52,18,12.173913043478262,0,0.8695652173913043,13.043478260869565,5.217391304347826,2.608695652173913,1.7391304347826086,3.4782608695652173,45.21739130434783,15.65217391304348
E00124625,170,34,1,12,34,13,4,1,4,40,27,20,0.5882352941176471,7.0588235294117645,20,7.647058823529412,2.3529411764705883,0.5882352941176471,2.3529411764705883,23.52941176470588,15.88235294117647
E00124627,197,38,3,8,27,19,6,2,4,58,32,19.289340101522843,1.5228426395939088,4.060913705583756,13.705583756345177,9.644670050761421,3.0456852791878175,1.015228426395939,2.030456852791878,29.441624365482234,16.243654822335024
