OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
E00109905,65,10,43,12,15.384615384615385,66.15384615384615,18.461538461538463
E00109906,100,8,77,15,8,77,15
E00109907,122,14,65,43,11.475409836065573,53.278688524590166,35.24590163934426
E00109908,98,14,62,22,14.285714285714285,63.26530612244898,22.448979591836736
E00109910,84,10,50,24,11.904761904761903,59.523809523809526,28.57142857142857
E00109911,99,17,59,23,17.17171717171717,59.59595959595959,23.232323232323232
E00109914,89,10,63,16,11.235955056179774,70.78651685393258,17.97752808988764
E00109915,102,12,57,33,11.76470588235294,55.88235294117647,32.35294117647059
E00109916,88,17,48,23,19.318181818181817,54.54545454545454,26.136363636363637
E00109917,84,17,45,22,20.238095238095237,53.57142857142857,26.190476190476193
E00109918,125,15,93,17,12,74.4,13.600000000000001
E00109919,108,14,57,37,12.962962962962962,52.77777777777778,34.25925925925926
E00109920,93,15,53,25,16.129032258064516,56.98924731182796,26.881720430107524
E00109921,119,11,87,21,9.243697478991598,73.10924369747899,17.647058823529413
E00109922,85,10,51,24,11.76470588235294,60,28.235294117647058
E00109923,155,25,87,43,16.129032258064516,56.12903225806451,27.741935483870968
E00109924,111,23,72,16,20.72072072072072,64.86486486486487,14.414414414414415
E00109925,69,6,45,18,8.695652173913043,65.21739130434783,26.08695652173913
E00109926,55,11,27,17,20,49.09090909090909,30.909090909090907
E00109927,116,17,69,30,14.655172413793101,59.48275862068966,25.862068965517242
E00109928,109,11,85,13,10.091743119266056,77.98165137614679,11.926605504587156
E00109929,119,17,79,23,14.285714285714285,66.38655462184873,19.327731092436977
E00109930,148,15,57,76,10.135135135135135,38.513513513513516,51.35135135135135
E00109931,92,16,56,20,17.391304347826086,60.86956521739131,21.73913043478261
E00109932,94,18,63,13,19.148936170212767,67.02127659574468,13.829787234042554
E00109933,103,11,67,25,10.679611650485436,65.0485436893204,24.271844660194176
E00109934,113,13,57,43,11.504424778761061,50.442477876106196,38.05309734513274
E00109935,88,13,60,15,14.772727272727273,68.18181818181817,17.045454545454543
E00109936,112,14,84,14,12.5,75,12.5
E00109937,75,9,53,13,12,70.66666666666667,17.333333333333336
E00109938,89,8,72,9,8.98876404494382,80.89887640449437,10.112359550561797
E00109939,43,3,33,7,6.976744186046512,76.74418604651163,16.27906976744186
E00109940,132,14,106,12,10.606060606060606,80.3030303030303,9.090909090909092
E00109941,80,6,62,12,7.5,77.5,15
E00109942,132,18,92,22,13.636363636363635,69.6969696969697,16.666666666666664
E00109943,113,8,90,15,7.079646017699115,79.64601769911505,13.274336283185843
E00109944,71,12,45,14,16.901408450704224,63.38028169014085,19.718309859154928
E00109945,153,21,107,25,13.725490196078432,69.93464052287581,16.33986928104575
E00109946,96,10,74,12,10.416666666666668,77.08333333333334,12.5
E00109949,77,5,52,20,6.493506493506493,67.53246753246754,25.97402597402597
E00109950,104,16,65,23,15.384615384615385,62.5,22.115384615384613
E00109952,78,10,62,6,12.82051282051282,79.48717948717949,7.6923076923076925
E00109954,121,19,76,26,15.702479338842975,62.8099173553719,21.487603305785125
E00109956,73,15,45,13,20.54794520547945,61.64383561643836,17.80821917808219
E00109958,113,15,67,31,13.274336283185843,59.29203539823009,27.43362831858407
E00109959,115,10,84,21,8.695652173913043,73.04347826086956,18.26086956521739
E00109961,81,14,52,15,17.28395061728395,64.19753086419753,18.51851851851852
E00109962,109,16,70,23,14.678899082568808,64.22018348623854,21.100917431192663
E00109963,140,11,101,28,7.857142857142857,72.14285714285714,20
E00109964,99,12,67,20,12.121212121212121,67.67676767676768,20.2020202020202
E00109965,90,14,59,17,15.555555555555555,65.55555555555556,18.88888888888889
E00109967,47,14,25,8,29.78723404255319,53.191489361702125,17.02127659574468
E00109968,88,14,55,19,15.909090909090908,62.5,21.59090909090909
E00109969,34,9,19,6,26.47058823529412,55.88235294117647,17.647058823529413
E00109972,80,22,43,15,27.500000000000004,53.75,18.75
E00109973,99,17,67,15,17.17171717171717,67.67676767676768,15.151515151515152
E00109974,57,9,32,16,15.789473684210526,56.14035087719298,28.07017543859649
E00109975,111,18,69,24,16.216216216216218,62.16216216216216,21.62162162162162
E00109976,118,14,95,9,11.864406779661017,80.50847457627118,7.627118644067797
E00109978,109,8,70,31,7.339449541284404,64.22018348623854,28.440366972477065
E00109979,81,11,64,6,13.580246913580247,79.01234567901234,7.4074074074074066
E00109980,123,9,99,15,7.317073170731707,80.48780487804879,12.195121951219512
E00109981,91,10,65,16,10.989010989010989,71.42857142857143,17.582417582417584
E00109982,60,15,37,8,25,61.66666666666667,13.333333333333334
E00109983,108,13,79,16,12.037037037037036,73.14814814814815,14.814814814814813
E00109984,62,11,43,8,17.741935483870968,69.35483870967742,12.903225806451612
E00109985,82,11,56,15,13.414634146341465,68.29268292682927,18.29268292682927
E00109986,91,18,58,15,19.78021978021978,63.73626373626373,16.483516483516482
E00109987,87,19,47,21,21.839080459770116,54.02298850574713,24.137931034482758
E00109988,89,14,63,12,15.730337078651685,70.78651685393258,13.48314606741573
E00109989,115,20,80,15,17.391304347826086,69.56521739130434,13.043478260869565
E00109990,71,16,41,14,22.535211267605636,57.74647887323944,19.718309859154928
E00109991,130,15,89,26,11.538461538461538,68.46153846153847,20
E00109992,66,8,48,10,12.121212121212121,72.72727272727273,15.151515151515152
E00109993,163,13,114,36,7.975460122699387,69.93865030674846,22.085889570552148
E00109994,123,15,88,20,12.195121951219512,71.54471544715447,16.260162601626014
E00109995,112,9,80,23,8.035714285714286,71.42857142857143,20.535714285714285
E00109997,105,10,79,16,9.523809523809524,75.23809523809524,15.238095238095239
E00109998,117,14,72,31,11.965811965811966,61.53846153846154,26.495726495726498
E00109999,109,6,88,15,5.5045871559633035,80.73394495412845,13.761467889908257
E00110000,116,12,92,12,10.344827586206897,79.3103448275862,10.344827586206897
E00110001,115,15,63,37,13.043478260869565,54.78260869565217,32.17391304347826
E00110002,105,7,81,17,6.666666666666667,77.14285714285715,16.19047619047619
E00110003,95,7,76,12,7.368421052631578,80,12.631578947368421
E00110004,146,18,116,12,12.32876712328767,79.45205479452055,8.21917808219178
E00110005,68,7,53,8,10.294117647058822,77.94117647058823,11.76470588235294
E00110006,185,18,140,27,9.72972972972973,75.67567567567568,14.594594594594595
E00110007,64,10,37,17,15.625,57.8125,26.5625
E00110008,119,20,81,18,16.80672268907563,68.0672268907563,15.126050420168067
E00110009,97,14,71,12,14.432989690721648,73.19587628865979,12.371134020618557
E00110010,88,6,57,25,6.8181818181818175,64.77272727272727,28.40909090909091
E00110012,70,10,44,16,14.285714285714285,62.857142857142854,22.857142857142858
E00110013,97,9,66,22,9.278350515463918,68.04123711340206,22.68041237113402
E00110014,123,18,69,36,14.634146341463413,56.09756097560976,29.268292682926827
E00110015,119,11,92,16,9.243697478991598,77.31092436974791,13.445378151260504
E00110016,117,20,84,13,17.094017094017094,71.7948717948718,11.11111111111111
E00110017,99,13,67,19,13.131313131313133,67.67676767676768,19.19191919191919
E00110018,168,11,136,21,6.547619047619048,80.95238095238095,12.5
E00110019,88,11,60,17,12.5,68.18181818181817,19.318181818181817
E00110020,100,6,79,15,6,79,15
E00110021,114,12,81,21,10.526315789473683,71.05263157894737,18.421052631578945
E00110022,135,20,93,22,14.814814814814813,68.88888888888889,16.296296296296298
E00110023,119,11,89,19,9.243697478991598,74.78991596638656,15.966386554621847
