OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00060255,119,21,0,1,3,2,3,62,6,2,17,2,17.647058823529413,0,0.8403361344537815,2.5210084033613445,1.680672268907563,2.5210084033613445,52.10084033613446,5.042016806722689,1.680672268907563,14.285714285714285,1.680672268907563
E00060256,131,16,0,1,5,1,1,78,12,2,13,2,12.213740458015266,0,0.7633587786259541,3.816793893129771,0.7633587786259541,0.7633587786259541,59.541984732824424,9.16030534351145,1.5267175572519083,9.923664122137405,1.5267175572519083
E00060257,131,22,0,1,5,2,1,82,6,1,10,1,16.793893129770993,0,0.7633587786259541,3.816793893129771,1.5267175572519083,0.7633587786259541,62.59541984732825,4.580152671755725,0.7633587786259541,7.633587786259542,0.7633587786259541
E00060258,93,8,0,0,4,3,0,42,8,3,25,0,8.60215053763441,0,0,4.301075268817205,3.225806451612903,0,45.16129032258064,8.60215053763441,3.225806451612903,26.881720430107524,0
E00060259,97,11,0,0,5,3,2,43,6,1,26,0,11.34020618556701,0,0,5.154639175257731,3.0927835051546393,2.0618556701030926,44.329896907216494,6.185567010309279,1.0309278350515463,26.804123711340207,0
E00060260,69,13,0,0,0,1,0,39,4,3,9,0,18.84057971014493,0,0,0,1.4492753623188406,0,56.52173913043478,5.797101449275362,4.3478260869565215,13.043478260869565,0
E00060261,60,6,0,0,1,4,0,27,9,1,12,0,10,0,0,1.6666666666666667,6.666666666666667,0,45,15,1.6666666666666667,20,0
E00060262,77,14,0,1,5,0,0,36,4,1,15,1,18.181818181818183,0,1.2987012987012987,6.493506493506493,0,0,46.75324675324675,5.194805194805195,1.2987012987012987,19.480519480519483,1.2987012987012987
E00060263,98,9,0,0,6,3,0,52,3,5,19,1,9.183673469387756,0,0,6.122448979591836,3.061224489795918,0,53.06122448979592,3.061224489795918,5.1020408163265305,19.387755102040817,1.0204081632653061
E00060264,110,11,0,0,4,1,0,69,10,2,12,1,10,0,0,3.6363636363636362,0.9090909090909091,0,62.727272727272734,9.090909090909092,1.8181818181818181,10.909090909090908,0.9090909090909091
E00060265,41,3,0,2,2,1,0,19,5,1,7,1,7.317073170731707,0,4.878048780487805,4.878048780487805,2.4390243902439024,0,46.34146341463415,12.195121951219512,2.4390243902439024,17.073170731707318,2.4390243902439024
E00060266,86,6,1,0,1,0,0,46,13,3,15,1,6.976744186046512,1.1627906976744187,0,1.1627906976744187,0,0,53.48837209302325,15.11627906976744,3.488372093023256,17.441860465116278,1.1627906976744187
E00060267,37,0,0,0,4,0,0,20,3,0,10,0,0,0,0,10.81081081081081,0,0,54.054054054054056,8.108108108108109,0,27.027027027027028,0
E00060268,38,2,0,1,0,3,0,17,5,1,8,1,5.263157894736842,0,2.631578947368421,0,7.894736842105263,0,44.73684210526316,13.157894736842104,2.631578947368421,21.052631578947366,2.631578947368421
E00060269,80,7,0,0,4,3,1,42,4,3,16,0,8.75,0,0,5,3.75,1.25,52.5,5,3.75,20,0
E00060270,155,19,0,0,1,3,0,103,8,3,17,1,12.258064516129032,0,0,0.6451612903225806,1.935483870967742,0,66.45161290322581,5.161290322580645,1.935483870967742,10.967741935483872,0.6451612903225806
E00060271,106,13,0,0,5,5,2,56,7,3,14,1,12.264150943396226,0,0,4.716981132075472,4.716981132075472,1.8867924528301887,52.83018867924528,6.60377358490566,2.8301886792452833,13.20754716981132,0.9433962264150944
E00060272,32,4,0,1,4,0,0,14,2,3,4,0,12.5,0,3.125,12.5,0,0,43.75,6.25,9.375,12.5,0
E00060273,117,7,0,0,6,2,2,73,9,5,13,0,5.982905982905983,0,0,5.128205128205128,1.7094017094017095,1.7094017094017095,62.39316239316239,7.6923076923076925,4.273504273504273,11.11111111111111,0
E00060274,81,13,0,0,6,3,2,39,8,1,9,0,16.049382716049383,0,0,7.4074074074074066,3.7037037037037033,2.4691358024691357,48.148148148148145,9.876543209876543,1.2345679012345678,11.11111111111111,0
E00060275,183,11,0,0,10,1,0,123,14,2,20,2,6.0109289617486334,0,0,5.46448087431694,0.546448087431694,0,67.21311475409836,7.650273224043716,1.092896174863388,10.92896174863388,1.092896174863388
E00060276,97,9,0,0,5,5,0,63,6,0,8,1,9.278350515463918,0,0,5.154639175257731,5.154639175257731,0,64.94845360824742,6.185567010309279,0,8.24742268041237,1.0309278350515463
E00060277,109,14,0,0,5,3,1,66,7,3,8,2,12.844036697247708,0,0,4.587155963302752,2.7522935779816518,0.9174311926605505,60.550458715596335,6.422018348623854,2.7522935779816518,7.339449541284404,1.834862385321101
E00060278,91,12,0,1,6,0,1,45,10,4,11,1,13.186813186813188,0,1.098901098901099,6.593406593406594,0,1.098901098901099,49.45054945054945,10.989010989010989,4.395604395604396,12.087912087912088,1.098901098901099
