OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00097570,260,37,24,38,18,49,94,0,14.23076923076923,9.230769230769232,14.615384615384617,6.923076923076923,18.846153846153847,36.15384615384615,0
E00097571,308,51,33,34,17,56,105,12,16.558441558441558,10.714285714285714,11.03896103896104,5.51948051948052,18.181818181818183,34.090909090909086,3.896103896103896
E00097572,279,45,25,34,22,43,99,11,16.129032258064516,8.960573476702509,12.186379928315413,7.885304659498208,15.412186379928317,35.483870967741936,3.942652329749104
E00097573,202,27,17,27,17,52,62,0,13.366336633663368,8.415841584158416,13.366336633663368,8.415841584158416,25.742574257425744,30.693069306930692,0
E00097574,257,34,28,40,14,55,86,0,13.229571984435799,10.894941634241246,15.56420233463035,5.447470817120623,21.40077821011673,33.46303501945525,0
E00097575,182,52,25,32,9,31,29,4,28.57142857142857,13.736263736263737,17.582417582417584,4.945054945054945,17.032967032967033,15.934065934065933,2.197802197802198
E00097576,273,43,29,36,18,66,72,9,15.75091575091575,10.622710622710622,13.186813186813188,6.593406593406594,24.175824175824175,26.373626373626376,3.296703296703297
E00097577,228,46,24,31,14,46,63,4,20.175438596491226,10.526315789473683,13.596491228070176,6.140350877192982,20.175438596491226,27.631578947368425,1.7543859649122806
E00097578,224,55,23,28,24,48,46,0,24.553571428571427,10.267857142857142,12.5,10.714285714285714,21.428571428571427,20.535714285714285,0
E00097579,208,63,24,29,17,30,39,6,30.288461538461537,11.538461538461538,13.942307692307693,8.173076923076923,14.423076923076922,18.75,2.8846153846153846
E00097580,233,59,28,30,22,35,53,6,25.321888412017167,12.017167381974248,12.875536480686694,9.44206008583691,15.021459227467812,22.746781115879827,2.575107296137339
E00097581,209,44,16,40,13,40,56,0,21.052631578947366,7.655502392344498,19.138755980861244,6.220095693779904,19.138755980861244,26.794258373205743,0
E00097582,282,49,30,46,22,56,72,7,17.375886524822697,10.638297872340425,16.312056737588655,7.801418439716312,19.858156028368796,25.53191489361702,2.4822695035460995
E00097583,387,70,39,44,32,89,109,4,18.087855297157624,10.077519379844961,11.369509043927648,8.2687338501292,22.997416020671835,28.165374677002585,1.03359173126615
E00097584,217,50,15,34,13,31,64,10,23.04147465437788,6.912442396313365,15.668202764976957,5.990783410138248,14.285714285714285,29.493087557603687,4.6082949308755765
E00097585,429,79,48,59,16,87,130,10,18.414918414918414,11.188811188811188,13.752913752913754,3.7296037296037294,20.27972027972028,30.303030303030305,2.331002331002331
E00097586,351,69,35,61,32,61,82,11,19.65811965811966,9.971509971509972,17.37891737891738,9.116809116809117,17.37891737891738,23.36182336182336,3.133903133903134
E00097587,304,32,28,31,16,57,137,3,10.526315789473683,9.210526315789473,10.197368421052632,5.263157894736842,18.75,45.06578947368421,0.9868421052631579
E00097588,288,35,23,41,15,42,126,6,12.152777777777777,7.986111111111111,14.23611111111111,5.208333333333334,14.583333333333334,43.75,2.083333333333333
E00097589,162,19,20,27,9,28,53,6,11.728395061728394,12.345679012345679,16.666666666666664,5.555555555555555,17.28395061728395,32.71604938271605,3.7037037037037033
E00097590,342,55,33,48,21,60,117,8,16.08187134502924,9.649122807017543,14.035087719298245,6.140350877192982,17.543859649122805,34.21052631578947,2.3391812865497075
E00097591,346,77,42,51,25,67,72,12,22.254335260115607,12.138728323699421,14.739884393063585,7.225433526011561,19.36416184971098,20.809248554913296,3.4682080924855487
E00097592,335,73,43,37,19,57,89,17,21.791044776119403,12.835820895522387,11.044776119402986,5.6716417910447765,17.01492537313433,26.56716417910448,5.074626865671641
E00097593,125,24,15,13,8,17,43,5,19.2,12,10.4,6.4,13.600000000000001,34.4,4
E00097594,129,28,7,24,5,16,48,1,21.705426356589147,5.426356589147287,18.6046511627907,3.875968992248062,12.4031007751938,37.2093023255814,0.7751937984496124
E00097595,245,33,26,33,17,42,90,4,13.46938775510204,10.612244897959183,13.46938775510204,6.938775510204081,17.142857142857142,36.734693877551024,1.6326530612244898
E00097596,278,61,20,34,21,36,96,10,21.942446043165468,7.1942446043165464,12.23021582733813,7.553956834532374,12.949640287769784,34.53237410071942,3.5971223021582732
E00097597,402,61,31,58,27,58,156,11,15.17412935323383,7.711442786069651,14.427860696517413,6.7164179104477615,14.427860696517413,38.80597014925373,2.736318407960199
E00097598,265,45,28,38,20,40,90,4,16.9811320754717,10.566037735849058,14.339622641509434,7.547169811320755,15.09433962264151,33.9622641509434,1.509433962264151
E00097599,187,24,5,32,7,29,88,2,12.834224598930483,2.6737967914438503,17.11229946524064,3.7433155080213902,15.508021390374333,47.05882352941176,1.06951871657754
E00097600,132,18,11,20,14,20,45,4,13.636363636363635,8.333333333333332,15.151515151515152,10.606060606060606,15.151515151515152,34.090909090909086,3.0303030303030303
E00097601,235,22,9,28,12,37,119,8,9.361702127659575,3.829787234042553,11.914893617021278,5.106382978723404,15.74468085106383,50.638297872340424,3.404255319148936
E00097602,199,37,13,29,15,31,73,1,18.592964824120603,6.532663316582915,14.572864321608039,7.537688442211055,15.577889447236181,36.68341708542713,0.5025125628140703
E00097603,301,35,24,39,13,46,140,4,11.627906976744185,7.973421926910299,12.956810631229235,4.318936877076411,15.282392026578073,46.51162790697674,1.3289036544850499
E00097604,314,53,29,50,24,71,76,11,16.878980891719745,9.235668789808917,15.92356687898089,7.643312101910828,22.611464968152866,24.203821656050955,3.5031847133757963
E00097605,215,41,17,31,15,36,69,6,19.069767441860467,7.906976744186046,14.418604651162791,6.976744186046512,16.74418604651163,32.093023255813954,2.7906976744186047
E00097606,192,26,21,30,17,35,60,3,13.541666666666666,10.9375,15.625,8.854166666666668,18.229166666666664,31.25,1.5625
E00097607,403,46,34,65,19,97,136,6,11.41439205955335,8.436724565756824,16.129032258064516,4.714640198511166,24.069478908188586,33.7468982630273,1.488833746898263
E00097608,358,42,26,43,21,54,164,8,11.731843575418994,7.262569832402235,12.011173184357542,5.865921787709497,15.083798882681565,45.81005586592179,2.2346368715083798
E00097609,442,84,54,63,44,50,131,16,19.004524886877828,12.217194570135746,14.25339366515837,9.95475113122172,11.312217194570136,29.638009049773757,3.619909502262444
E00097610,330,36,30,35,15,50,159,5,10.909090909090908,9.090909090909092,10.606060606060606,4.545454545454546,15.151515151515152,48.18181818181818,1.5151515151515151
E00097611,278,47,21,25,20,36,122,7,16.906474820143885,7.553956834532374,8.992805755395683,7.1942446043165464,12.949640287769784,43.884892086330936,2.5179856115107913
E00097612,256,48,21,30,6,34,112,5,18.75,8.203125,11.71875,2.34375,13.28125,43.75,1.953125
E00097613,192,24,17,17,19,27,85,3,12.5,8.854166666666668,8.854166666666668,9.895833333333332,14.0625,44.27083333333333,1.5625
E00097614,168,27,11,24,14,25,59,8,16.071428571428573,6.547619047619048,14.285714285714285,8.333333333333332,14.880952380952381,35.11904761904761,4.761904761904762
E00097615,369,47,25,36,24,60,172,5,12.737127371273713,6.775067750677506,9.75609756097561,6.504065040650407,16.260162601626014,46.612466124661246,1.3550135501355014
E00097616,381,52,35,57,18,55,157,7,13.648293963254593,9.186351706036746,14.960629921259844,4.724409448818897,14.435695538057743,41.20734908136483,1.837270341207349
E00097617,427,69,35,54,26,84,147,12,16.159250585480095,8.19672131147541,12.646370023419204,6.0889929742388755,19.672131147540984,34.42622950819672,2.810304449648712
E00097618,391,39,40,58,19,81,151,3,9.974424552429667,10.230179028132993,14.83375959079284,4.859335038363171,20.716112531969312,38.61892583120204,0.7672634271099744
E00097619,417,61,36,65,28,64,153,10,14.628297362110313,8.633093525179856,15.587529976019185,6.71462829736211,15.347721822541965,36.69064748201439,2.3980815347721824
E00097620,332,64,14,53,24,56,114,7,19.27710843373494,4.216867469879518,15.963855421686745,7.228915662650602,16.867469879518072,34.33734939759036,2.108433734939759
E00097621,298,49,37,41,16,49,101,5,16.44295302013423,12.416107382550337,13.758389261744966,5.369127516778524,16.44295302013423,33.89261744966443,1.6778523489932886
E00097622,273,26,16,34,16,50,124,7,9.523809523809524,5.86080586080586,12.454212454212454,5.86080586080586,18.315018315018314,45.42124542124542,2.564102564102564
E00097623,314,56,32,43,17,67,88,11,17.8343949044586,10.191082802547772,13.694267515923567,5.414012738853503,21.337579617834397,28.02547770700637,3.5031847133757963
E00097624,407,77,39,47,28,75,129,12,18.91891891891892,9.582309582309582,11.547911547911548,6.87960687960688,18.42751842751843,31.695331695331696,2.9484029484029484
E00097625,332,50,35,51,30,56,106,4,15.060240963855422,10.542168674698797,15.36144578313253,9.036144578313253,16.867469879518072,31.92771084337349,1.2048192771084338
E00097626,123,17,8,16,6,18,51,7,13.821138211382115,6.504065040650407,13.008130081300814,4.878048780487805,14.634146341463413,41.46341463414634,5.691056910569105
E00097627,303,48,30,43,16,63,90,13,15.841584158415841,9.900990099009901,14.19141914191419,5.2805280528052805,20.792079207920793,29.7029702970297,4.29042904290429
E00097628,151,34,15,18,7,25,52,0,22.516556291390728,9.933774834437086,11.920529801324504,4.635761589403973,16.55629139072848,34.437086092715234,0
E00097629,251,51,26,39,14,37,84,0,20.318725099601593,10.358565737051793,15.53784860557769,5.577689243027888,14.741035856573706,33.46613545816733,0
E00097630,227,50,22,29,11,35,73,7,22.026431718061673,9.691629955947137,12.77533039647577,4.845814977973569,15.418502202643172,32.158590308370044,3.0837004405286343
E00097631,192,54,16,21,14,28,58,1,28.125,8.333333333333332,10.9375,7.291666666666667,14.583333333333334,30.208333333333332,0.5208333333333333
E00097632,262,87,40,39,17,40,32,7,33.20610687022901,15.267175572519085,14.885496183206106,6.488549618320611,15.267175572519085,12.213740458015266,2.6717557251908395
E00097633,225,56,21,29,16,36,59,8,24.88888888888889,9.333333333333334,12.88888888888889,7.111111111111111,16,26.222222222222225,3.5555555555555554
E00097634,117,11,13,15,4,18,53,3,9.401709401709402,11.11111111111111,12.82051282051282,3.418803418803419,15.384615384615385,45.2991452991453,2.564102564102564
E00097635,98,13,10,19,6,13,36,1,13.26530612244898,10.204081632653061,19.387755102040817,6.122448979591836,13.26530612244898,36.734693877551024,1.0204081632653061
E00097636,277,39,18,42,23,52,94,9,14.079422382671481,6.4981949458483745,15.162454873646208,8.303249097472925,18.772563176895307,33.935018050541515,3.2490974729241873
E00097637,243,35,14,30,16,48,95,5,14.40329218106996,5.761316872427984,12.345679012345679,6.584362139917696,19.753086419753085,39.09465020576132,2.05761316872428
E00097638,309,69,34,52,19,58,68,9,22.330097087378643,11.003236245954692,16.828478964401295,6.148867313915858,18.77022653721683,22.006472491909385,2.912621359223301
E00097639,309,39,27,51,19,54,107,12,12.62135922330097,8.737864077669903,16.50485436893204,6.148867313915858,17.475728155339805,34.627831715210355,3.8834951456310676
E00097641,326,59,29,41,27,54,107,9,18.098159509202453,8.895705521472392,12.576687116564417,8.282208588957054,16.56441717791411,32.82208588957055,2.7607361963190185
E00097642,158,11,11,25,9,32,64,6,6.962025316455696,6.962025316455696,15.822784810126583,5.69620253164557,20.253164556962027,40.50632911392405,3.79746835443038
E00097643,234,30,20,28,22,49,77,8,12.82051282051282,8.547008547008547,11.965811965811966,9.401709401709402,20.94017094017094,32.9059829059829,3.418803418803419
E00097644,211,25,14,25,14,32,97,4,11.848341232227488,6.6350710900473935,11.848341232227488,6.6350710900473935,15.165876777251185,45.97156398104265,1.8957345971563981
E00097645,310,55,29,39,12,49,119,7,17.741935483870968,9.35483870967742,12.580645161290322,3.870967741935484,15.806451612903224,38.387096774193544,2.258064516129032
E00097646,291,46,29,54,14,48,92,8,15.807560137457044,9.965635738831615,18.556701030927837,4.810996563573884,16.49484536082474,31.615120274914087,2.7491408934707904
E00097647,376,57,39,53,16,66,138,7,15.159574468085108,10.372340425531915,14.095744680851062,4.25531914893617,17.5531914893617,36.702127659574465,1.8617021276595744
E00097648,290,49,33,30,22,42,113,1,16.896551724137932,11.379310344827587,10.344827586206897,7.586206896551724,14.482758620689657,38.96551724137931,0.3448275862068966
E00097649,165,19,16,16,14,25,69,6,11.515151515151516,9.696969696969697,9.696969696969697,8.484848484848486,15.151515151515152,41.81818181818181,3.6363636363636362
E00097650,198,35,26,29,14,29,64,1,17.67676767676768,13.131313131313133,14.646464646464647,7.07070707070707,14.646464646464647,32.323232323232325,0.5050505050505051
E00097651,222,24,12,28,8,47,102,1,10.81081081081081,5.405405405405405,12.612612612612612,3.6036036036036037,21.17117117117117,45.94594594594595,0.45045045045045046
E00097652,181,19,18,21,10,41,71,1,10.497237569060774,9.94475138121547,11.602209944751381,5.524861878453039,22.65193370165746,39.226519337016576,0.5524861878453038
E00097653,297,39,17,36,18,66,117,4,13.131313131313133,5.723905723905724,12.121212121212121,6.0606060606060606,22.22222222222222,39.39393939393939,1.3468013468013467
E00097654,246,42,23,37,23,35,80,6,17.073170731707318,9.34959349593496,15.040650406504067,9.34959349593496,14.227642276422763,32.52032520325203,2.4390243902439024
E00097655,170,21,20,24,9,30,65,1,12.352941176470589,11.76470588235294,14.117647058823529,5.294117647058823,17.647058823529413,38.23529411764706,0.5882352941176471
E00097656,234,21,24,19,13,46,111,0,8.974358974358974,10.256410256410255,8.11965811965812,5.555555555555555,19.65811965811966,47.43589743589743,0
E00097657,172,22,12,29,11,21,75,2,12.790697674418606,6.976744186046512,16.86046511627907,6.395348837209303,12.209302325581394,43.604651162790695,1.1627906976744187
E00097658,317,43,34,53,17,55,106,9,13.564668769716087,10.725552050473187,16.7192429022082,5.3627760252365935,17.350157728706623,33.4384858044164,2.8391167192429023
E00097659,279,36,27,50,23,36,99,8,12.903225806451612,9.67741935483871,17.921146953405017,8.24372759856631,12.903225806451612,35.483870967741936,2.867383512544803
E00097660,137,14,11,22,9,34,47,0,10.218978102189782,8.02919708029197,16.05839416058394,6.569343065693431,24.817518248175183,34.306569343065696,0
E00097661,174,18,12,20,8,35,80,1,10.344827586206897,6.896551724137931,11.494252873563218,4.597701149425287,20.114942528735632,45.97701149425287,0.5747126436781609
E00097662,226,22,23,43,19,46,70,3,9.734513274336283,10.176991150442479,19.02654867256637,8.4070796460177,20.353982300884958,30.973451327433626,1.3274336283185841
E00097663,308,51,36,34,20,58,100,9,16.558441558441558,11.688311688311687,11.03896103896104,6.493506493506493,18.83116883116883,32.467532467532465,2.922077922077922
E00097664,342,58,30,39,16,51,141,7,16.95906432748538,8.771929824561402,11.403508771929824,4.678362573099415,14.912280701754385,41.228070175438596,2.046783625730994
E00097665,228,33,21,33,13,37,90,1,14.473684210526317,9.210526315789473,14.473684210526317,5.701754385964912,16.228070175438596,39.473684210526315,0.43859649122807015
E00097666,219,30,16,20,22,23,105,3,13.698630136986301,7.30593607305936,9.1324200913242,10.045662100456621,10.50228310502283,47.94520547945205,1.36986301369863
