OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00082229,131,36,24,12,90,17,47,17,25,5,13,6,5,2,13,7,6,0,0,5,2,3,27.480916030534353,18.3206106870229,9.16030534351145,68.70229007633588,12.977099236641221,35.87786259541985,12.977099236641221,19.083969465648856,3.816793893129771,9.923664122137405,4.580152671755725,3.816793893129771,1.5267175572519083,9.923664122137405,5.343511450381679,4.580152671755725,0,0,3.816793893129771,1.5267175572519083,2.2900763358778624
E00082231,150,38,19,19,108,39,52,24,21,7,11,10,1,0,6,4,2,0,0,4,0,4,25.333333333333336,12.666666666666668,12.666666666666668,72,26,34.66666666666667,16,14.000000000000002,4.666666666666667,7.333333333333333,6.666666666666667,0.6666666666666667,0,4,2.666666666666667,1.3333333333333335,0,0,2.666666666666667,0,2.666666666666667
E00082232,74,17,11,6,54,7,40,14,16,10,3,1,1,1,4,2,2,0,0,3,0,3,22.972972972972975,14.864864864864865,8.108108108108109,72.97297297297297,9.45945945945946,54.054054054054056,18.91891891891892,21.62162162162162,13.513513513513514,4.054054054054054,1.3513513513513513,1.3513513513513513,1.3513513513513513,5.405405405405405,2.7027027027027026,2.7027027027027026,0,0,4.054054054054054,0,4.054054054054054
E00082233,189,30,18,12,152,32,99,24,64,11,9,1,8,0,12,6,6,0,0,7,2,5,15.873015873015872,9.523809523809524,6.349206349206349,80.42328042328042,16.93121693121693,52.38095238095239,12.698412698412698,33.86243386243386,5.82010582010582,4.761904761904762,0.5291005291005291,4.232804232804233,0,6.349206349206349,3.1746031746031744,3.1746031746031744,0,0,3.7037037037037033,1.0582010582010581,2.6455026455026456
E00082263,169,39,22,17,123,14,65,16,34,15,15,7,8,0,27,21,6,2,2,7,4,3,23.076923076923077,13.017751479289942,10.059171597633137,72.7810650887574,8.284023668639055,38.46153846153847,9.467455621301776,20.118343195266274,8.875739644970414,8.875739644970414,4.142011834319527,4.733727810650888,0,15.976331360946746,12.42603550295858,3.5502958579881656,1.183431952662722,1.183431952662722,4.142011834319527,2.366863905325444,1.7751479289940828
E00082264,149,23,15,8,110,3,70,21,35,14,14,8,6,0,23,19,4,0,0,16,7,9,15.436241610738255,10.06711409395973,5.369127516778524,73.8255033557047,2.013422818791946,46.97986577181208,14.093959731543624,23.48993288590604,9.395973154362416,9.395973154362416,5.369127516778524,4.026845637583892,0,15.436241610738255,12.751677852348994,2.684563758389262,0,0,10.738255033557047,4.697986577181208,6.0402684563758395
E00082265,152,24,13,11,122,25,72,23,36,13,16,9,6,1,9,4,5,0,0,6,3,3,15.789473684210526,8.552631578947368,7.236842105263158,80.26315789473685,16.447368421052634,47.368421052631575,15.131578947368421,23.684210526315788,8.552631578947368,10.526315789473683,5.921052631578947,3.9473684210526314,0.6578947368421052,5.921052631578947,2.631578947368421,3.289473684210526,0,0,3.9473684210526314,1.9736842105263157,1.9736842105263157
E00082266,179,34,9,25,133,14,81,21,49,11,19,7,10,2,19,15,4,0,0,12,3,9,18.994413407821227,5.027932960893855,13.966480446927374,74.30167597765363,7.82122905027933,45.2513966480447,11.731843575418994,27.37430167597765,6.145251396648044,10.614525139664805,3.910614525139665,5.58659217877095,1.1173184357541899,10.614525139664805,8.379888268156424,2.2346368715083798,0,0,6.70391061452514,1.675977653631285,5.027932960893855
E00082272,139,17,9,8,116,18,74,29,32,13,14,7,5,2,10,1,9,0,0,6,1,5,12.23021582733813,6.474820143884892,5.755395683453238,83.45323741007195,12.949640287769784,53.23741007194245,20.863309352517987,23.021582733812952,9.352517985611511,10.071942446043165,5.0359712230215825,3.5971223021582732,1.4388489208633095,7.1942446043165464,0.7194244604316548,6.474820143884892,0,0,4.316546762589928,0.7194244604316548,3.5971223021582732
E00082273,197,34,19,15,155,29,82,29,34,19,27,15,9,3,17,9,8,0,0,8,0,8,17.258883248730964,9.644670050761421,7.614213197969544,78.68020304568529,14.720812182741117,41.62436548223351,14.720812182741117,17.258883248730964,9.644670050761421,13.705583756345177,7.614213197969544,4.568527918781726,1.5228426395939088,8.629441624365482,4.568527918781726,4.060913705583756,0,0,4.060913705583756,0,4.060913705583756
