OA,ts0200001,ts0200002,ts0200003,ts0200002_PCT,ts0200003_PCT
E00082229,0,0,0,NA,NA
E00082231,1,1,0,100,0
E00082232,1,1,0,100,0
E00082233,0,0,0,NA,NA
E00082263,0,0,0,NA,NA
E00082264,0,0,0,NA,NA
E00082265,0,0,0,NA,NA
E00082266,0,0,0,NA,NA
E00082272,0,0,0,NA,NA
E00082273,0,0,0,NA,NA
E00082276,1,1,0,100,0
E00082277,0,0,0,NA,NA
E00082280,0,0,0,NA,NA
E00082271,0,0,0,NA,NA
E00082274,2,0,2,0,100
E00082275,0,0,0,NA,NA
E00082278,0,0,0,NA,NA
E00082279,0,0,0,NA,NA
E00082351,0,0,0,NA,NA
E00082352,0,0,0,NA,NA
E00082353,1,1,0,100,0
E00082354,0,0,0,NA,NA
E00082355,1,0,1,0,100
E00082356,0,0,0,NA,NA
E00082360,0,0,0,NA,NA
E00082362,0,0,0,NA,NA
E00082365,3,2,1,66.66666666666666,33.33333333333333
E00082368,0,0,0,NA,NA
E00082358,0,0,0,NA,NA
E00082359,6,3,3,50,50
E00082361,0,0,0,NA,NA
E00082363,0,0,0,NA,NA
E00082357,0,0,0,NA,NA
E00082364,0,0,0,NA,NA
E00082366,0,0,0,NA,NA
E00082367,0,0,0,NA,NA
E00082132,0,0,0,NA,NA
E00082133,0,0,0,NA,NA
E00082134,0,0,0,NA,NA
E00082135,0,0,0,NA,NA
E00082136,0,0,0,NA,NA
E00082131,0,0,0,NA,NA
E00082137,0,0,0,NA,NA
E00082138,0,0,0,NA,NA
E00082139,1,1,0,100,0
E00082140,1,1,0,100,0
E00082406,0,0,0,NA,NA
E00082409,1,1,0,100,0
E00082411,0,0,0,NA,NA
E00082413,0,0,0,NA,NA
E00082414,0,0,0,NA,NA
E00082407,0,0,0,NA,NA
E00082408,7,3,4,42.857142857142854,57.14285714285714
E00082410,0,0,0,NA,NA
E00082412,0,0,0,NA,NA
E00082427,1,0,1,0,100
E00082428,0,0,0,NA,NA
E00082429,0,0,0,NA,NA
E00082430,0,0,0,NA,NA
E00082433,0,0,0,NA,NA
E00082434,0,0,0,NA,NA
E00082415,0,0,0,NA,NA
E00082416,0,0,0,NA,NA
E00082417,1,0,1,0,100
E00082426,0,0,0,NA,NA
E00172660,1,1,0,100,0
E00172662,1,1,0,100,0
E00082420,0,0,0,NA,NA
E00082421,0,0,0,NA,NA
E00082424,0,0,0,NA,NA
E00082425,0,0,0,NA,NA
E00082419,0,0,0,NA,NA
E00082422,0,0,0,NA,NA
E00082423,0,0,0,NA,NA
E00082431,0,0,0,NA,NA
E00082432,0,0,0,NA,NA
E00082145,0,0,0,NA,NA
E00082163,0,0,0,NA,NA
E00172655,0,0,0,NA,NA
E00172657,0,0,0,NA,NA
E00172659,0,0,0,NA,NA
E00172699,0,0,0,NA,NA
E00082151,0,0,0,NA,NA
E00082152,0,0,0,NA,NA
E00082153,0,0,0,NA,NA
E00082154,0,0,0,NA,NA
E00082155,0,0,0,NA,NA
E00082156,0,0,0,NA,NA
E00082583,0,0,0,NA,NA
E00082584,1,1,0,100,0
E00082585,0,0,0,NA,NA
E00082589,0,0,0,NA,NA
E00082581,0,0,0,NA,NA
E00082582,0,0,0,NA,NA
E00082586,0,0,0,NA,NA
E00082587,1,1,0,100,0
E00082588,0,0,0,NA,NA
E00082141,0,0,0,NA,NA
E00082142,0,0,0,NA,NA
E00082143,1,1,0,100,0
E00082147,0,0,0,NA,NA
E00082162,0,0,0,NA,NA
E00082146,0,0,0,NA,NA
E00082148,0,0,0,NA,NA
E00082149,1,1,0,100,0
E00082150,0,0,0,NA,NA
E00082164,2,2,0,100,0
E00082157,0,0,0,NA,NA
E00082158,0,0,0,NA,NA
E00082159,0,0,0,NA,NA
E00082160,1,1,0,100,0
E00082161,0,0,0,NA,NA
E00082204,0,0,0,NA,NA
E00082209,0,0,0,NA,NA
E00082216,0,0,0,NA,NA
E00082219,0,0,0,NA,NA
E00082227,0,0,0,NA,NA
E00082201,0,0,0,NA,NA
E00082202,0,0,0,NA,NA
E00082203,0,0,0,NA,NA
E00082205,0,0,0,NA,NA
E00082206,1,1,0,100,0
E00082176,0,0,0,NA,NA
E00082177,0,0,0,NA,NA
E00082178,0,0,0,NA,NA
E00082179,0,0,0,NA,NA
E00082180,0,0,0,NA,NA
E00172693,0,0,0,NA,NA
E00172694,0,0,0,NA,NA
E00082254,0,0,0,NA,NA
E00082256,1,0,1,0,100
E00082258,0,0,0,NA,NA
E00082259,0,0,0,NA,NA
E00082262,0,0,0,NA,NA
E00082267,0,0,0,NA,NA
E00082268,0,0,0,NA,NA
E00082269,0,0,0,NA,NA
E00082270,2,2,0,100,0
E00082230,1,1,0,100,0
E00082234,0,0,0,NA,NA
E00082235,0,0,0,NA,NA
E00082255,0,0,0,NA,NA
E00082257,0,0,0,NA,NA
E00082261,2,0,2,0,100
E00172691,0,0,0,NA,NA
E00177238,13,13,0,100,0
E00082208,1,1,0,100,0
E00082213,0,0,0,NA,NA
E00082215,0,0,0,NA,NA
E00082217,0,0,0,NA,NA
E00082218,0,0,0,NA,NA
E00082207,3,1,2,33.33333333333333,66.66666666666666
E00082212,0,0,0,NA,NA
E00082214,0,0,0,NA,NA
E00082226,0,0,0,NA,NA
E00082220,0,0,0,NA,NA
E00082221,0,0,0,NA,NA
E00082222,1,1,0,100,0
E00082223,0,0,0,NA,NA
E00082225,0,0,0,NA,NA
E00082210,0,0,0,NA,NA
E00082211,0,0,0,NA,NA
E00082224,0,0,0,NA,NA
E00082228,0,0,0,NA,NA
E00082473,0,0,0,NA,NA
E00082474,0,0,0,NA,NA
E00082475,0,0,0,NA,NA
E00082476,0,0,0,NA,NA
E00082477,0,0,0,NA,NA
E00082478,0,0,0,NA,NA
E00082479,1,0,1,0,100
E00082480,0,0,0,NA,NA
E00082482,0,0,0,NA,NA
E00177312,0,0,0,NA,NA
E00177367,0,0,0,NA,NA
E00082555,0,0,0,NA,NA
E00082556,0,0,0,NA,NA
E00082557,0,0,0,NA,NA
E00082558,0,0,0,NA,NA
E00082559,0,0,0,NA,NA
E00082563,0,0,0,NA,NA
E00082554,0,0,0,NA,NA
E00082560,0,0,0,NA,NA
E00082561,0,0,0,NA,NA
E00082562,0,0,0,NA,NA
E00082315,0,0,0,NA,NA
E00082317,0,0,0,NA,NA
E00082320,0,0,0,NA,NA
E00082321,0,0,0,NA,NA
E00082323,0,0,0,NA,NA
E00082334,0,0,0,NA,NA
E00082316,0,0,0,NA,NA
E00082324,0,0,0,NA,NA
E00082325,0,0,0,NA,NA
E00082326,0,0,0,NA,NA
