OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
W00006943,244,13,3,1,187,32,1,0,0,0,0,0,0,1,1,0,3,3,4,3,5.327868852459016,1.2295081967213115,0.4098360655737705,76.63934426229508,13.114754098360656,0.4098360655737705,0,0,0,0,0,0,0.4098360655737705,0.4098360655737705,0,1.2295081967213115,1.2295081967213115,1.639344262295082,1.2295081967213115
W00006944,449,56,12,3,327,41,6,1,0,0,0,0,0,5,0,0,4,0,4,0,12.47216035634744,2.6726057906458798,0.6681514476614699,72.82850779510022,9.131403118040089,1.3363028953229399,0.22271714922048996,0,0,0,0,0,1.1135857461024499,0,0,0.8908685968819599,0,0.8908685968819599,0
W00006945,278,35,19,0,201,18,3,0,0,0,0,0,0,3,1,0,0,1,1,1,12.589928057553957,6.83453237410072,0,72.3021582733813,6.474820143884892,1.079136690647482,0,0,0,0,0,0,1.079136690647482,0.3597122302158274,0,0,0.3597122302158274,0.3597122302158274,0.3597122302158274
W00006946,341,46,21,0,219,46,4,0,0,1,0,0,0,3,2,0,2,1,4,1,13.48973607038123,6.158357771260997,0,64.22287390029325,13.48973607038123,1.1730205278592376,0,0,0.2932551319648094,0,0,0,0.8797653958944283,0.5865102639296188,0,0.5865102639296188,0.2932551319648094,1.1730205278592376,0.2932551319648094
W00006947,251,26,9,1,173,22,9,3,0,0,0,0,0,6,1,0,8,2,9,2,10.358565737051793,3.5856573705179287,0.398406374501992,68.92430278884463,8.764940239043826,3.5856573705179287,1.1952191235059761,0,0,0,0,0,2.3904382470119523,0.398406374501992,0,3.187250996015936,0.796812749003984,3.5856573705179287,0.796812749003984
W00006948,317,22,6,1,253,14,8,0,0,0,0,0,0,8,0,0,11,2,11,2,6.940063091482649,1.8927444794952681,0.31545741324921134,79.81072555205047,4.416403785488959,2.5236593059936907,0,0,0,0,0,0,2.5236593059936907,0,0,3.4700315457413247,0.6309148264984227,3.4700315457413247,0.6309148264984227
W00006949,398,40,15,0,322,16,3,1,0,0,0,0,0,2,0,0,2,0,2,0,10.050251256281408,3.7688442211055273,0,80.90452261306532,4.0201005025125625,0.7537688442211055,0.25125628140703515,0,0,0,0,0,0.5025125628140703,0,0,0.5025125628140703,0,0.5025125628140703,0
W00006950,291,41,10,0,200,32,7,0,1,0,0,0,0,6,0,0,0,1,0,1,14.0893470790378,3.436426116838488,0,68.72852233676976,10.996563573883162,2.405498281786942,0,0.3436426116838488,0,0,0,0,2.0618556701030926,0,0,0,0.3436426116838488,0,0.3436426116838488
W00006951,361,37,9,0,252,56,5,0,0,1,0,1,0,3,0,0,0,2,0,2,10.249307479224377,2.4930747922437675,0,69.80609418282549,15.512465373961218,1.3850415512465373,0,0,0.2770083102493075,0,0.2770083102493075,0,0.8310249307479225,0,0,0,0.554016620498615,0,0.554016620498615
W00006952,307,33,11,1,236,22,4,0,0,0,0,0,0,4,0,0,0,0,0,0,10.749185667752444,3.5830618892508146,0.32573289902280134,76.8729641693811,7.166123778501629,1.3029315960912053,0,0,0,0,0,0,1.3029315960912053,0,0,0,0,0,0
