OA,ts0750001,ts0750002,ts0750003,ts0750004,ts0750005,ts0750006,ts0750007,ts0750002_PCT,ts0750003_PCT,ts0750004_PCT,ts0750005_PCT,ts0750006_PCT,ts0750007_PCT
W00006943,115,46,2,16,36,15,0,40,1.7391304347826086,13.91304347826087,31.30434782608696,13.043478260869565,0
W00006944,180,30,9,50,69,22,0,16.666666666666664,5,27.77777777777778,38.333333333333336,12.222222222222221,0
W00006945,123,37,2,21,47,16,0,30.081300813008134,1.6260162601626018,17.073170731707318,38.21138211382114,13.008130081300814,0
W00006946,147,50,1,25,55,16,0,34.01360544217687,0.6802721088435374,17.006802721088434,37.41496598639456,10.884353741496598,0
W00006947,114,35,1,25,43,10,0,30.701754385964914,0.8771929824561403,21.929824561403507,37.719298245614034,8.771929824561402,0
W00006948,127,42,1,23,46,15,0,33.07086614173229,0.7874015748031495,18.11023622047244,36.22047244094488,11.811023622047244,0
W00006949,180,50,4,39,69,18,0,27.77777777777778,2.2222222222222223,21.666666666666668,38.333333333333336,10,0
W00006950,115,23,2,21,52,17,0,20,1.7391304347826086,18.26086956521739,45.21739130434783,14.782608695652174,0
W00006951,131,17,2,24,74,14,0,12.977099236641221,1.5267175572519083,18.3206106870229,56.48854961832062,10.687022900763358,0
W00006952,122,29,0,18,50,25,0,23.770491803278688,0,14.754098360655737,40.98360655737705,20.491803278688526,0
W00006953,129,50,1,18,48,12,0,38.759689922480625,0.7751937984496124,13.953488372093023,37.2093023255814,9.30232558139535,0
W00006954,141,53,0,16,61,11,0,37.5886524822695,0,11.347517730496454,43.262411347517734,7.801418439716312,0
W00006955,123,28,0,32,47,14,2,22.76422764227642,0,26.01626016260163,38.21138211382114,11.38211382113821,1.6260162601626018
W00006956,140,78,0,22,28,11,1,55.714285714285715,0,15.714285714285714,20,7.857142857142857,0.7142857142857143
W00006957,120,27,3,29,50,11,0,22.5,2.5,24.166666666666668,41.66666666666667,9.166666666666666,0
W00006958,134,54,1,21,46,12,0,40.298507462686565,0.7462686567164178,15.671641791044777,34.32835820895522,8.955223880597014,0
W00006959,136,43,1,35,33,22,2,31.61764705882353,0.7352941176470588,25.735294117647058,24.264705882352942,16.176470588235293,1.4705882352941175
W00006960,139,44,1,31,40,23,0,31.654676258992804,0.7194244604316548,22.302158273381295,28.776978417266186,16.546762589928058,0
W00006961,126,19,4,37,44,21,1,15.079365079365079,3.1746031746031744,29.365079365079367,34.92063492063492,16.666666666666664,0.7936507936507936
W00006962,113,38,3,24,35,13,0,33.6283185840708,2.6548672566371683,21.238938053097346,30.973451327433626,11.504424778761061,0
W00006963,145,57,5,29,41,12,1,39.310344827586206,3.4482758620689653,20,28.27586206896552,8.275862068965518,0.6896551724137931
W00006964,126,39,4,28,39,16,0,30.952380952380953,3.1746031746031744,22.22222222222222,30.952380952380953,12.698412698412698,0
W00006965,117,42,3,31,25,15,1,35.8974358974359,2.564102564102564,26.495726495726498,21.367521367521366,12.82051282051282,0.8547008547008548
W00006966,131,41,2,29,43,15,1,31.297709923664126,1.5267175572519083,22.137404580152673,32.82442748091603,11.450381679389313,0.7633587786259541
W00006968,131,28,1,32,45,25,0,21.374045801526716,0.7633587786259541,24.427480916030532,34.35114503816794,19.083969465648856,0
W00006969,149,62,0,21,43,23,0,41.61073825503356,0,14.093959731543624,28.859060402684566,15.436241610738255,0
W00006970,215,73,1,43,74,24,0,33.95348837209302,0.46511627906976744,20,34.418604651162795,11.162790697674419,0
W00006971,90,21,2,22,38,7,0,23.333333333333332,2.2222222222222223,24.444444444444443,42.22222222222222,7.777777777777778,0
W00006972,145,36,2,23,58,26,0,24.82758620689655,1.3793103448275863,15.862068965517242,40,17.93103448275862,0
