OA,ts0170001,ts0170002,ts0170003,ts0170004,ts0170005,ts0170006,ts0170007,ts0170008,ts0170009,ts0170010,ts0170002_PCT,ts0170003_PCT,ts0170004_PCT,ts0170005_PCT,ts0170006_PCT,ts0170007_PCT,ts0170008_PCT,ts0170009_PCT,ts0170010_PCT
W00007201,113,0,50,41,13,8,1,0,0,0,0,44.24778761061947,36.283185840707965,11.504424778761061,7.079646017699115,0.8849557522123894,0,0,0
W00007208,129,0,29,37,32,20,7,4,0,0,0,22.48062015503876,28.68217054263566,24.8062015503876,15.503875968992247,5.426356589147287,3.10077519379845,0,0
W00007209,107,0,35,27,21,20,3,1,0,0,0,32.71028037383177,25.233644859813083,19.626168224299064,18.69158878504673,2.803738317757009,0.9345794392523363,0,0
W00007210,115,0,24,35,31,19,3,3,0,0,0,20.869565217391305,30.434782608695656,26.956521739130434,16.52173913043478,2.608695652173913,2.608695652173913,0,0
W00007211,131,0,25,54,18,28,3,2,1,0,0,19.083969465648856,41.221374045801525,13.740458015267176,21.374045801526716,2.2900763358778624,1.5267175572519083,0.7633587786259541,0
W00007198,130,0,72,30,21,7,0,0,0,0,0,55.38461538461539,23.076923076923077,16.153846153846153,5.384615384615385,0,0,0,0
W00007199,130,0,40,51,17,17,3,2,0,0,0,30.76923076923077,39.23076923076923,13.076923076923078,13.076923076923078,2.307692307692308,1.5384615384615385,0,0
W00007202,124,0,44,40,22,14,2,0,0,2,0,35.483870967741936,32.25806451612903,17.741935483870968,11.29032258064516,1.6129032258064515,0,0,1.6129032258064515
W00007203,112,0,30,41,20,17,4,0,0,0,0,26.785714285714285,36.607142857142854,17.857142857142858,15.178571428571427,3.571428571428571,0,0,0
W00007205,123,0,43,53,18,6,2,1,0,0,0,34.959349593495936,43.08943089430895,14.634146341463413,4.878048780487805,1.6260162601626018,0.8130081300813009,0,0
W00007212,105,0,61,30,5,8,1,0,0,0,0,58.0952380952381,28.57142857142857,4.761904761904762,7.6190476190476195,0.9523809523809524,0,0,0
W00007197,161,0,60,56,28,13,3,1,0,0,0,37.267080745341616,34.78260869565217,17.391304347826086,8.074534161490684,1.8633540372670807,0.6211180124223602,0,0
W00007200,118,0,55,31,15,11,6,0,0,0,0,46.61016949152542,26.27118644067797,12.711864406779661,9.322033898305085,5.084745762711865,0,0,0
W00007204,124,0,62,32,15,11,2,2,0,0,0,50,25.806451612903224,12.096774193548388,8.870967741935484,1.6129032258064515,1.6129032258064515,0,0
W00007206,132,0,36,52,27,12,5,0,0,0,0,27.27272727272727,39.39393939393939,20.454545454545457,9.090909090909092,3.787878787878788,0,0,0
W00007207,110,0,24,31,30,14,8,3,0,0,0,21.818181818181817,28.18181818181818,27.27272727272727,12.727272727272727,7.2727272727272725,2.727272727272727,0,0
W00007355,125,0,43,48,19,11,3,1,0,0,0,34.4,38.4,15.2,8.799999999999999,2.4,0.8,0,0
W00007356,159,0,58,55,26,15,4,0,1,0,0,36.477987421383645,34.59119496855346,16.352201257861633,9.433962264150944,2.515723270440252,0,0.628930817610063,0
W00007357,125,0,33,51,26,10,3,2,0,0,0,26.400000000000002,40.8,20.8,8,2.4,1.6,0,0
W00007358,127,0,42,43,24,14,4,0,0,0,0,33.07086614173229,33.85826771653544,18.89763779527559,11.023622047244094,3.149606299212598,0,0,0
W00007359,181,0,59,69,30,19,3,0,1,0,0,32.59668508287293,38.12154696132597,16.574585635359114,10.497237569060774,1.6574585635359116,0,0.5524861878453038,0
W00007360,144,0,46,60,26,11,0,0,1,0,0,31.944444444444443,41.66666666666667,18.055555555555554,7.638888888888889,0,0,0.6944444444444444,0
W00007468,131,0,39,38,27,17,10,0,0,0,0,29.770992366412212,29.00763358778626,20.610687022900763,12.977099236641221,7.633587786259542,0,0,0
W00007469,124,0,43,38,26,12,2,1,1,1,0,34.67741935483871,30.64516129032258,20.967741935483872,9.67741935483871,1.6129032258064515,0.8064516129032258,0.8064516129032258,0.8064516129032258
W00007474,139,0,24,54,24,19,10,6,0,2,0,17.26618705035971,38.84892086330935,17.26618705035971,13.66906474820144,7.1942446043165464,4.316546762589928,0,1.4388489208633095
W00007475,135,0,56,51,15,7,6,0,0,0,0,41.48148148148148,37.77777777777778,11.11111111111111,5.185185185185185,4.444444444444445,0,0,0
W00007470,134,0,47,59,13,8,6,0,0,1,0,35.07462686567165,44.02985074626866,9.701492537313433,5.970149253731343,4.477611940298507,0,0,0.7462686567164178
W00007471,122,0,29,53,17,20,2,1,0,0,0,23.770491803278688,43.44262295081967,13.934426229508196,16.39344262295082,1.639344262295082,0.819672131147541,0,0
