OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00100359,285,167,162,127,27,100,10,1,9,25,16,9,5,1,0,0,0,0,0,0,0,0,0,0,1,117,101,7,4,3,2,58.59649122807018,56.84210526315789,44.56140350877193,9.473684210526317,35.08771929824561,3.508771929824561,0.3508771929824561,3.1578947368421053,8.771929824561402,5.614035087719298,3.1578947368421053,1.7543859649122806,0.3508771929824561,0,0,0,0,0,0,0,0,0,0,0.3508771929824561,41.05263157894737,35.43859649122807,2.456140350877193,1.4035087719298245,1.0526315789473684,0.7017543859649122
E00100360,256,157,157,134,41,93,2,1,1,21,7,14,0,9,8,7,6,1,1,1,0,0,0,0,1,90,74,8,5,3,0,61.328125,61.328125,52.34375,16.015625,36.328125,0.78125,0.390625,0.390625,8.203125,2.734375,5.46875,0,3.515625,3.125,2.734375,2.34375,0.390625,0.390625,0.390625,0,0,0,0,0.390625,35.15625,28.90625,3.125,1.953125,1.171875,0
E00100361,324,172,168,134,34,100,6,1,5,28,17,11,4,12,12,12,12,0,0,0,0,0,0,0,0,140,104,8,12,9,7,53.086419753086425,51.85185185185185,41.358024691358025,10.493827160493826,30.864197530864196,1.8518518518518516,0.30864197530864196,1.5432098765432098,8.641975308641975,5.246913580246913,3.3950617283950617,1.2345679012345678,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,0,0,0,0,0,0,0,0,43.20987654320987,32.098765432098766,2.4691358024691357,3.7037037037037033,2.7777777777777777,2.1604938271604937
E00100362,336,164,160,138,42,96,1,0,1,21,12,9,4,1,0,0,0,0,0,0,0,0,0,0,1,171,135,12,15,6,3,48.80952380952381,47.61904761904761,41.07142857142857,12.5,28.57142857142857,0.2976190476190476,0,0.2976190476190476,6.25,3.571428571428571,2.6785714285714284,1.1904761904761905,0.2976190476190476,0,0,0,0,0,0,0,0,0,0,0.2976190476190476,50.89285714285714,40.17857142857143,3.571428571428571,4.464285714285714,1.7857142857142856,0.8928571428571428
E00100363,239,144,141,120,37,83,5,0,5,16,4,12,3,3,2,2,2,0,0,0,0,0,0,0,1,92,65,7,9,8,3,60.25104602510461,58.995815899581594,50.2092050209205,15.481171548117153,34.72803347280335,2.092050209205021,0,2.092050209205021,6.694560669456067,1.6736401673640167,5.02092050209205,1.2552301255230125,1.2552301255230125,0.8368200836820083,0.8368200836820083,0.8368200836820083,0,0,0,0,0,0,0,0.41841004184100417,38.49372384937239,27.19665271966527,2.928870292887029,3.765690376569038,3.3472803347280333,1.2552301255230125
E00100364,221,119,116,99,26,73,4,1,3,13,8,5,3,3,3,3,2,1,0,0,0,0,0,0,0,99,79,8,4,3,5,53.84615384615385,52.488687782805435,44.79638009049774,11.76470588235294,33.03167420814479,1.809954751131222,0.4524886877828055,1.3574660633484164,5.88235294117647,3.619909502262444,2.262443438914027,1.3574660633484164,1.3574660633484164,1.3574660633484164,1.3574660633484164,0.904977375565611,0.4524886877828055,0,0,0,0,0,0,0,44.79638009049774,35.74660633484163,3.619909502262444,1.809954751131222,1.3574660633484164,2.262443438914027
E00100365,249,136,136,105,30,75,10,2,8,21,14,7,0,4,4,4,3,1,0,0,0,0,0,0,0,109,80,9,11,1,8,54.61847389558233,54.61847389558233,42.168674698795186,12.048192771084338,30.120481927710845,4.016064257028113,0.8032128514056224,3.2128514056224895,8.433734939759036,5.622489959839357,2.8112449799196786,0,1.6064257028112447,1.6064257028112447,1.6064257028112447,1.2048192771084338,0.4016064257028112,0,0,0,0,0,0,0,43.77510040160642,32.1285140562249,3.614457831325301,4.417670682730924,0.4016064257028112,3.2128514056224895
E00100367,379,280,275,244,59,185,11,5,6,20,6,14,5,9,9,9,6,3,0,0,0,0,0,0,0,90,52,20,13,0,5,73.87862796833772,72.55936675461741,64.37994722955145,15.567282321899736,48.812664907651715,2.9023746701846966,1.3192612137203166,1.58311345646438,5.277044854881266,1.58311345646438,3.6939313984168867,1.3192612137203166,2.3746701846965697,2.3746701846965697,2.3746701846965697,1.58311345646438,0.79155672823219,0,0,0,0,0,0,0,23.7467018469657,13.720316622691293,5.277044854881266,3.430079155672823,0,1.3192612137203166
E00100368,194,116,109,79,22,57,6,2,4,24,11,13,7,2,1,1,1,0,0,0,0,0,0,0,1,76,52,9,11,4,0,59.79381443298969,56.18556701030928,40.72164948453608,11.34020618556701,29.381443298969074,3.0927835051546393,1.0309278350515463,2.0618556701030926,12.371134020618557,5.670103092783505,6.701030927835052,3.608247422680412,1.0309278350515463,0.5154639175257731,0.5154639175257731,0.5154639175257731,0,0,0,0,0,0,0,0.5154639175257731,39.175257731958766,26.804123711340207,4.639175257731959,5.670103092783505,2.0618556701030926,0
E00100369,212,95,94,82,14,68,3,0,3,9,1,8,1,1,0,0,0,0,0,0,0,0,0,0,1,116,90,7,10,4,5,44.81132075471698,44.339622641509436,38.67924528301887,6.60377358490566,32.075471698113205,1.4150943396226416,0,1.4150943396226416,4.245283018867925,0.4716981132075472,3.7735849056603774,0.4716981132075472,0.4716981132075472,0,0,0,0,0,0,0,0,0,0,0.4716981132075472,54.71698113207547,42.45283018867924,3.30188679245283,4.716981132075472,1.8867924528301887,2.358490566037736
