OA,ts0500001,ts0500002,ts0500003,ts0500004,ts0500005,ts0500002_PCT,ts0500003_PCT,ts0500004_PCT,ts0500005_PCT
E00015167,236,87,98,31,20,36.86440677966102,41.52542372881356,13.135593220338984,8.47457627118644
E00015168,154,57,36,56,5,37.01298701298701,23.376623376623375,36.36363636363637,3.2467532467532463
E00015169,104,31,25,30,18,29.807692307692307,24.03846153846154,28.846153846153843,17.307692307692307
E00015171,121,61,32,22,6,50.413223140495866,26.446280991735538,18.181818181818183,4.958677685950414
E00015172,68,22,32,9,5,32.35294117647059,47.05882352941176,13.23529411764706,7.352941176470589
E00015173,98,33,41,22,2,33.6734693877551,41.83673469387755,22.448979591836736,2.0408163265306123
E00015175,112,31,50,19,12,27.67857142857143,44.642857142857146,16.964285714285715,10.714285714285714
E00015176,135,76,44,15,0,56.2962962962963,32.592592592592595,11.11111111111111,0
E00015178,74,25,15,21,13,33.78378378378378,20.27027027027027,28.37837837837838,17.56756756756757
E00015179,87,16,45,23,3,18.39080459770115,51.724137931034484,26.436781609195403,3.4482758620689653
E00015181,113,52,53,7,1,46.017699115044245,46.902654867256636,6.1946902654867255,0.8849557522123894
E00015182,88,23,21,24,20,26.136363636363637,23.863636363636363,27.27272727272727,22.727272727272727
E00015183,50,15,25,7,3,30,50,14.000000000000002,6
E00015184,111,37,42,21,11,33.33333333333333,37.83783783783784,18.91891891891892,9.90990990990991
E00015185,150,48,58,32,12,32,38.666666666666664,21.333333333333336,8
E00015186,39,2,21,13,3,5.128205128205128,53.84615384615385,33.33333333333333,7.6923076923076925
E00015187,114,20,56,33,5,17.543859649122805,49.122807017543856,28.947368421052634,4.385964912280701
E00015188,44,11,21,11,1,25,47.72727272727273,25,2.272727272727273
E00015189,186,70,60,50,6,37.634408602150536,32.25806451612903,26.881720430107524,3.225806451612903
E00015190,177,82,70,23,2,46.32768361581921,39.548022598870055,12.994350282485875,1.1299435028248588
E00015191,85,32,34,16,3,37.64705882352941,40,18.823529411764707,3.5294117647058822
E00015192,110,19,60,23,8,17.272727272727273,54.54545454545454,20.909090909090907,7.2727272727272725
E00015193,54,21,11,15,7,38.88888888888889,20.37037037037037,27.77777777777778,12.962962962962962
E00015194,85,26,51,6,2,30.58823529411765,60,7.0588235294117645,2.3529411764705883
E00015195,137,24,24,38,51,17.51824817518248,17.51824817518248,27.73722627737226,37.22627737226277
E00015196,69,23,33,10,3,33.33333333333333,47.82608695652174,14.492753623188406,4.3478260869565215
E00015197,129,60,42,23,4,46.51162790697674,32.55813953488372,17.829457364341085,3.10077519379845
E00015198,103,44,45,12,2,42.71844660194174,43.689320388349515,11.650485436893204,1.9417475728155338
E00015199,170,54,73,42,1,31.76470588235294,42.94117647058823,24.705882352941178,0.5882352941176471
E00015201,129,8,65,39,17,6.2015503875969,50.3875968992248,30.23255813953488,13.178294573643413
E00015202,48,9,15,19,5,18.75,31.25,39.58333333333333,10.416666666666668
E00015203,137,39,41,38,19,28.467153284671532,29.927007299270077,27.73722627737226,13.86861313868613
E00015204,143,14,29,68,32,9.79020979020979,20.27972027972028,47.55244755244755,22.377622377622377
E00015205,160,72,53,13,22,45,33.125,8.125,13.750000000000002
E00015206,127,27,57,35,8,21.25984251968504,44.881889763779526,27.559055118110237,6.299212598425196
E00015207,247,60,136,36,15,24.291497975708502,55.06072874493927,14.5748987854251,6.0728744939271255
E00015208,166,39,42,37,48,23.49397590361446,25.301204819277107,22.289156626506024,28.915662650602407
E00015209,154,36,45,30,43,23.376623376623375,29.22077922077922,19.480519480519483,27.92207792207792
E00015210,120,22,48,31,19,18.333333333333332,40,25.833333333333336,15.833333333333332
E00015211,129,52,38,16,23,40.310077519379846,29.457364341085274,12.4031007751938,17.829457364341085
E00015212,113,21,56,26,10,18.58407079646018,49.557522123893804,23.008849557522122,8.849557522123893
E00015213,141,32,46,33,30,22.69503546099291,32.62411347517731,23.404255319148938,21.27659574468085
E00015214,145,15,78,35,17,10.344827586206897,53.79310344827586,24.137931034482758,11.724137931034482
