OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00027122,114,24,21,3,90,22,50,20,20,10,10,5,4,1,8,4,4,0,0,0,0,0,21.052631578947366,18.421052631578945,2.631578947368421,78.94736842105263,19.298245614035086,43.859649122807014,17.543859649122805,17.543859649122805,8.771929824561402,8.771929824561402,4.385964912280701,3.508771929824561,0.8771929824561403,7.017543859649122,3.508771929824561,3.508771929824561,0,0,0,0,0
E00027123,129,46,35,11,80,12,43,13,20,10,18,11,6,1,7,5,2,0,0,3,3,0,35.65891472868217,27.131782945736433,8.527131782945736,62.01550387596899,9.30232558139535,33.33333333333333,10.077519379844961,15.503875968992247,7.751937984496124,13.953488372093023,8.527131782945736,4.651162790697675,0.7751937984496124,5.426356589147287,3.875968992248062,1.550387596899225,0,0,2.3255813953488373,2.3255813953488373,0
E00027125,129,33,23,10,91,28,41,15,15,11,17,10,6,1,5,3,2,0,0,5,3,2,25.581395348837212,17.829457364341085,7.751937984496124,70.54263565891473,21.705426356589147,31.782945736434108,11.627906976744185,11.627906976744185,8.527131782945736,13.178294573643413,7.751937984496124,4.651162790697675,0.7751937984496124,3.875968992248062,2.3255813953488373,1.550387596899225,0,0,3.875968992248062,2.3255813953488373,1.550387596899225
E00027126,133,25,16,9,104,19,55,13,30,12,13,4,6,3,15,8,7,2,2,4,2,2,18.796992481203006,12.030075187969924,6.7669172932330826,78.19548872180451,14.285714285714285,41.35338345864661,9.774436090225564,22.55639097744361,9.022556390977442,9.774436090225564,3.007518796992481,4.511278195488721,2.2556390977443606,11.278195488721805,6.015037593984962,5.263157894736842,1.5037593984962405,1.5037593984962405,3.007518796992481,1.5037593984962405,1.5037593984962405
E00027127,112,40,30,10,67,19,35,20,8,7,3,0,3,0,10,4,6,0,0,5,4,1,35.714285714285715,26.785714285714285,8.928571428571429,59.82142857142857,16.964285714285715,31.25,17.857142857142858,7.142857142857142,6.25,2.6785714285714284,0,2.6785714285714284,0,8.928571428571429,3.571428571428571,5.357142857142857,0,0,4.464285714285714,3.571428571428571,0.8928571428571428
E00027113,185,78,15,63,103,6,38,10,23,5,33,16,14,3,25,16,9,1,1,4,3,1,42.16216216216216,8.108108108108109,34.054054054054056,55.67567567567567,3.2432432432432434,20.54054054054054,5.405405405405405,12.432432432432433,2.7027027027027026,17.83783783783784,8.64864864864865,7.567567567567568,1.6216216216216217,13.513513513513514,8.64864864864865,4.864864864864865,0.5405405405405406,0.5405405405405406,2.1621621621621623,1.6216216216216217,0.5405405405405406
E00027115,171,80,46,34,85,9,29,13,11,5,22,7,15,0,24,19,5,1,1,6,1,5,46.783625730994146,26.900584795321635,19.883040935672515,49.707602339181285,5.263157894736842,16.95906432748538,7.602339181286549,6.432748538011696,2.923976608187134,12.865497076023392,4.093567251461988,8.771929824561402,0,14.035087719298245,11.11111111111111,2.923976608187134,0.5847953216374269,0.5847953216374269,3.508771929824561,0.5847953216374269,2.923976608187134
E00027119,132,30,9,21,99,9,48,18,13,17,18,4,10,4,24,16,8,0,0,3,2,1,22.727272727272727,6.8181818181818175,15.909090909090908,75,6.8181818181818175,36.36363636363637,13.636363636363635,9.848484848484848,12.878787878787879,13.636363636363635,3.0303030303030303,7.575757575757576,3.0303030303030303,18.181818181818183,12.121212121212121,6.0606060606060606,0,0,2.272727272727273,1.5151515151515151,0.7575757575757576
E00027120,117,48,24,24,62,8,25,8,11,6,12,3,9,0,16,8,8,1,1,7,3,4,41.02564102564102,20.51282051282051,20.51282051282051,52.991452991452995,6.837606837606838,21.367521367521366,6.837606837606838,9.401709401709402,5.128205128205128,10.256410256410255,2.564102564102564,7.6923076923076925,0,13.675213675213676,6.837606837606838,6.837606837606838,0.8547008547008548,0.8547008547008548,5.982905982905983,2.564102564102564,3.418803418803419
E00027129,110,33,18,15,73,10,37,7,20,10,10,6,4,0,14,6,8,2,2,4,1,3,30,16.363636363636363,13.636363636363635,66.36363636363637,9.090909090909092,33.63636363636363,6.363636363636363,18.181818181818183,9.090909090909092,9.090909090909092,5.454545454545454,3.6363636363636362,0,12.727272727272727,5.454545454545454,7.2727272727272725,1.8181818181818181,1.8181818181818181,3.6363636363636362,0.9090909090909091,2.727272727272727
E00027118,111,41,23,18,64,16,27,8,12,7,13,8,4,1,8,5,3,0,0,6,4,2,36.93693693693694,20.72072072072072,16.216216216216218,57.65765765765766,14.414414414414415,24.324324324324326,7.207207207207207,10.81081081081081,6.306306306306306,11.711711711711711,7.207207207207207,3.6036036036036037,0.9009009009009009,7.207207207207207,4.504504504504505,2.7027027027027026,0,0,5.405405405405405,3.6036036036036037,1.8018018018018018
E00027121,126,34,21,13,87,36,39,15,14,10,9,4,5,0,3,1,2,0,0,5,3,2,26.984126984126984,16.666666666666664,10.317460317460316,69.04761904761905,28.57142857142857,30.952380952380953,11.904761904761903,11.11111111111111,7.936507936507936,7.142857142857142,3.1746031746031744,3.968253968253968,0,2.380952380952381,0.7936507936507936,1.5873015873015872,0,0,3.968253968253968,2.380952380952381,1.5873015873015872
E00027124,160,65,30,35,95,14,29,10,13,6,29,19,7,3,23,14,9,0,0,0,0,0,40.625,18.75,21.875,59.375,8.75,18.125,6.25,8.125,3.75,18.125,11.875,4.375,1.875,14.374999999999998,8.75,5.625,0,0,0,0,0
E00027128,105,41,26,15,63,16,31,14,8,9,12,7,2,3,3,1,2,1,1,1,1,0,39.04761904761905,24.761904761904763,14.285714285714285,60,15.238095238095239,29.523809523809526,13.333333333333334,7.6190476190476195,8.571428571428571,11.428571428571429,6.666666666666667,1.9047619047619049,2.857142857142857,2.857142857142857,0.9523809523809524,1.9047619047619049,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0
E00027130,130,45,30,15,79,28,34,21,9,4,10,6,3,1,7,3,4,0,0,6,1,5,34.61538461538461,23.076923076923077,11.538461538461538,60.76923076923077,21.53846153846154,26.153846153846157,16.153846153846153,6.923076923076923,3.076923076923077,7.6923076923076925,4.615384615384616,2.307692307692308,0.7692307692307693,5.384615384615385,2.307692307692308,3.076923076923077,0,0,4.615384615384616,0.7692307692307693,3.8461538461538463
E00027131,126,42,25,17,77,25,38,14,12,12,8,4,3,1,6,2,4,0,0,7,4,3,33.33333333333333,19.841269841269842,13.492063492063492,61.111111111111114,19.841269841269842,30.158730158730158,11.11111111111111,9.523809523809524,9.523809523809524,6.349206349206349,3.1746031746031744,2.380952380952381,0.7936507936507936,4.761904761904762,1.5873015873015872,3.1746031746031744,0,0,5.555555555555555,3.1746031746031744,2.380952380952381
E00027114,111,51,31,20,57,13,20,7,7,6,11,7,3,1,13,5,8,0,0,3,2,1,45.94594594594595,27.927927927927925,18.01801801801802,51.35135135135135,11.711711711711711,18.01801801801802,6.306306306306306,6.306306306306306,5.405405405405405,9.90990990990991,6.306306306306306,2.7027027027027026,0.9009009009009009,11.711711711711711,4.504504504504505,7.207207207207207,0,0,2.7027027027027026,1.8018018018018018,0.9009009009009009
E00027132,121,38,23,15,77,6,34,9,17,8,19,5,11,3,18,12,6,0,0,6,3,3,31.40495867768595,19.00826446280992,12.396694214876034,63.63636363636363,4.958677685950414,28.09917355371901,7.43801652892562,14.049586776859504,6.6115702479338845,15.702479338842975,4.132231404958678,9.090909090909092,2.479338842975207,14.87603305785124,9.917355371900827,4.958677685950414,0,0,4.958677685950414,2.479338842975207,2.479338842975207
E00027133,112,41,16,25,67,4,13,4,4,5,25,12,12,1,25,19,6,0,0,4,2,2,36.607142857142854,14.285714285714285,22.321428571428573,59.82142857142857,3.571428571428571,11.607142857142858,3.571428571428571,3.571428571428571,4.464285714285714,22.321428571428573,10.714285714285714,10.714285714285714,0.8928571428571428,22.321428571428573,16.964285714285715,5.357142857142857,0,0,3.571428571428571,1.7857142857142856,1.7857142857142856
E00027136,120,43,35,8,76,25,35,20,11,4,8,3,4,1,7,2,5,1,1,1,1,0,35.833333333333336,29.166666666666668,6.666666666666667,63.33333333333333,20.833333333333336,29.166666666666668,16.666666666666664,9.166666666666666,3.3333333333333335,6.666666666666667,2.5,3.3333333333333335,0.8333333333333334,5.833333333333333,1.6666666666666667,4.166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0
E00027137,93,28,22,6,63,26,25,14,9,2,8,4,4,0,4,1,3,0,0,2,1,1,30.107526881720432,23.655913978494624,6.451612903225806,67.74193548387096,27.956989247311824,26.881720430107524,15.053763440860216,9.67741935483871,2.1505376344086025,8.60215053763441,4.301075268817205,4.301075268817205,0,4.301075268817205,1.0752688172043012,3.225806451612903,0,0,2.1505376344086025,1.0752688172043012,1.0752688172043012
E00027139,90,21,16,5,65,19,33,17,3,13,5,2,2,1,8,3,5,0,0,4,3,1,23.333333333333332,17.77777777777778,5.555555555555555,72.22222222222221,21.11111111111111,36.666666666666664,18.88888888888889,3.3333333333333335,14.444444444444443,5.555555555555555,2.2222222222222223,2.2222222222222223,1.1111111111111112,8.88888888888889,3.3333333333333335,5.555555555555555,0,0,4.444444444444445,3.3333333333333335,1.1111111111111112
E00027547,132,60,31,29,71,10,21,10,5,6,24,16,6,2,16,10,6,0,0,1,1,0,45.45454545454545,23.484848484848484,21.96969696969697,53.78787878787878,7.575757575757576,15.909090909090908,7.575757575757576,3.787878787878788,4.545454545454546,18.181818181818183,12.121212121212121,4.545454545454546,1.5151515151515151,12.121212121212121,7.575757575757576,4.545454545454546,0,0,0.7575757575757576,0.7575757575757576,0
E00027554,114,27,15,12,85,16,43,18,15,10,11,2,6,3,15,8,7,0,0,2,2,0,23.684210526315788,13.157894736842104,10.526315789473683,74.56140350877193,14.035087719298245,37.719298245614034,15.789473684210526,13.157894736842104,8.771929824561402,9.649122807017543,1.7543859649122806,5.263157894736842,2.631578947368421,13.157894736842104,7.017543859649122,6.140350877192982,0,0,1.7543859649122806,1.7543859649122806,0
E00027556,124,29,7,22,85,5,49,15,28,6,19,10,6,3,12,7,5,0,0,10,4,6,23.387096774193548,5.64516129032258,17.741935483870968,68.54838709677419,4.032258064516129,39.516129032258064,12.096774193548388,22.58064516129032,4.838709677419355,15.32258064516129,8.064516129032258,4.838709677419355,2.4193548387096775,9.67741935483871,5.64516129032258,4.032258064516129,0,0,8.064516129032258,3.225806451612903,4.838709677419355
E00027557,151,95,36,59,54,7,12,6,5,1,11,4,5,2,21,15,6,3,3,2,1,1,62.913907284768214,23.841059602649008,39.0728476821192,35.76158940397351,4.635761589403973,7.9470198675496695,3.9735099337748347,3.3112582781456954,0.6622516556291391,7.28476821192053,2.6490066225165565,3.3112582781456954,1.3245033112582782,13.90728476821192,9.933774834437086,3.9735099337748347,1.9867549668874174,1.9867549668874174,1.3245033112582782,0.6622516556291391,0.6622516556291391
E00027560,117,52,21,31,60,13,17,9,7,1,13,4,7,2,17,13,4,0,0,5,0,5,44.44444444444444,17.94871794871795,26.495726495726498,51.28205128205128,11.11111111111111,14.529914529914532,7.6923076923076925,5.982905982905983,0.8547008547008548,11.11111111111111,3.418803418803419,5.982905982905983,1.7094017094017095,14.529914529914532,11.11111111111111,3.418803418803419,0,0,4.273504273504273,0,4.273504273504273
E00027562,116,48,12,36,65,2,28,12,10,6,5,4,1,0,29,17,12,1,1,3,3,0,41.37931034482759,10.344827586206897,31.03448275862069,56.03448275862068,1.7241379310344827,24.137931034482758,10.344827586206897,8.620689655172415,5.172413793103448,4.310344827586207,3.4482758620689653,0.8620689655172413,0,25,14.655172413793101,10.344827586206897,0.8620689655172413,0.8620689655172413,2.586206896551724,2.586206896551724,0
E00027546,122,39,23,16,81,9,38,15,15,8,17,9,5,3,13,8,5,4,4,2,1,1,31.967213114754102,18.852459016393443,13.114754098360656,66.39344262295081,7.377049180327869,31.147540983606557,12.295081967213115,12.295081967213115,6.557377049180328,13.934426229508196,7.377049180327869,4.098360655737705,2.459016393442623,10.655737704918032,6.557377049180328,4.098360655737705,3.278688524590164,3.278688524590164,1.639344262295082,0.819672131147541,0.819672131147541
E00027555,127,31,24,7,90,25,39,12,17,10,19,12,5,2,7,5,2,0,0,6,3,3,24.409448818897637,18.89763779527559,5.511811023622047,70.86614173228347,19.68503937007874,30.708661417322837,9.448818897637794,13.385826771653544,7.874015748031496,14.960629921259844,9.448818897637794,3.937007874015748,1.574803149606299,5.511811023622047,3.937007874015748,1.574803149606299,0,0,4.724409448818897,2.3622047244094486,2.3622047244094486
E00027558,100,36,26,10,64,19,27,12,12,3,14,6,6,2,4,0,4,0,0,0,0,0,36,26,10,64,19,27,12,12,3,14.000000000000002,6,6,2,4,0,4,0,0,0,0,0
E00027565,118,13,5,8,98,18,55,23,19,13,12,4,6,2,13,6,7,0,0,7,4,3,11.016949152542372,4.23728813559322,6.779661016949152,83.05084745762711,15.254237288135593,46.61016949152542,19.491525423728813,16.101694915254235,11.016949152542372,10.16949152542373,3.389830508474576,5.084745762711865,1.694915254237288,11.016949152542372,5.084745762711865,5.932203389830509,0,0,5.932203389830509,3.389830508474576,2.5423728813559325
E00027567,119,23,9,14,91,23,49,16,19,14,11,6,5,0,8,3,5,0,0,5,2,3,19.327731092436977,7.563025210084033,11.76470588235294,76.47058823529412,19.327731092436977,41.17647058823529,13.445378151260504,15.966386554621847,11.76470588235294,9.243697478991598,5.042016806722689,4.201680672268908,0,6.722689075630252,2.5210084033613445,4.201680672268908,0,0,4.201680672268908,1.680672268907563,2.5210084033613445
E00027549,137,52,10,42,79,1,17,7,7,3,20,7,11,2,38,28,10,3,3,6,3,3,37.95620437956204,7.2992700729927,30.656934306569344,57.66423357664233,0.7299270072992701,12.408759124087592,5.109489051094891,5.109489051094891,2.18978102189781,14.5985401459854,5.109489051094891,8.02919708029197,1.4598540145985401,27.73722627737226,20.437956204379564,7.2992700729927,2.18978102189781,2.18978102189781,4.37956204379562,2.18978102189781,2.18978102189781
E00027561,137,47,25,22,86,23,36,16,13,7,13,7,4,2,13,8,5,1,1,4,2,2,34.306569343065696,18.248175182481752,16.05839416058394,62.77372262773723,16.78832116788321,26.277372262773724,11.678832116788321,9.48905109489051,5.109489051094891,9.48905109489051,5.109489051094891,2.9197080291970803,1.4598540145985401,9.48905109489051,5.839416058394161,3.64963503649635,0.7299270072992701,0.7299270072992701,2.9197080291970803,1.4598540145985401,1.4598540145985401
E00027564,139,48,25,23,88,13,40,17,13,10,21,12,6,3,13,8,5,1,1,3,2,1,34.53237410071942,17.985611510791365,16.546762589928058,63.30935251798561,9.352517985611511,28.776978417266186,12.23021582733813,9.352517985611511,7.1942446043165464,15.107913669064748,8.633093525179856,4.316546762589928,2.158273381294964,9.352517985611511,5.755395683453238,3.5971223021582732,0.7194244604316548,0.7194244604316548,2.158273381294964,1.4388489208633095,0.7194244604316548
