OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
E00004854,131,110,7,4,10,83.96946564885496,5.343511450381679,3.0534351145038165,7.633587786259542
E00004855,127,102,4,5,16,80.31496062992126,3.149606299212598,3.937007874015748,12.598425196850393
E00004856,109,95,9,1,4,87.1559633027523,8.256880733944955,0.9174311926605505,3.669724770642202
E00004857,142,103,15,5,19,72.53521126760563,10.56338028169014,3.5211267605633805,13.380281690140844
E00004858,134,104,17,3,10,77.61194029850746,12.686567164179104,2.2388059701492535,7.462686567164178
E00004859,192,148,22,8,14,77.08333333333334,11.458333333333332,4.166666666666666,7.291666666666667
E00004860,88,70,4,4,10,79.54545454545455,4.545454545454546,4.545454545454546,11.363636363636363
E00004861,147,114,6,4,23,77.55102040816327,4.081632653061225,2.7210884353741496,15.646258503401361
E00004862,104,94,6,0,4,90.38461538461539,5.769230769230769,0,3.8461538461538463
E00004863,103,90,6,0,7,87.37864077669903,5.825242718446602,0,6.796116504854369
E00004864,124,99,6,6,13,79.83870967741935,4.838709677419355,4.838709677419355,10.483870967741936
E00004865,125,107,8,0,10,85.6,6.4,0,8
E00004866,139,107,12,5,15,76.97841726618705,8.633093525179856,3.5971223021582732,10.79136690647482
E00004867,104,91,7,2,4,87.5,6.730769230769231,1.9230769230769231,3.8461538461538463
E00004868,103,89,4,6,4,86.40776699029125,3.8834951456310676,5.825242718446602,3.8834951456310676
E00004869,92,82,5,1,4,89.13043478260869,5.434782608695652,1.0869565217391304,4.3478260869565215
E00004870,91,81,4,3,3,89.01098901098901,4.395604395604396,3.296703296703297,3.296703296703297
E00004871,131,97,15,5,14,74.04580152671755,11.450381679389313,3.816793893129771,10.687022900763358
E00004872,121,96,6,1,18,79.33884297520662,4.958677685950414,0.8264462809917356,14.87603305785124
E00004873,120,95,10,6,9,79.16666666666666,8.333333333333332,5,7.5
E00004874,138,115,11,3,9,83.33333333333334,7.971014492753622,2.1739130434782608,6.521739130434782
E00004875,94,83,3,1,7,88.29787234042553,3.1914893617021276,1.0638297872340425,7.446808510638298
E00004876,123,95,8,6,14,77.23577235772358,6.504065040650407,4.878048780487805,11.38211382113821
E00004877,115,98,6,3,8,85.21739130434783,5.217391304347826,2.608695652173913,6.956521739130435
E00004878,129,114,3,5,7,88.37209302325581,2.3255813953488373,3.875968992248062,5.426356589147287
