OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
E00150480,122,5,9,26,19,3,4,0,3,31,22,4.098360655737705,7.377049180327869,21.311475409836063,15.573770491803279,2.459016393442623,3.278688524590164,0,2.459016393442623,25.40983606557377,18.0327868852459
E00150481,159,5,7,50,28,3,1,1,2,33,29,3.1446540880503147,4.40251572327044,31.446540880503143,17.61006289308176,1.8867924528301887,0.628930817610063,0.628930817610063,1.257861635220126,20.754716981132077,18.238993710691823
E00150482,134,6,20,43,14,6,0,2,1,19,23,4.477611940298507,14.925373134328357,32.08955223880597,10.44776119402985,4.477611940298507,0,1.4925373134328357,0.7462686567164178,14.17910447761194,17.16417910447761
E00150483,180,10,13,52,20,3,3,1,1,47,30,5.555555555555555,7.222222222222221,28.888888888888886,11.11111111111111,1.6666666666666667,1.6666666666666667,0.5555555555555556,0.5555555555555556,26.111111111111114,16.666666666666664
E00150484,142,3,16,28,20,3,4,2,2,30,34,2.112676056338028,11.267605633802818,19.718309859154928,14.084507042253522,2.112676056338028,2.8169014084507045,1.4084507042253522,1.4084507042253522,21.12676056338028,23.943661971830984
E00150485,138,10,17,39,21,4,2,1,3,19,22,7.246376811594203,12.318840579710146,28.26086956521739,15.217391304347828,2.898550724637681,1.4492753623188406,0.7246376811594203,2.1739130434782608,13.768115942028986,15.942028985507244
E00150486,86,6,9,27,7,1,4,1,0,19,12,6.976744186046512,10.465116279069768,31.3953488372093,8.13953488372093,1.1627906976744187,4.651162790697675,1.1627906976744187,0,22.093023255813954,13.953488372093023
E00150487,178,5,9,37,19,4,2,3,3,61,35,2.8089887640449436,5.056179775280898,20.786516853932586,10.674157303370785,2.247191011235955,1.1235955056179776,1.6853932584269662,1.6853932584269662,34.26966292134831,19.662921348314608
E00150488,114,4,11,28,18,3,2,0,1,21,26,3.508771929824561,9.649122807017543,24.561403508771928,15.789473684210526,2.631578947368421,1.7543859649122806,0,0.8771929824561403,18.421052631578945,22.807017543859647
E00150489,79,4,10,21,9,3,1,1,0,9,21,5.063291139240507,12.658227848101266,26.582278481012654,11.39240506329114,3.79746835443038,1.2658227848101267,1.2658227848101267,0,11.39240506329114,26.582278481012654
E00150490,145,10,23,51,17,4,2,0,0,21,17,6.896551724137931,15.862068965517242,35.172413793103445,11.724137931034482,2.7586206896551726,1.3793103448275863,0,0,14.482758620689657,11.724137931034482
E00150491,165,8,20,51,16,3,0,3,1,41,22,4.848484848484849,12.121212121212121,30.909090909090907,9.696969696969697,1.8181818181818181,0,1.8181818181818181,0.6060606060606061,24.848484848484848,13.333333333333334
E00150492,159,1,9,27,23,8,5,3,2,64,17,0.628930817610063,5.660377358490567,16.9811320754717,14.465408805031446,5.031446540880504,3.1446540880503147,1.8867924528301887,1.257861635220126,40.25157232704403,10.69182389937107
E00150493,124,4,18,33,13,2,5,0,2,26,21,3.225806451612903,14.516129032258066,26.61290322580645,10.483870967741936,1.6129032258064515,4.032258064516129,0,1.6129032258064515,20.967741935483872,16.93548387096774
E00150494,144,6,15,34,17,7,0,2,4,30,29,4.166666666666666,10.416666666666668,23.61111111111111,11.805555555555555,4.861111111111112,0,1.3888888888888888,2.7777777777777777,20.833333333333336,20.13888888888889
E00150495,173,7,12,41,16,3,6,2,1,62,23,4.046242774566474,6.9364161849710975,23.699421965317917,9.248554913294797,1.7341040462427744,3.4682080924855487,1.1560693641618496,0.5780346820809248,35.83815028901734,13.294797687861271
E00150496,168,9,33,40,22,6,1,1,6,27,23,5.357142857142857,19.642857142857142,23.809523809523807,13.095238095238097,3.571428571428571,0.5952380952380952,0.5952380952380952,3.571428571428571,16.071428571428573,13.690476190476192
E00150497,163,6,20,46,26,6,2,2,2,37,16,3.6809815950920246,12.269938650306749,28.22085889570552,15.950920245398773,3.6809815950920246,1.2269938650306749,1.2269938650306749,1.2269938650306749,22.699386503067483,9.815950920245399
E00150498,122,3,16,38,14,4,1,0,6,24,16,2.459016393442623,13.114754098360656,31.147540983606557,11.475409836065573,3.278688524590164,0.819672131147541,0,4.918032786885246,19.672131147540984,13.114754098360656
E00150499,136,7,9,43,16,6,1,2,1,31,20,5.147058823529411,6.61764705882353,31.61764705882353,11.76470588235294,4.411764705882353,0.7352941176470588,1.4705882352941175,0.7352941176470588,22.794117647058822,14.705882352941178
E00150500,101,11,30,20,6,1,1,1,0,13,18,10.891089108910892,29.7029702970297,19.801980198019802,5.9405940594059405,0.9900990099009901,0.9900990099009901,0.9900990099009901,0,12.871287128712872,17.82178217821782
E00150501,222,22,65,20,10,10,4,2,6,57,26,9.90990990990991,29.27927927927928,9.00900900900901,4.504504504504505,4.504504504504505,1.8018018018018018,0.9009009009009009,2.7027027027027026,25.675675675675674,11.711711711711711
E00150502,121,22,30,20,6,3,1,2,2,16,19,18.181818181818183,24.793388429752067,16.528925619834713,4.958677685950414,2.479338842975207,0.8264462809917356,1.6528925619834711,1.6528925619834711,13.223140495867769,15.702479338842975
E00150503,132,17,35,15,8,5,0,4,3,20,25,12.878787878787879,26.515151515151516,11.363636363636363,6.0606060606060606,3.787878787878788,0,3.0303030303030303,2.272727272727273,15.151515151515152,18.939393939393938
E00150504,144,19,48,11,4,8,1,2,3,30,18,13.194444444444445,33.33333333333333,7.638888888888889,2.7777777777777777,5.555555555555555,0.6944444444444444,1.3888888888888888,2.083333333333333,20.833333333333336,12.5
E00150505,121,21,17,11,10,2,0,3,1,35,21,17.355371900826448,14.049586776859504,9.090909090909092,8.264462809917356,1.6528925619834711,0,2.479338842975207,0.8264462809917356,28.92561983471074,17.355371900826448
