OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00002275,399,272,231,38,18,12,8,0,3,3,93,29,5,0,0,68.1704260651629,57.89473684210527,9.523809523809524,4.511278195488721,3.007518796992481,2.0050125313283207,0,0.7518796992481203,0.7518796992481203,23.308270676691727,7.268170426065162,1.2531328320802004,0,0
E00002296,461,285,203,77,34,19,22,2,5,5,146,23,7,0,0,61.82212581344903,44.03470715835141,16.702819956616054,7.37527114967462,4.121475054229935,4.772234273318872,0.43383947939262474,1.0845986984815619,1.0845986984815619,31.670281995661604,4.989154013015185,1.5184381778741864,0,0
E00002297,327,213,192,21,11,9,1,0,0,0,106,8,0,0,0,65.13761467889908,58.71559633027523,6.422018348623854,3.3639143730886847,2.7522935779816518,0.3058103975535168,0,0,0,32.415902140672785,2.4464831804281344,0,0,0
E00002300,336,246,230,12,7,5,0,0,4,4,71,14,5,0,0,73.21428571428571,68.45238095238095,3.571428571428571,2.083333333333333,1.488095238095238,0,0,1.1904761904761905,1.1904761904761905,21.13095238095238,4.166666666666666,1.488095238095238,0,0
E00002302,190,121,108,9,5,4,0,0,4,4,51,12,4,2,0,63.68421052631579,56.84210526315789,4.736842105263158,2.631578947368421,2.1052631578947367,0,0,2.1052631578947367,2.1052631578947367,26.842105263157894,6.315789473684211,2.1052631578947367,1.0526315789473684,0
E00002282,274,204,187,14,4,7,3,0,3,3,48,18,4,0,0,74.45255474452554,68.24817518248175,5.109489051094891,1.4598540145985401,2.5547445255474455,1.094890510948905,0,1.094890510948905,1.094890510948905,17.51824817518248,6.569343065693431,1.4598540145985401,0,0
E00002283,334,253,243,10,8,0,2,0,0,0,65,11,5,0,0,75.74850299401199,72.75449101796407,2.9940119760479043,2.3952095808383236,0,0.5988023952095809,0,0,0,19.46107784431138,3.293413173652695,1.4970059880239521,0,0
E00002284,403,260,221,39,23,7,9,0,0,0,107,25,11,0,0,64.51612903225806,54.83870967741935,9.67741935483871,5.707196029776675,1.7369727047146404,2.2332506203473943,0,0,0,26.550868486352357,6.20347394540943,2.729528535980149,0,0
E00002287,312,185,144,34,17,12,4,1,7,7,94,22,11,0,0,59.294871794871796,46.15384615384615,10.897435897435898,5.448717948717949,3.8461538461538463,1.282051282051282,0.3205128205128205,2.2435897435897436,2.2435897435897436,30.128205128205128,7.051282051282051,3.5256410256410255,0,0
E00002289,359,227,192,30,9,9,7,5,5,5,82,28,22,0,0,63.231197771587745,53.48189415041783,8.356545961002785,2.5069637883008355,2.5069637883008355,1.9498607242339834,1.392757660167131,1.392757660167131,1.392757660167131,22.841225626740947,7.7994428969359335,6.128133704735376,0,0
E00002285,392,283,221,53,14,10,23,6,9,9,88,17,4,0,0,72.1938775510204,56.37755102040817,13.520408163265307,3.571428571428571,2.5510204081632653,5.86734693877551,1.530612244897959,2.295918367346939,2.295918367346939,22.448979591836736,4.336734693877551,1.0204081632653061,0,0
E00002286,417,253,210,38,24,9,5,0,5,5,128,28,7,1,0,60.671462829736214,50.35971223021583,9.112709832134293,5.755395683453238,2.158273381294964,1.1990407673860912,0,1.1990407673860912,1.1990407673860912,30.69544364508393,6.71462829736211,1.6786570743405276,0.2398081534772182,0
E00002288,448,321,276,28,9,4,15,0,17,17,93,20,14,0,0,71.65178571428571,61.60714285714286,6.25,2.0089285714285716,0.8928571428571428,3.3482142857142856,0,3.7946428571428568,3.7946428571428568,20.758928571428573,4.464285714285714,3.125,0,0
E00002291,358,242,183,52,14,10,28,0,7,7,82,16,16,1,1,67.59776536312849,51.117318435754186,14.52513966480447,3.910614525139665,2.793296089385475,7.82122905027933,0,1.9553072625698324,1.9553072625698324,22.905027932960895,4.4692737430167595,4.4692737430167595,0.27932960893854747,0.27932960893854747
E00166763,304,182,156,25,9,9,4,3,1,1,103,13,6,0,0,59.86842105263158,51.31578947368421,8.223684210526317,2.9605263157894735,2.9605263157894735,1.3157894736842104,0.9868421052631579,0.3289473684210526,0.3289473684210526,33.881578947368425,4.276315789473684,1.9736842105263157,0,0
E00166764,465,298,253,39,25,9,4,1,6,6,146,10,10,1,0,64.08602150537635,54.40860215053763,8.38709677419355,5.376344086021505,1.935483870967742,0.8602150537634409,0.21505376344086022,1.2903225806451613,1.2903225806451613,31.397849462365592,2.1505376344086025,2.1505376344086025,0.21505376344086022,0
E00166765,223,130,104,22,14,2,6,0,4,4,78,11,4,0,0,58.29596412556054,46.63677130044843,9.865470852017937,6.278026905829597,0.8968609865470852,2.690582959641256,0,1.7937219730941705,1.7937219730941705,34.97757847533632,4.932735426008969,1.7937219730941705,0,0
E00166766,322,188,152,29,18,4,7,0,7,7,118,8,8,0,0,58.38509316770186,47.20496894409938,9.006211180124224,5.590062111801243,1.2422360248447204,2.1739130434782608,0,2.1739130434782608,2.1739130434782608,36.64596273291926,2.484472049689441,2.484472049689441,0,0
E00002279,398,269,216,44,15,13,15,1,9,9,80,34,15,0,0,67.58793969849246,54.2713567839196,11.055276381909549,3.7688442211055273,3.2663316582914574,3.7688442211055273,0.25125628140703515,2.261306532663317,2.261306532663317,20.100502512562816,8.542713567839195,3.7688442211055273,0,0
E00002290,352,218,184,30,6,8,14,2,4,4,102,22,10,0,0,61.93181818181818,52.27272727272727,8.522727272727272,1.7045454545454544,2.272727272727273,3.977272727272727,0.5681818181818182,1.1363636363636365,1.1363636363636365,28.97727272727273,6.25,2.840909090909091,0,0
E00002292,292,188,153,31,11,10,9,1,4,4,86,10,8,0,0,64.38356164383562,52.3972602739726,10.616438356164384,3.767123287671233,3.4246575342465753,3.0821917808219177,0.3424657534246575,1.36986301369863,1.36986301369863,29.45205479452055,3.4246575342465753,2.73972602739726,0,0
E00002293,413,286,237,45,11,14,20,0,4,4,102,21,4,0,0,69.24939467312349,57.384987893462466,10.895883777239709,2.663438256658596,3.389830508474576,4.8426150121065374,0,0.9685230024213075,0.9685230024213075,24.69733656174334,5.084745762711865,0.9685230024213075,0,0
