OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
E00165340,171,16,31,4,18,16,5,3,2,54,22,9.35672514619883,18.128654970760234,2.3391812865497075,10.526315789473683,9.35672514619883,2.923976608187134,1.7543859649122806,1.1695906432748537,31.57894736842105,12.865497076023392
E00165341,107,23,9,4,7,10,2,2,1,32,17,21.49532710280374,8.411214953271028,3.7383177570093453,6.5420560747663545,9.345794392523365,1.8691588785046727,1.8691588785046727,0.9345794392523363,29.906542056074763,15.887850467289718
E00165342,97,14,7,8,8,7,0,0,2,31,20,14.432989690721648,7.216494845360824,8.24742268041237,8.24742268041237,7.216494845360824,0,0,2.0618556701030926,31.958762886597935,20.618556701030926
E00165343,74,3,8,5,9,9,1,2,1,30,6,4.054054054054054,10.81081081081081,6.756756756756757,12.162162162162163,12.162162162162163,1.3513513513513513,2.7027027027027026,1.3513513513513513,40.54054054054054,8.108108108108109
E00165344,173,33,39,8,12,18,5,2,7,27,22,19.07514450867052,22.54335260115607,4.624277456647398,6.9364161849710975,10.404624277456648,2.8901734104046244,1.1560693641618496,4.046242774566474,15.606936416184972,12.716763005780345
E00165345,125,36,9,2,24,11,5,1,0,13,24,28.799999999999997,7.199999999999999,1.6,19.2,8.799999999999999,4,0.8,0,10.4,19.2
E00165346,69,10,1,1,12,11,1,1,0,26,6,14.492753623188406,1.4492753623188406,1.4492753623188406,17.391304347826086,15.942028985507244,1.4492753623188406,1.4492753623188406,0,37.68115942028986,8.695652173913043
E00165347,162,33,20,7,22,12,0,0,2,43,23,20.37037037037037,12.345679012345679,4.320987654320987,13.580246913580247,7.4074074074074066,0,0,1.2345679012345678,26.543209876543212,14.19753086419753
E00165348,109,22,19,3,16,6,2,3,1,18,19,20.18348623853211,17.431192660550458,2.7522935779816518,14.678899082568808,5.5045871559633035,1.834862385321101,2.7522935779816518,0.9174311926605505,16.51376146788991,17.431192660550458
E00165349,163,34,35,14,20,12,3,1,1,18,25,20.858895705521473,21.472392638036812,8.588957055214724,12.269938650306749,7.361963190184049,1.8404907975460123,0.6134969325153374,0.6134969325153374,11.042944785276074,15.337423312883436
E00165350,74,13,11,3,6,10,2,1,0,20,8,17.56756756756757,14.864864864864865,4.054054054054054,8.108108108108109,13.513513513513514,2.7027027027027026,1.3513513513513513,0,27.027027027027028,10.81081081081081
E00165351,123,11,24,4,23,10,3,1,0,32,15,8.94308943089431,19.51219512195122,3.2520325203252036,18.69918699186992,8.130081300813007,2.4390243902439024,0.8130081300813009,0,26.01626016260163,12.195121951219512
E00165352,122,18,37,7,14,7,2,1,1,9,26,14.754098360655737,30.327868852459016,5.737704918032787,11.475409836065573,5.737704918032787,1.639344262295082,0.819672131147541,0.819672131147541,7.377049180327869,21.311475409836063
