OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00109388,133,44,24,51,8,2,3,1,0,33.08270676691729,18.045112781954884,38.34586466165413,6.015037593984962,1.5037593984962405,2.2556390977443606,0.7518796992481203,0
E00109389,74,40,25,2,1,0,4,1,1,54.054054054054056,33.78378378378378,2.7027027027027026,1.3513513513513513,0,5.405405405405405,1.3513513513513513,1.3513513513513513
E00109390,140,118,18,3,0,0,0,0,1,84.28571428571429,12.857142857142856,2.142857142857143,0,0,0,0,0.7142857142857143
E00109391,111,16,7,45,42,0,0,0,1,14.414414414414415,6.306306306306306,40.54054054054054,37.83783783783784,0,0,0,0.9009009009009009
E00109393,134,12,3,1,2,0,1,2,113,8.955223880597014,2.2388059701492535,0.7462686567164178,1.4925373134328357,0,0.7462686567164178,1.4925373134328357,84.32835820895522
E00109395,176,101,50,11,6,3,4,0,1,57.38636363636363,28.40909090909091,6.25,3.4090909090909087,1.7045454545454544,2.272727272727273,0,0.5681818181818182
E00109396,117,64,29,18,3,1,0,2,0,54.700854700854705,24.786324786324787,15.384615384615385,2.564102564102564,0.8547008547008548,0,1.7094017094017095,0
E00109397,127,86,21,3,14,0,0,2,1,67.71653543307087,16.535433070866144,2.3622047244094486,11.023622047244094,0,0,1.574803149606299,0.7874015748031495
E00109398,120,113,6,1,0,0,0,0,0,94.16666666666667,5,0.8333333333333334,0,0,0,0,0
E00109399,124,105,17,1,0,1,0,0,0,84.67741935483872,13.709677419354838,0.8064516129032258,0,0.8064516129032258,0,0,0
E00109400,174,116,20,8,28,1,0,1,0,66.66666666666666,11.494252873563218,4.597701149425287,16.091954022988507,0.5747126436781609,0,0.5747126436781609,0
