OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
E00012311,292,211,2,0,12,17,13,11,10,2,6,6,2,72.26027397260275,0.684931506849315,0,4.10958904109589,5.821917808219178,4.4520547945205475,3.767123287671233,3.4246575342465753,0.684931506849315,2.054794520547945,2.054794520547945,0.684931506849315
E00012315,419,275,0,4,11,29,24,31,21,5,9,10,0,65.63245823389022,0,0.9546539379474941,2.6252983293556085,6.921241050119331,5.727923627684964,7.398568019093078,5.011933174224343,1.1933174224343674,2.1479713603818613,2.386634844868735,0
E00012328,204,141,0,1,8,18,6,11,6,2,5,1,5,69.11764705882352,0,0.49019607843137253,3.9215686274509802,8.823529411764707,2.941176470588235,5.392156862745098,2.941176470588235,0.9803921568627451,2.450980392156863,0.49019607843137253,2.450980392156863
E00012329,380,226,0,7,19,40,14,19,26,4,3,19,3,59.473684210526315,0,1.8421052631578945,5,10.526315789473683,3.684210526315789,5,6.842105263157896,1.0526315789473684,0.7894736842105263,5,0.7894736842105263
E00012332,389,265,1,3,13,50,12,18,17,1,0,2,7,68.12339331619538,0.2570694087403599,0.7712082262210797,3.3419023136246784,12.853470437017995,3.0848329048843186,4.627249357326478,4.370179948586118,0.2570694087403599,0,0.5141388174807198,1.7994858611825193
E00012313,294,181,0,0,8,13,14,8,32,7,12,17,2,61.564625850340136,0,0,2.7210884353741496,4.421768707482993,4.761904761904762,2.7210884353741496,10.884353741496598,2.380952380952381,4.081632653061225,5.782312925170068,0.6802721088435374
E00012317,357,226,2,3,17,20,20,9,12,4,8,25,11,63.305322128851536,0.5602240896358543,0.8403361344537815,4.761904761904762,5.602240896358544,5.602240896358544,2.5210084033613445,3.361344537815126,1.1204481792717087,2.2408963585434174,7.002801120448179,3.081232492997199
E00012336,301,153,0,1,7,13,7,16,67,16,4,14,3,50.83056478405316,0,0.33222591362126247,2.3255813953488373,4.318936877076411,2.3255813953488373,5.3156146179401995,22.259136212624583,5.3156146179401995,1.3289036544850499,4.651162790697675,0.9966777408637874
E00012337,236,156,0,5,5,10,2,8,22,9,7,7,5,66.10169491525424,0,2.11864406779661,2.11864406779661,4.23728813559322,0.847457627118644,3.389830508474576,9.322033898305085,3.8135593220338984,2.9661016949152543,2.9661016949152543,2.11864406779661
E00012343,288,189,0,1,10,11,5,24,23,8,5,6,6,65.625,0,0.3472222222222222,3.4722222222222223,3.8194444444444446,1.7361111111111112,8.333333333333332,7.986111111111111,2.7777777777777777,1.7361111111111112,2.083333333333333,2.083333333333333
E00012344,157,114,0,1,1,6,1,3,7,9,0,7,8,72.61146496815286,0,0.6369426751592357,0.6369426751592357,3.821656050955414,0.6369426751592357,1.910828025477707,4.45859872611465,5.7324840764331215,0,4.45859872611465,5.095541401273886
E00012335,307,190,1,4,15,37,10,16,13,5,5,10,1,61.88925081433225,0.32573289902280134,1.3029315960912053,4.88599348534202,12.052117263843648,3.257328990228013,5.211726384364821,4.234527687296417,1.6286644951140066,1.6286644951140066,3.257328990228013,0.32573289902280134
E00012338,328,214,1,2,17,23,15,11,25,0,3,15,2,65.2439024390244,0.3048780487804878,0.6097560975609756,5.182926829268292,7.01219512195122,4.573170731707317,3.353658536585366,7.621951219512195,0,0.9146341463414633,4.573170731707317,0.6097560975609756
