OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00150173,279,2,0,0,1,1,0,0,0,0,0,3,2,0,0,1,274,274,0,0,0,0,0,0,0,0.7168458781362007,0,0,0.35842293906810035,0.35842293906810035,0,0,0,0,0,1.0752688172043012,0.7168458781362007,0,0,0.35842293906810035,98.2078853046595,98.2078853046595,0,0,0,0,0,0,0
E00150174,238,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,235,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42016806722689076,0,0.42016806722689076,0,0.8403361344537815,0,0,0.42016806722689076,0.42016806722689076,98.73949579831933,98.31932773109243,0.42016806722689076,0,0,0,0,0,0
E00150175,318,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,316,308,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628930817610063,0,0.3144654088050315,0.3144654088050315,0,99.37106918238993,96.85534591194968,0,0,0,2.515723270440252,0,0,0
E00150176,277,4,0,0,4,0,0,1,0,1,0,8,1,0,5,2,264,262,1,0,0,1,0,0,0,1.444043321299639,0,0,1.444043321299639,0,0,0.36101083032490977,0,0.36101083032490977,0,2.888086642599278,0.36101083032490977,0,1.8050541516245486,0.7220216606498195,95.30685920577618,94.58483754512635,0.36101083032490977,0,0,0.36101083032490977,0,0,0
E00150177,327,0,0,0,0,0,0,4,0,4,0,9,7,0,2,0,313,312,0,0,0,1,1,0,1,0,0,0,0,0,0,1.2232415902140672,0,1.2232415902140672,0,2.7522935779816518,2.1406727828746175,0,0.6116207951070336,0,95.71865443425077,95.41284403669725,0,0,0,0.3058103975535168,0.3058103975535168,0,0.3058103975535168
E00150178,398,7,0,6,0,0,1,7,5,2,0,6,5,0,1,0,378,374,1,1,0,2,0,0,0,1.7587939698492463,0,1.507537688442211,0,0,0.25125628140703515,1.7587939698492463,1.256281407035176,0.5025125628140703,0,1.507537688442211,1.256281407035176,0,0.25125628140703515,0,94.9748743718593,93.96984924623115,0.25125628140703515,0.25125628140703515,0,0.5025125628140703,0,0,0
E00150179,297,3,0,0,3,0,0,0,0,0,0,5,2,1,2,0,289,287,2,0,0,0,0,0,0,1.0101010101010102,0,0,1.0101010101010102,0,0,0,0,0,0,1.6835016835016834,0.6734006734006733,0.33670033670033667,0.6734006734006733,0,97.3063973063973,96.63299663299664,0.6734006734006733,0,0,0,0,0,0
E00150180,355,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,352,340,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8450704225352111,0.8450704225352111,0,0,0,99.15492957746478,95.77464788732394,1.971830985915493,0,0.28169014084507044,1.1267605633802817,0,0,0
E00150181,327,9,0,0,9,0,0,0,0,0,0,1,1,0,0,0,315,310,3,0,0,2,2,0,2,2.7522935779816518,0,0,2.7522935779816518,0,0,0,0,0,0,0.3058103975535168,0.3058103975535168,0,0,0,96.3302752293578,94.80122324159022,0.9174311926605505,0,0,0.6116207951070336,0.6116207951070336,0,0.6116207951070336
E00150182,332,1,0,0,1,0,0,4,0,3,1,8,3,0,5,0,319,319,0,0,0,0,0,0,0,0.30120481927710846,0,0,0.30120481927710846,0,0,1.2048192771084338,0,0.9036144578313252,0.30120481927710846,2.4096385542168677,0.9036144578313252,0,1.5060240963855422,0,96.08433734939759,96.08433734939759,0,0,0,0,0,0,0
E00150183,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99.19354838709677,0.4032258064516129,0,0,0.4032258064516129,0,0,0
E00150184,458,6,0,0,5,0,1,0,0,0,0,4,0,3,0,1,448,428,2,0,0,18,0,0,0,1.3100436681222707,0,0,1.0917030567685588,0,0.21834061135371177,0,0,0,0,0.8733624454148471,0,0.6550218340611353,0,0.21834061135371177,97.81659388646288,93.44978165938865,0.43668122270742354,0,0,3.9301310043668125,0,0,0
