OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00150173,130,35,0,0,2,0,0,89,3,0,0,1,26.923076923076923,0,0,1.5384615384615385,0,0,68.46153846153847,2.307692307692308,0,0,0.7692307692307693
E00150174,108,30,0,0,3,1,0,64,4,0,5,1,27.77777777777778,0,0,2.7777777777777777,0.9259259259259258,0,59.25925925925925,3.7037037037037033,0,4.62962962962963,0.9259259259259258
E00150175,185,48,0,1,1,0,1,115,10,0,7,2,25.945945945945947,0,0.5405405405405406,0.5405405405405406,0,0.5405405405405406,62.16216216216216,5.405405405405405,0,3.783783783783784,1.0810810810810811
E00150176,133,25,0,1,2,0,1,86,7,1,8,2,18.796992481203006,0,0.7518796992481203,1.5037593984962405,0,0.7518796992481203,64.66165413533834,5.263157894736842,0.7518796992481203,6.015037593984962,1.5037593984962405
E00150177,148,34,0,1,4,1,0,95,4,2,7,0,22.972972972972975,0,0.6756756756756757,2.7027027027027026,0.6756756756756757,0,64.1891891891892,2.7027027027027026,1.3513513513513513,4.72972972972973,0
E00150178,190,33,0,1,3,1,0,124,13,1,13,1,17.36842105263158,0,0.5263157894736842,1.5789473684210527,0.5263157894736842,0,65.26315789473685,6.842105263157896,0.5263157894736842,6.842105263157896,0.5263157894736842
E00150179,133,39,0,0,0,1,0,85,5,0,2,1,29.32330827067669,0,0,0,0.7518796992481203,0,63.90977443609023,3.7593984962406015,0,1.5037593984962405,0.7518796992481203
E00150180,182,40,0,1,2,0,0,121,7,1,10,0,21.978021978021978,0,0.5494505494505495,1.098901098901099,0,0,66.48351648351648,3.8461538461538463,0.5494505494505495,5.4945054945054945,0
E00150181,126,33,0,0,1,0,0,75,9,2,5,1,26.190476190476193,0,0,0.7936507936507936,0,0,59.523809523809526,7.142857142857142,1.5873015873015872,3.968253968253968,0.7936507936507936
E00150182,164,43,0,2,2,0,0,107,2,2,4,2,26.21951219512195,0,1.2195121951219512,1.2195121951219512,0,0,65.2439024390244,1.2195121951219512,1.2195121951219512,2.4390243902439024,1.2195121951219512
E00150183,99,32,0,0,0,0,1,63,1,0,2,0,32.323232323232325,0,0,0,0,1.0101010101010102,63.63636363636363,1.0101010101010102,0,2.0202020202020203,0
E00150184,231,79,0,2,1,1,1,126,10,1,8,2,34.1991341991342,0,0.8658008658008658,0.4329004329004329,0.4329004329004329,0.4329004329004329,54.54545454545454,4.329004329004329,0.4329004329004329,3.463203463203463,0.8658008658008658
E00150186,76,27,0,1,1,2,0,39,2,0,4,0,35.526315789473685,0,1.3157894736842104,1.3157894736842104,2.631578947368421,0,51.31578947368421,2.631578947368421,0,5.263157894736842,0
E00150187,159,84,1,1,1,0,0,66,1,1,3,1,52.83018867924528,0.628930817610063,0.628930817610063,0.628930817610063,0,0,41.509433962264154,0.628930817610063,0.628930817610063,1.8867924528301887,0.628930817610063
E00150188,145,78,0,1,3,0,0,51,5,1,6,0,53.79310344827586,0,0.6896551724137931,2.0689655172413794,0,0,35.172413793103445,3.4482758620689653,0.6896551724137931,4.137931034482759,0
E00150189,198,59,0,2,1,1,0,112,10,2,10,1,29.797979797979796,0,1.0101010101010102,0.5050505050505051,0.5050505050505051,0,56.56565656565656,5.05050505050505,1.0101010101010102,5.05050505050505,0.5050505050505051
E00150190,144,56,0,2,1,0,0,72,2,0,8,3,38.88888888888889,0,1.3888888888888888,0.6944444444444444,0,0,50,1.3888888888888888,0,5.555555555555555,2.083333333333333
E00150191,139,57,0,0,1,0,0,69,6,2,4,0,41.007194244604314,0,0,0.7194244604316548,0,0,49.64028776978417,4.316546762589928,1.4388489208633095,2.877697841726619,0
E00150192,145,60,0,0,0,0,0,75,1,2,5,2,41.37931034482759,0,0,0,0,0,51.724137931034484,0.6896551724137931,1.3793103448275863,3.4482758620689653,1.3793103448275863
E00150193,131,42,0,2,0,0,0,67,7,4,9,0,32.06106870229007,0,1.5267175572519083,0,0,0,51.14503816793893,5.343511450381679,3.0534351145038165,6.870229007633588,0
E00150194,112,28,0,2,1,0,1,62,3,2,10,3,25,0,1.7857142857142856,0.8928571428571428,0,0.8928571428571428,55.35714285714286,2.6785714285714284,1.7857142857142856,8.928571428571429,2.6785714285714284
E00150195,145,50,0,2,1,0,2,79,3,3,4,1,34.48275862068966,0,1.3793103448275863,0.6896551724137931,0,1.3793103448275863,54.48275862068965,2.0689655172413794,2.0689655172413794,2.7586206896551726,0.6896551724137931
E00150196,167,81,0,3,1,0,0,76,0,1,4,1,48.50299401197605,0,1.7964071856287425,0.5988023952095809,0,0,45.50898203592814,0,0.5988023952095809,2.3952095808383236,0.5988023952095809
E00150198,174,72,0,1,0,0,0,89,1,2,8,1,41.37931034482759,0,0.5747126436781609,0,0,0,51.14942528735632,0.5747126436781609,1.1494252873563218,4.597701149425287,0.5747126436781609
E00150199,165,42,0,1,1,1,0,103,3,0,13,1,25.454545454545453,0,0.6060606060606061,0.6060606060606061,0.6060606060606061,0,62.42424242424243,1.8181818181818181,0,7.878787878787878,0.6060606060606061
E00150200,165,57,0,0,0,1,0,89,5,0,12,1,34.54545454545455,0,0,0,0.6060606060606061,0,53.939393939393945,3.0303030303030303,0,7.2727272727272725,0.6060606060606061
E00150201,134,24,0,0,6,1,3,86,11,1,2,0,17.91044776119403,0,0,4.477611940298507,0.7462686567164178,2.2388059701492535,64.17910447761194,8.208955223880597,0.7462686567164178,1.4925373134328357,0
E00150202,148,27,0,0,6,0,2,96,5,2,10,0,18.243243243243242,0,0,4.054054054054054,0,1.3513513513513513,64.86486486486487,3.3783783783783785,1.3513513513513513,6.756756756756757,0
E00150203,33,11,0,0,0,0,0,21,0,0,0,1,33.33333333333333,0,0,0,0,0,63.63636363636363,0,0,0,3.0303030303030303
E00150205,179,35,0,2,3,0,0,115,13,1,10,0,19.553072625698324,0,1.1173184357541899,1.675977653631285,0,0,64.24581005586593,7.262569832402235,0.5586592178770949,5.58659217877095,0
E00150206,138,30,0,1,1,0,1,96,4,2,3,0,21.73913043478261,0,0.7246376811594203,0.7246376811594203,0,0.7246376811594203,69.56521739130434,2.898550724637681,1.4492753623188406,2.1739130434782608,0
E00150207,179,46,0,0,3,0,1,115,5,1,6,2,25.69832402234637,0,0,1.675977653631285,0,0.5586592178770949,64.24581005586593,2.793296089385475,0.5586592178770949,3.35195530726257,1.1173184357541899
E00150208,88,17,0,0,1,0,0,59,2,1,6,2,19.318181818181817,0,0,1.1363636363636365,0,0,67.04545454545455,2.272727272727273,1.1363636363636365,6.8181818181818175,2.272727272727273
E00150209,186,34,0,0,6,1,1,111,20,1,11,1,18.27956989247312,0,0,3.225806451612903,0.5376344086021506,0.5376344086021506,59.67741935483871,10.75268817204301,0.5376344086021506,5.913978494623656,0.5376344086021506
