OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00143027,147,3,24,118,1,0,0,1,0,2.0408163265306123,16.3265306122449,80.27210884353741,0.6802721088435374,0,0,0.6802721088435374,0
E00143028,127,57,57,12,1,0,0,0,0,44.881889763779526,44.881889763779526,9.448818897637794,0.7874015748031495,0,0,0,0
E00143029,127,57,68,1,0,0,0,0,1,44.881889763779526,53.54330708661418,0.7874015748031495,0,0,0,0,0.7874015748031495
E00143030,114,37,77,0,0,0,0,0,0,32.45614035087719,67.54385964912281,0,0,0,0,0,0
E00143031,115,15,95,1,0,2,0,2,0,13.043478260869565,82.6086956521739,0.8695652173913043,0,1.7391304347826086,0,1.7391304347826086,0
E00143032,120,101,17,1,0,0,0,1,0,84.16666666666667,14.166666666666666,0.8333333333333334,0,0,0,0.8333333333333334,0
E00143033,121,83,36,2,0,0,0,0,0,68.59504132231406,29.75206611570248,1.6528925619834711,0,0,0,0,0
E00143034,128,120,7,1,0,0,0,0,0,93.75,5.46875,0.78125,0,0,0,0,0
E00143035,160,10,70,78,2,0,0,0,0,6.25,43.75,48.75,1.25,0,0,0,0
E00143036,150,17,104,26,2,0,1,0,0,11.333333333333332,69.33333333333334,17.333333333333336,1.3333333333333335,0,0.6666666666666667,0,0
E00143037,167,29,73,34,29,1,0,1,0,17.365269461077844,43.712574850299404,20.359281437125748,17.365269461077844,0.5988023952095809,0,0.5988023952095809,0
E00143038,121,86,20,9,4,0,0,2,0,71.07438016528926,16.528925619834713,7.43801652892562,3.3057851239669422,0,0,1.6528925619834711,0
E00143039,115,58,18,36,1,0,0,1,1,50.43478260869565,15.65217391304348,31.30434782608696,0.8695652173913043,0,0,0.8695652173913043,0.8695652173913043
E00143040,137,82,12,37,2,4,0,0,0,59.854014598540154,8.75912408759124,27.00729927007299,1.4598540145985401,2.9197080291970803,0,0,0
E00143041,131,60,11,54,5,1,0,0,0,45.80152671755725,8.396946564885496,41.221374045801525,3.816793893129771,0.7633587786259541,0,0,0
