OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00098751,416,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,413,408,3,0,0,2,0,0,0,0.2403846153846154,0,0,0.2403846153846154,0,0,0.2403846153846154,0,0.2403846153846154,0,0.2403846153846154,0.2403846153846154,0,0,0,99.27884615384616,98.07692307692307,0.7211538461538461,0,0,0.4807692307692308,0,0,0
E00098752,292,3,0,2,1,0,0,0,0,0,0,1,1,0,0,0,286,280,1,0,0,5,2,0,2,1.0273972602739725,0,0.684931506849315,0.3424657534246575,0,0,0,0,0,0,0.3424657534246575,0.3424657534246575,0,0,0,97.94520547945206,95.8904109589041,0.3424657534246575,0,0,1.7123287671232876,0.684931506849315,0,0.684931506849315
E00098753,252,5,0,5,0,0,0,2,2,0,0,0,0,0,0,0,245,238,0,0,0,7,0,0,0,1.984126984126984,0,1.984126984126984,0,0,0,0.7936507936507936,0.7936507936507936,0,0,0,0,0,0,0,97.22222222222221,94.44444444444444,0,0,0,2.7777777777777777,0,0,0
E00098754,247,0,0,0,0,0,0,2,1,1,0,3,1,0,1,1,242,238,3,0,0,1,0,0,0,0,0,0,0,0,0,0.8097165991902834,0.4048582995951417,0.4048582995951417,0,1.214574898785425,0.4048582995951417,0,0.4048582995951417,0.4048582995951417,97.97570850202429,96.35627530364373,1.214574898785425,0,0,0.4048582995951417,0,0,0
E00098755,229,0,0,0,0,0,0,1,1,0,0,6,0,1,4,1,222,212,1,0,0,9,0,0,0,0,0,0,0,0,0,0.43668122270742354,0.43668122270742354,0,0,2.6200873362445414,0,0.43668122270742354,1.7467248908296942,0.43668122270742354,96.94323144104804,92.57641921397381,0.43668122270742354,0,0,3.9301310043668125,0,0,0
E00098756,213,1,0,1,0,0,0,0,0,0,0,3,0,0,1,2,209,205,2,0,0,2,0,0,0,0.4694835680751174,0,0.4694835680751174,0,0,0,0,0,0,0,1.4084507042253522,0,0,0.4694835680751174,0.9389671361502347,98.12206572769952,96.24413145539906,0.9389671361502347,0,0,0.9389671361502347,0,0,0
E00098757,154,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,152,149,1,0,0,2,0,0,0,1.2987012987012987,0,0,0.6493506493506493,0,0.6493506493506493,0,0,0,0,0,0,0,0,0,98.7012987012987,96.75324675324676,0.6493506493506493,0,0,1.2987012987012987,0,0,0
E00098758,232,2,0,2,0,0,0,1,0,1,0,3,1,0,2,0,225,223,1,0,0,1,1,0,1,0.8620689655172413,0,0.8620689655172413,0,0,0,0.43103448275862066,0,0.43103448275862066,0,1.293103448275862,0.43103448275862066,0,0.8620689655172413,0,96.98275862068965,96.12068965517241,0.43103448275862066,0,0,0.43103448275862066,0.43103448275862066,0,0.43103448275862066
E00098759,334,0,0,0,0,0,0,7,6,0,1,3,1,0,0,2,324,318,0,0,0,6,0,0,0,0,0,0,0,0,0,2.095808383233533,1.7964071856287425,0,0.29940119760479045,0.8982035928143712,0.29940119760479045,0,0,0.5988023952095809,97.0059880239521,95.20958083832335,0,0,0,1.7964071856287425,0,0,0
E00098760,125,0,0,0,0,0,0,5,5,0,0,3,0,2,0,1,116,111,1,0,0,4,1,0,1,0,0,0,0,0,0,4,4,0,0,2.4,0,1.6,0,0.8,92.80000000000001,88.8,0.8,0,0,3.2,0.8,0,0.8
