OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
E00164632,324,191,183,164,54,110,2,2,0,17,9,8,8,5,1,1,1,0,0,0,0,0,0,0,4,128,59,17,27,15,10,58.95061728395061,56.481481481481474,50.617283950617285,16.666666666666664,33.95061728395062,0.6172839506172839,0.6172839506172839,0,5.246913580246913,2.7777777777777777,2.4691358024691357,2.4691358024691357,1.5432098765432098,0.30864197530864196,0.30864197530864196,0.30864197530864196,0,0,0,0,0,0,0,1.2345679012345678,39.50617283950617,18.209876543209877,5.246913580246913,8.333333333333332,4.62962962962963,3.0864197530864197,West Midlands
E00164633,267,173,171,152,37,115,4,0,4,15,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,94,54,13,7,12,8,64.7940074906367,64.04494382022472,56.92883895131086,13.857677902621724,43.07116104868914,1.4981273408239701,0,1.4981273408239701,5.617977528089887,2.247191011235955,3.3707865168539324,0.7490636704119851,0,0,0,0,0,0,0,0,0,0,0,0,35.2059925093633,20.224719101123593,4.868913857677903,2.6217228464419478,4.49438202247191,2.9962546816479403,West Midlands
E00164634,246,164,156,133,36,97,6,2,4,17,9,8,8,7,4,4,4,0,0,0,0,0,0,0,3,75,53,15,0,1,6,66.66666666666666,63.41463414634146,54.0650406504065,14.634146341463413,39.43089430894309,2.4390243902439024,0.8130081300813009,1.6260162601626018,6.910569105691057,3.6585365853658534,3.2520325203252036,3.2520325203252036,2.8455284552845526,1.6260162601626018,1.6260162601626018,1.6260162601626018,0,0,0,0,0,0,0,1.2195121951219512,30.48780487804878,21.544715447154474,6.097560975609756,0,0.40650406504065045,2.4390243902439024,West Midlands
E00164635,235,166,152,131,38,93,2,1,1,19,11,8,14,7,7,6,4,2,0,0,0,1,1,0,0,62,28,13,7,9,5,70.63829787234043,64.68085106382979,55.74468085106383,16.170212765957448,39.57446808510638,0.851063829787234,0.425531914893617,0.425531914893617,8.085106382978724,4.680851063829787,3.404255319148936,5.957446808510639,2.9787234042553195,2.9787234042553195,2.553191489361702,1.702127659574468,0.851063829787234,0,0,0,0.425531914893617,0.425531914893617,0,0,26.382978723404253,11.914893617021278,5.531914893617021,2.9787234042553195,3.829787234042553,2.127659574468085,West Midlands
E00164636,222,131,125,98,27,71,4,1,3,23,4,19,6,3,3,2,2,0,0,0,0,1,1,0,0,88,52,13,3,8,12,59.009009009009006,56.30630630630631,44.14414414414414,12.162162162162163,31.98198198198198,1.8018018018018018,0.45045045045045046,1.3513513513513513,10.36036036036036,1.8018018018018018,8.558558558558559,2.7027027027027026,1.3513513513513513,1.3513513513513513,0.9009009009009009,0.9009009009009009,0,0,0,0,0.45045045045045046,0.45045045045045046,0,0,39.63963963963964,23.423423423423422,5.8558558558558556,1.3513513513513513,3.6036036036036037,5.405405405405405,West Midlands
E00164637,227,151,141,122,23,99,2,0,2,17,5,12,10,1,1,1,1,0,0,0,0,0,0,0,0,75,43,8,4,15,5,66.51982378854625,62.11453744493392,53.74449339207048,10.13215859030837,43.61233480176212,0.881057268722467,0,0.881057268722467,7.488986784140969,2.2026431718061676,5.286343612334802,4.405286343612335,0.4405286343612335,0.4405286343612335,0.4405286343612335,0.4405286343612335,0,0,0,0,0,0,0,0,33.03964757709251,18.94273127753304,3.524229074889868,1.762114537444934,6.607929515418502,2.2026431718061676,West Midlands
E00164638,255,186,179,159,34,125,4,2,2,16,7,9,7,5,5,4,1,3,0,0,0,1,1,0,0,64,38,5,7,3,11,72.94117647058823,70.19607843137254,62.35294117647059,13.333333333333334,49.01960784313725,1.5686274509803921,0.7843137254901961,0.7843137254901961,6.2745098039215685,2.7450980392156863,3.5294117647058822,2.7450980392156863,1.9607843137254901,1.9607843137254901,1.5686274509803921,0.39215686274509803,1.1764705882352942,0,0,0,0.39215686274509803,0.39215686274509803,0,0,25.098039215686274,14.901960784313726,1.9607843137254901,2.7450980392156863,1.1764705882352942,4.313725490196078,West Midlands
E00164639,199,116,109,96,26,70,1,0,1,12,6,6,7,3,1,1,1,0,0,0,0,0,0,0,2,80,30,19,6,19,6,58.291457286432156,54.773869346733676,48.24120603015075,13.06532663316583,35.175879396984925,0.5025125628140703,0,0.5025125628140703,6.030150753768844,3.015075376884422,3.015075376884422,3.5175879396984926,1.507537688442211,0.5025125628140703,0.5025125628140703,0.5025125628140703,0,0,0,0,0,0,0,1.0050251256281406,40.20100502512563,15.07537688442211,9.547738693467336,3.015075376884422,9.547738693467336,3.015075376884422,West Midlands
E00164640,221,139,130,114,30,84,1,0,1,15,7,8,9,1,0,0,0,0,0,0,0,0,0,0,1,81,55,9,9,1,7,62.89592760180995,58.82352941176471,51.58371040723983,13.574660633484163,38.009049773755656,0.4524886877828055,0,0.4524886877828055,6.787330316742081,3.167420814479638,3.619909502262444,4.072398190045249,0.4524886877828055,0,0,0,0,0,0,0,0,0,0,0.4524886877828055,36.65158371040724,24.8868778280543,4.072398190045249,4.072398190045249,0.4524886877828055,3.167420814479638,West Midlands
E00164641,205,146,141,118,26,92,1,0,1,22,10,12,5,5,2,1,0,1,0,0,0,1,1,0,3,54,33,7,4,6,4,71.21951219512195,68.78048780487805,57.56097560975609,12.682926829268293,44.87804878048781,0.4878048780487805,0,0.4878048780487805,10.731707317073171,4.878048780487805,5.853658536585367,2.4390243902439024,2.4390243902439024,0.975609756097561,0.4878048780487805,0,0.4878048780487805,0,0,0,0.4878048780487805,0.4878048780487805,0,1.4634146341463417,26.34146341463415,16.097560975609756,3.414634146341464,1.951219512195122,2.9268292682926833,1.951219512195122,West Midlands
