OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00009227,243,134,120,98,22,76,4,1,3,18,11,7,14,16,9,9,8,1,0,0,0,0,0,0,7,93,27,16,25,14,11,55.144032921810705,49.382716049382715,40.32921810699588,9.053497942386832,31.275720164609055,1.646090534979424,0.411522633744856,1.2345679012345678,7.4074074074074066,4.526748971193416,2.880658436213992,5.761316872427984,6.584362139917696,3.7037037037037033,3.7037037037037033,3.292181069958848,0.411522633744856,0,0,0,0,0,0,2.880658436213992,38.2716049382716,11.11111111111111,6.584362139917696,10.2880658436214,5.761316872427984,4.526748971193416
E00009228,289,210,198,167,16,151,6,1,5,25,10,15,12,5,3,3,2,1,0,0,0,0,0,0,2,74,17,20,19,10,8,72.66435986159169,68.5121107266436,57.785467128027676,5.536332179930796,52.24913494809689,2.0761245674740483,0.34602076124567477,1.7301038062283738,8.650519031141869,3.4602076124567476,5.190311418685121,4.1522491349480966,1.7301038062283738,1.0380622837370241,1.0380622837370241,0.6920415224913495,0.34602076124567477,0,0,0,0,0,0,0.6920415224913495,25.60553633217993,5.88235294117647,6.920415224913495,6.5743944636678195,3.4602076124567476,2.768166089965398
E00009229,231,171,155,120,11,109,4,0,4,31,14,17,16,5,3,2,0,2,0,0,0,1,1,0,2,55,19,9,9,3,15,74.02597402597402,67.09956709956711,51.94805194805194,4.761904761904762,47.18614718614719,1.7316017316017316,0,1.7316017316017316,13.41991341991342,6.0606060606060606,7.35930735930736,6.926406926406926,2.1645021645021645,1.2987012987012987,0.8658008658008658,0,0.8658008658008658,0,0,0,0.4329004329004329,0.4329004329004329,0,0.8658008658008658,23.809523809523807,8.225108225108226,3.896103896103896,3.896103896103896,1.2987012987012987,6.493506493506493
E00009230,332,253,243,178,25,153,3,0,3,62,28,34,10,4,3,3,2,1,0,0,0,0,0,0,1,75,29,26,14,0,6,76.20481927710844,73.19277108433735,53.6144578313253,7.530120481927711,46.08433734939759,0.9036144578313252,0,0.9036144578313252,18.67469879518072,8.433734939759036,10.240963855421686,3.0120481927710845,1.2048192771084338,0.9036144578313252,0.9036144578313252,0.6024096385542169,0.30120481927710846,0,0,0,0,0,0,0.30120481927710846,22.590361445783135,8.734939759036145,7.83132530120482,4.216867469879518,0,1.8072289156626504
E00009231,176,132,124,101,9,92,1,0,1,22,13,9,8,2,1,1,0,1,0,0,0,0,0,0,1,42,18,9,8,7,0,75,70.45454545454545,57.38636363636363,5.113636363636364,52.27272727272727,0.5681818181818182,0,0.5681818181818182,12.5,7.386363636363637,5.113636363636364,4.545454545454546,1.1363636363636365,0.5681818181818182,0.5681818181818182,0,0.5681818181818182,0,0,0,0,0,0,0.5681818181818182,23.863636363636363,10.227272727272728,5.113636363636364,4.545454545454546,3.977272727272727,0
E00009232,166,115,108,78,7,71,6,2,4,24,10,14,7,0,0,0,0,0,0,0,0,0,0,0,0,51,23,11,8,4,5,69.27710843373494,65.06024096385542,46.98795180722892,4.216867469879518,42.77108433734939,3.614457831325301,1.2048192771084338,2.4096385542168677,14.457831325301203,6.024096385542169,8.433734939759036,4.216867469879518,0,0,0,0,0,0,0,0,0,0,0,0,30.72289156626506,13.855421686746988,6.626506024096386,4.819277108433735,2.4096385542168677,3.0120481927710845
E00009233,298,232,219,158,15,143,14,1,13,47,24,23,13,3,3,0,0,0,0,0,0,3,3,0,0,63,17,20,16,2,8,77.85234899328859,73.48993288590604,53.02013422818792,5.033557046979865,47.98657718120805,4.697986577181208,0.33557046979865773,4.3624161073825505,15.771812080536913,8.053691275167784,7.718120805369128,4.3624161073825505,1.006711409395973,1.006711409395973,0,0,0,0,0,0,1.006711409395973,1.006711409395973,0,0,21.140939597315437,5.704697986577181,6.7114093959731544,5.369127516778524,0.6711409395973155,2.684563758389262
E00009234,247,171,157,144,25,119,6,1,5,7,3,4,14,7,4,4,4,0,0,0,0,0,0,0,3,69,21,17,10,9,12,69.23076923076923,63.56275303643725,58.2995951417004,10.121457489878543,48.178137651821864,2.42914979757085,0.4048582995951417,2.0242914979757085,2.834008097165992,1.214574898785425,1.6194331983805668,5.668016194331984,2.834008097165992,1.6194331983805668,1.6194331983805668,1.6194331983805668,0,0,0,0,0,0,0,1.214574898785425,27.93522267206478,8.502024291497975,6.882591093117409,4.048582995951417,3.643724696356275,4.8582995951417
E00009235,173,137,129,104,14,90,6,1,5,19,6,13,8,3,3,3,0,3,0,0,0,0,0,0,0,33,11,5,5,6,6,79.1907514450867,74.56647398843931,60.115606936416185,8.092485549132949,52.02312138728323,3.4682080924855487,0.5780346820809248,2.8901734104046244,10.982658959537572,3.4682080924855487,7.514450867052023,4.624277456647398,1.7341040462427744,1.7341040462427744,1.7341040462427744,0,1.7341040462427744,0,0,0,0,0,0,0,19.07514450867052,6.358381502890173,2.8901734104046244,2.8901734104046244,3.4682080924855487,3.4682080924855487
E00009236,153,113,102,73,9,64,3,1,2,26,12,14,11,3,0,0,0,0,0,0,0,0,0,0,3,37,12,8,7,5,5,73.8562091503268,66.66666666666666,47.712418300653596,5.88235294117647,41.830065359477125,1.9607843137254901,0.6535947712418301,1.3071895424836601,16.99346405228758,7.8431372549019605,9.15032679738562,7.18954248366013,1.9607843137254901,0,0,0,0,0,0,0,0,0,0,1.9607843137254901,24.183006535947712,7.8431372549019605,5.228758169934641,4.57516339869281,3.2679738562091507,3.2679738562091507
