OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
E00114145,289,230,216,0,14,14,0,1,0,0,0,0,9,0,4,0,0,0,1,0,1,0,2,0,0,2,0,0,4,4,0,0,0,52,79.58477508650519,74.74048442906575,0,4.844290657439446,4.844290657439446,0,0.34602076124567477,0,0,0,0,3.1141868512110724,0,1.384083044982699,0,0,0,0.34602076124567477,0,0.34602076124567477,0,0.6920415224913495,0,0,0.6920415224913495,0,0,1.384083044982699,1.384083044982699,0,0,0,17.99307958477509
E00114148,243,172,163,1,8,8,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,2,0,66,70.78189300411523,67.07818930041152,0.411522633744856,3.292181069958848,3.292181069958848,0,0,0,0,0,0,1.2345679012345678,0.823045267489712,1.2345679012345678,0,0,0,0,0,0,0,0.823045267489712,0,0,0.823045267489712,0,0,0.411522633744856,0.411522633744856,0,0.823045267489712,0,27.160493827160494
E00114150,284,209,189,0,20,20,1,0,0,0,0,0,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,73.59154929577466,66.54929577464789,0,7.042253521126761,7.042253521126761,0.35211267605633806,0,0,0,0,0,3.5211267605633805,1.4084507042253522,1.7605633802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.408450704225352
E00114152,436,312,289,0,23,23,0,1,1,0,2,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,71.55963302752293,66.28440366972477,0,5.275229357798166,5.275229357798166,0,0.22935779816513763,0.22935779816513763,0,0.45871559633027525,0,2.7522935779816518,0,1.6055045871559634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.440366972477065
E00114153,554,427,367,0,60,60,0,0,0,0,0,4,33,2,21,0,0,0,0,0,0,0,7,0,1,4,2,0,2,2,0,1,0,117,77.07581227436823,66.24548736462094,0,10.830324909747292,10.830324909747292,0,0,0,0,0,0.7220216606498195,5.956678700361011,0.36101083032490977,3.790613718411552,0,0,0,0,0,0,0,1.263537906137184,0,0.18050541516245489,0.7220216606498195,0.36101083032490977,0,0.36101083032490977,0.36101083032490977,0,0.18050541516245489,0,21.119133574007222
E00114159,279,175,149,1,25,25,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,100,62.72401433691756,53.40501792114696,0.35842293906810035,8.960573476702509,8.960573476702509,0,0,0,0,0,0,5.017921146953405,0,3.942652329749104,0,0,0,0,0,0,0,0.7168458781362007,0,0.35842293906810035,0,0.35842293906810035,0,0,0,0,0.7168458781362007,0,35.842293906810035
E00114146,313,250,248,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,61,79.87220447284345,79.2332268370607,0,0.6389776357827476,0.6389776357827476,0,0,0,0,0,0,0,0,0.6389776357827476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6389776357827476,0.6389776357827476,0,0,0,19.488817891373802
E00114149,257,216,206,2,8,8,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,84.04669260700389,80.1556420233463,0.7782101167315175,3.11284046692607,3.11284046692607,0,0,0.38910505836575876,0,0,0,0.7782101167315175,0,1.9455252918287937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38910505836575876,0,0.38910505836575876,0,0,15.56420233463035
E00114156,287,220,214,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66,76.65505226480836,74.56445993031359,0,2.0905923344947737,2.0905923344947737,0,0,0,0,0,0,0,0,2.0905923344947737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34843205574912894,0.34843205574912894,0,0,0,22.99651567944251
E00114157,339,293,287,1,5,5,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,43,86.4306784660767,84.66076696165192,0.2949852507374631,1.4749262536873156,1.4749262536873156,0,0,0,0,0,0,0.5899705014749262,0,0.8849557522123894,0,0,0,0.2949852507374631,0,0,0.2949852507374631,0.5899705014749262,0,0.2949852507374631,0,0.2949852507374631,0,0,0,0,0,0,12.684365781710916
