OA,ts0680001,ts0680002,ts0680003,ts0680002_PCT,ts0680003_PCT
W00002956,372,63,309,16.93548387096774,83.06451612903226
W00002957,207,27,180,13.043478260869565,86.95652173913044
W00002958,366,68,298,18.579234972677597,81.4207650273224
W00002959,252,33,219,13.095238095238097,86.90476190476191
W00002960,413,85,328,20.581113801452787,79.41888619854721
W00002961,193,15,178,7.772020725388601,92.2279792746114
W00002962,250,30,220,12,88
W00002963,335,41,294,12.238805970149254,87.76119402985074
W00002966,215,33,182,15.348837209302326,84.65116279069768
W00002967,313,30,283,9.584664536741213,90.41533546325878
W00002968,245,30,215,12.244897959183673,87.75510204081633
W00002969,410,73,337,17.804878048780488,82.1951219512195
W00002970,271,61,210,22.509225092250922,77.49077490774908
W00002972,359,54,305,15.041782729805014,84.958217270195
W00002974,291,39,252,13.402061855670103,86.5979381443299
W00002975,475,98,377,20.63157894736842,79.36842105263158
W00002976,354,86,268,24.293785310734464,75.70621468926554
W00002977,334,51,283,15.269461077844312,84.73053892215569
W00002978,359,74,285,20.61281337047354,79.38718662952647
W00002979,292,37,255,12.67123287671233,87.32876712328768
W00002980,266,64,202,24.06015037593985,75.93984962406014
W00002981,290,61,229,21.03448275862069,78.96551724137932
W00002982,285,40,245,14.035087719298245,85.96491228070175
W00002983,275,52,223,18.90909090909091,81.0909090909091
W00002984,258,52,206,20.155038759689923,79.84496124031007
W00002985,296,53,243,17.905405405405407,82.0945945945946
W00002986,418,75,343,17.942583732057415,82.05741626794259
W00002987,361,52,309,14.40443213296399,85.59556786703601
W00002988,321,44,277,13.707165109034266,86.29283489096574
W00002989,383,61,322,15.926892950391643,84.07310704960835
W00002990,443,77,366,17.381489841986454,82.61851015801355
W00002991,304,65,239,21.38157894736842,78.61842105263158
W00002992,203,18,185,8.866995073891626,91.13300492610837
W00002993,423,67,356,15.839243498817968,84.16075650118204
W00002994,350,50,300,14.285714285714285,85.71428571428571
W00002995,391,63,328,16.11253196930946,83.88746803069054
W00002996,282,49,233,17.375886524822697,82.62411347517731
W00002997,279,31,248,11.11111111111111,88.88888888888889
W00002998,194,27,167,13.917525773195877,86.08247422680412
W00002999,273,31,242,11.355311355311356,88.64468864468864
W00003000,257,47,210,18.28793774319066,81.71206225680933
W00003001,269,44,225,16.356877323420075,83.64312267657994
W00003002,279,33,246,11.827956989247312,88.17204301075269
W00003003,290,36,254,12.413793103448276,87.58620689655172
W00003004,247,37,210,14.979757085020243,85.02024291497976
W00003005,246,20,226,8.130081300813007,91.869918699187
W00003006,362,56,306,15.469613259668508,84.5303867403315
W00003007,362,79,283,21.823204419889503,78.1767955801105
W00003008,223,45,178,20.179372197309416,79.82062780269058
W00003009,317,55,262,17.350157728706623,82.64984227129337
W00003010,361,99,262,27.42382271468144,72.57617728531855
W00003011,320,54,266,16.875,83.125
W00003012,309,31,278,10.032362459546926,89.96763754045307
W00003013,274,36,238,13.138686131386862,86.86131386861314
W00003014,257,29,228,11.284046692607005,88.715953307393
W00003015,240,27,213,11.25,88.75
W00003016,286,53,233,18.53146853146853,81.46853146853147
W00003017,366,88,278,24.043715846994534,75.95628415300546
W00003018,240,14,226,5.833333333333333,94.16666666666667
W00003019,284,49,235,17.253521126760564,82.74647887323944
W00003020,338,33,305,9.763313609467456,90.23668639053254
W00003021,284,37,247,13.028169014084506,86.97183098591549
W00003022,317,37,280,11.67192429022082,88.32807570977917
W00003023,385,78,307,20.259740259740262,79.74025974025975
W00003024,309,48,261,15.53398058252427,84.46601941747572
W00003025,244,23,221,9.426229508196721,90.57377049180327
W00003026,389,104,285,26.735218508997427,73.26478149100257
W00003027,260,51,209,19.615384615384617,80.38461538461539
W00003028,247,46,201,18.62348178137652,81.37651821862349
W00003029,235,33,202,14.042553191489363,85.95744680851064
W00003030,313,47,266,15.015974440894569,84.98402555910543
W00003031,340,54,286,15.88235294117647,84.11764705882354
W00003032,293,53,240,18.088737201365188,81.91126279863481
W00003033,262,50,212,19.083969465648856,80.91603053435115
W00003034,251,45,206,17.928286852589643,82.07171314741036
W00003035,215,45,170,20.930232558139537,79.06976744186046
W00003036,337,113,224,33.531157270029674,66.46884272997032
W00003037,230,64,166,27.82608695652174,72.17391304347827
W00003038,305,76,229,24.91803278688525,75.08196721311475
W00003039,205,45,160,21.951219512195124,78.04878048780488
W00003040,319,112,207,35.10971786833856,64.89028213166145
W00003041,258,37,221,14.34108527131783,85.65891472868216
W00003042,235,34,201,14.468085106382977,85.53191489361703
W00003043,237,47,190,19.831223628691983,80.16877637130801
W00003044,249,46,203,18.473895582329316,81.52610441767068
W00003045,355,75,280,21.12676056338028,78.87323943661971
W00003046,361,79,282,21.88365650969529,78.1163434903047
W00003047,356,80,276,22.47191011235955,77.52808988764045
W00003048,240,23,217,9.583333333333334,90.41666666666667
W00003049,269,62,207,23.04832713754647,76.95167286245353
W00003050,235,22,213,9.361702127659575,90.63829787234042
W00003051,240,53,187,22.083333333333332,77.91666666666667
