OA,ts0520001,ts0520002,ts0520003,ts0520004,ts0520005,ts0520006,ts0520002_PCT,ts0520003_PCT,ts0520004_PCT,ts0520005_PCT,ts0520006_PCT
W00002956,163,95,51,17,0,0,58.282208588957054,31.28834355828221,10.429447852760736,0,0
W00002957,104,56,32,16,0,0,53.84615384615385,30.76923076923077,15.384615384615385,0,0
W00002958,161,80,60,17,3,1,49.68944099378882,37.267080745341616,10.559006211180124,1.8633540372670807,0.6211180124223602
W00002959,124,90,23,11,0,0,72.58064516129032,18.548387096774192,8.870967741935484,0,0
W00002960,167,116,39,10,2,0,69.46107784431138,23.353293413173652,5.9880239520958085,1.1976047904191618,0
W00002961,94,65,18,11,0,0,69.14893617021278,19.148936170212767,11.702127659574469,0,0
W00002962,112,71,29,11,0,1,63.39285714285714,25.892857142857146,9.821428571428571,0,0.8928571428571428
W00002963,136,99,27,10,0,0,72.79411764705883,19.852941176470587,7.352941176470589,0,0
W00002966,97,68,18,11,0,0,70.10309278350515,18.556701030927837,11.34020618556701,0,0
W00002967,154,80,58,13,2,1,51.94805194805194,37.66233766233766,8.441558441558442,1.2987012987012987,0.6493506493506493
W00002968,105,48,45,12,0,0,45.714285714285715,42.857142857142854,11.428571428571429,0,0
W00002969,180,108,49,21,2,0,60,27.22222222222222,11.666666666666666,1.1111111111111112,0
W00002970,115,70,28,15,2,0,60.86956521739131,24.347826086956523,13.043478260869565,1.7391304347826086,0
W00002972,156,90,36,28,2,0,57.692307692307686,23.076923076923077,17.94871794871795,1.282051282051282,0
W00002974,137,88,35,14,0,0,64.23357664233576,25.547445255474454,10.218978102189782,0,0
W00002975,202,110,68,22,2,0,54.45544554455446,33.663366336633665,10.891089108910892,0.9900990099009901,0
W00002976,147,57,57,26,7,0,38.775510204081634,38.775510204081634,17.687074829931973,4.761904761904762,0
W00002977,149,92,42,14,1,0,61.74496644295302,28.187919463087248,9.395973154362416,0.6711409395973155,0
W00002978,163,64,72,24,3,0,39.263803680981596,44.171779141104295,14.723926380368098,1.8404907975460123,0
W00002979,134,81,39,14,0,0,60.447761194029844,29.1044776119403,10.44776119402985,0,0
W00002980,123,40,48,33,2,0,32.52032520325203,39.02439024390244,26.82926829268293,1.6260162601626018,0
W00002981,135,57,47,27,4,0,42.22222222222222,34.81481481481482,20,2.9629629629629632,0
W00002982,124,79,33,11,1,0,63.70967741935484,26.61290322580645,8.870967741935484,0.8064516129032258,0
W00002983,122,68,33,18,2,1,55.73770491803278,27.049180327868854,14.754098360655737,1.639344262295082,0.819672131147541
W00002984,113,52,39,22,0,0,46.017699115044245,34.51327433628318,19.469026548672566,0,0
W00002985,135,79,37,17,1,1,58.51851851851851,27.40740740740741,12.592592592592592,0.7407407407407408,0.7407407407407408
W00002986,191,111,61,18,1,0,58.1151832460733,31.93717277486911,9.424083769633508,0.5235602094240838,0
W00002987,156,83,59,10,2,2,53.205128205128204,37.82051282051282,6.41025641025641,1.282051282051282,1.282051282051282
W00002988,141,77,48,14,2,0,54.60992907801418,34.04255319148936,9.929078014184398,1.4184397163120568,0
W00002989,165,84,51,27,2,1,50.90909090909091,30.909090909090907,16.363636363636363,1.2121212121212122,0.6060606060606061
W00002990,217,94,67,54,2,0,43.31797235023041,30.87557603686636,24.88479262672811,0.9216589861751152,0
W00002991,143,44,46,50,3,0,30.76923076923077,32.16783216783217,34.96503496503497,2.097902097902098,0
W00002992,98,54,29,14,1,0,55.10204081632652,29.591836734693878,14.285714285714285,1.0204081632653061,0
W00002993,187,111,45,27,2,2,59.35828877005348,24.06417112299465,14.43850267379679,1.06951871657754,1.06951871657754
W00002994,158,90,39,25,4,0,56.9620253164557,24.68354430379747,15.822784810126583,2.5316455696202533,0
W00002995,175,100,55,17,2,1,57.14285714285714,31.428571428571427,9.714285714285714,1.1428571428571428,0.5714285714285714
W00002996,120,57,39,21,3,0,47.5,32.5,17.5,2.5,0
W00002997,141,80,40,18,3,0,56.73758865248227,28.368794326241137,12.76595744680851,2.127659574468085,0
W00002998,95,50,29,15,1,0,52.63157894736842,30.526315789473685,15.789473684210526,1.0526315789473684,0
W00002999,135,81,42,11,1,0,60,31.11111111111111,8.148148148148149,0.7407407407407408,0
W00003000,114,54,37,23,0,0,47.368421052631575,32.45614035087719,20.175438596491226,0,0
W00003001,114,68,31,11,4,0,59.64912280701754,27.192982456140353,9.649122807017543,3.508771929824561,0
W00003002,130,82,37,10,1,0,63.07692307692307,28.46153846153846,7.6923076923076925,0.7692307692307693,0
W00003003,129,88,30,11,0,0,68.21705426356588,23.25581395348837,8.527131782945736,0,0
W00003004,102,47,41,13,1,0,46.07843137254902,40.19607843137255,12.745098039215685,0.9803921568627451,0
