OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
W00002956,161,9,136,16,5.590062111801243,84.472049689441,9.937888198757763
W00002957,91,8,67,16,8.791208791208792,73.62637362637363,17.582417582417584
W00002958,150,20,102,28,13.333333333333334,68,18.666666666666668
W00002959,130,17,97,16,13.076923076923078,74.61538461538461,12.307692307692308
W00002960,144,22,98,24,15.277777777777779,68.05555555555556,16.666666666666664
W00002961,91,11,76,4,12.087912087912088,83.51648351648352,4.395604395604396
W00002962,102,12,81,9,11.76470588235294,79.41176470588235,8.823529411764707
W00002963,170,9,145,16,5.294117647058823,85.29411764705883,9.411764705882353
W00002966,93,15,66,12,16.129032258064516,70.96774193548387,12.903225806451612
W00002967,174,16,133,25,9.195402298850574,76.4367816091954,14.367816091954023
W00002968,134,8,84,42,5.970149253731343,62.68656716417911,31.343283582089555
W00002969,147,14,111,22,9.523809523809524,75.51020408163265,14.965986394557824
W00002970,113,13,86,14,11.504424778761061,76.10619469026548,12.389380530973451
W00002972,143,14,112,17,9.79020979020979,78.32167832167832,11.888111888111888
W00002974,131,10,105,16,7.633587786259542,80.1526717557252,12.213740458015266
W00002975,147,24,97,26,16.3265306122449,65.98639455782312,17.687074829931973
W00002976,96,11,65,20,11.458333333333332,67.70833333333334,20.833333333333336
W00002977,137,16,97,24,11.678832116788321,70.8029197080292,17.51824817518248
W00002978,112,9,88,15,8.035714285714286,78.57142857142857,13.392857142857142
W00002979,136,9,107,20,6.61764705882353,78.67647058823529,14.705882352941178
W00002980,113,2,93,18,1.7699115044247788,82.30088495575221,15.929203539823009
W00002981,103,10,73,20,9.70873786407767,70.87378640776699,19.41747572815534
W00002982,121,8,103,10,6.6115702479338845,85.12396694214877,8.264462809917356
W00002983,104,8,79,17,7.6923076923076925,75.96153846153845,16.346153846153847
W00002984,105,8,80,17,7.6190476190476195,76.19047619047619,16.19047619047619
W00002985,123,11,95,17,8.94308943089431,77.23577235772358,13.821138211382115
W00002986,179,21,129,29,11.731843575418994,72.06703910614524,16.201117318435752
W00002987,149,11,109,29,7.38255033557047,73.15436241610739,19.463087248322147
