OA,ts0460001,ts0460002,ts0460003,ts0460004,ts0460005,ts0460006,ts0460007,ts0460008,ts0460009,ts0460010,ts0460011,ts0460012,ts0460013,ts0460002_PCT,ts0460003_PCT,ts0460004_PCT,ts0460005_PCT,ts0460006_PCT,ts0460007_PCT,ts0460008_PCT,ts0460009_PCT,ts0460010_PCT,ts0460011_PCT,ts0460012_PCT,ts0460013_PCT
W00002956,166,5,8,31,11,83,3,1,3,0,0,16,5,3.0120481927710845,4.819277108433735,18.67469879518072,6.626506024096386,50,1.8072289156626504,0.6024096385542169,1.8072289156626504,0,0,9.63855421686747,3.0120481927710845
W00002957,104,3,10,15,6,52,0,3,2,0,0,12,1,2.8846153846153846,9.615384615384617,14.423076923076922,5.769230769230769,50,0,2.8846153846153846,1.9230769230769231,0,0,11.538461538461538,0.9615384615384616
W00002958,162,3,5,19,18,89,2,3,1,0,0,21,1,1.8518518518518516,3.0864197530864197,11.728395061728394,11.11111111111111,54.93827160493827,1.2345679012345678,1.8518518518518516,0.6172839506172839,0,0,12.962962962962962,0.6172839506172839
W00002959,126,0,9,12,6,78,1,1,2,0,0,14,3,0,7.142857142857142,9.523809523809524,4.761904761904762,61.904761904761905,0.7936507936507936,0.7936507936507936,1.5873015873015872,0,0,11.11111111111111,2.380952380952381
W00002960,167,2,6,14,1,119,0,0,0,0,0,18,7,1.1976047904191618,3.592814371257485,8.383233532934131,0.5988023952095809,71.25748502994011,0,0,0,0,0,10.778443113772456,4.191616766467066
W00002961,95,2,4,12,4,55,2,0,3,0,0,11,2,2.1052631578947367,4.2105263157894735,12.631578947368421,4.2105263157894735,57.89473684210527,2.1052631578947367,0,3.1578947368421053,0,0,11.578947368421053,2.1052631578947367
W00002962,115,2,7,11,4,74,0,2,1,0,0,12,2,1.7391304347826086,6.086956521739131,9.565217391304348,3.4782608695652173,64.34782608695652,0,1.7391304347826086,0.8695652173913043,0,0,10.434782608695652,1.7391304347826086
W00002963,136,0,6,13,1,87,1,1,1,0,0,24,2,0,4.411764705882353,9.558823529411764,0.7352941176470588,63.970588235294116,0.7352941176470588,0.7352941176470588,0.7352941176470588,0,0,17.647058823529413,1.4705882352941175
W00002966,99,0,20,7,4,45,0,1,2,2,0,16,2,0,20.2020202020202,7.07070707070707,4.040404040404041,45.45454545454545,0,1.0101010101010102,2.0202020202020203,2.0202020202020203,0,16.161616161616163,2.0202020202020203
W00002967,154,1,5,11,2,118,1,0,1,0,1,14,0,0.6493506493506493,3.2467532467532463,7.142857142857142,1.2987012987012987,76.62337662337663,0.6493506493506493,0,0.6493506493506493,0,0.6493506493506493,9.090909090909092,0
W00002968,103,6,6,20,1,44,3,2,2,0,0,17,2,5.825242718446602,5.825242718446602,19.41747572815534,0.9708737864077669,42.71844660194174,2.912621359223301,1.9417475728155338,1.9417475728155338,0,0,16.50485436893204,1.9417475728155338
W00002969,178,7,7,18,5,103,0,2,6,0,0,29,1,3.932584269662921,3.932584269662921,10.112359550561797,2.8089887640449436,57.865168539325836,0,1.1235955056179776,3.3707865168539324,0,0,16.292134831460675,0.5617977528089888
W00002970,115,0,4,14,1,78,1,0,4,0,0,13,0,0,3.4782608695652173,12.173913043478262,0.8695652173913043,67.82608695652173,0.8695652173913043,0,3.4782608695652173,0,0,11.304347826086957,0
W00002972,158,4,9,34,6,64,4,2,2,0,1,25,7,2.5316455696202533,5.69620253164557,21.518987341772153,3.79746835443038,40.50632911392405,2.5316455696202533,1.2658227848101267,1.2658227848101267,0,0.6329113924050633,15.822784810126583,4.430379746835443
W00002974,140,0,5,24,5,77,1,3,2,0,2,17,4,0,3.571428571428571,17.142857142857142,3.571428571428571,55.00000000000001,0.7142857142857143,2.142857142857143,1.4285714285714286,0,1.4285714285714286,12.142857142857142,2.857142857142857
W00002975,201,2,88,14,4,62,0,4,0,0,0,21,6,0.9950248756218906,43.78109452736319,6.965174129353234,1.9900497512437811,30.845771144278604,0,1.9900497512437811,0,0,0,10.44776119402985,2.9850746268656714
W00002976,149,0,124,0,2,4,0,1,0,0,0,15,3,0,83.22147651006712,0,1.342281879194631,2.684563758389262,0,0.6711409395973155,0,0,0,10.06711409395973,2.013422818791946
W00002977,152,2,18,14,5,79,1,1,2,0,0,26,4,1.3157894736842104,11.842105263157894,9.210526315789473,3.289473684210526,51.973684210526315,0.6578947368421052,0.6578947368421052,1.3157894736842104,0,0,17.105263157894736,2.631578947368421
W00002978,162,0,12,52,5,76,0,1,3,0,0,13,0,0,7.4074074074074066,32.098765432098766,3.0864197530864197,46.913580246913575,0,0.6172839506172839,1.8518518518518516,0,0,8.024691358024691,0
W00002979,131,4,7,13,5,60,4,1,2,0,0,33,2,3.0534351145038165,5.343511450381679,9.923664122137405,3.816793893129771,45.80152671755725,3.0534351145038165,0.7633587786259541,1.5267175572519083,0,0,25.190839694656486,1.5267175572519083
W00002980,125,3,5,22,8,63,2,2,3,0,0,16,1,2.4,4,17.599999999999998,6.4,50.4,1.6,1.6,2.4,0,0,12.8,0.8
W00002981,135,0,6,20,12,59,3,5,6,0,0,22,2,0,4.444444444444445,14.814814814814813,8.88888888888889,43.7037037037037,2.2222222222222223,3.7037037037037033,4.444444444444445,0,0,16.296296296296298,1.4814814814814816
W00002982,125,3,4,7,3,76,2,1,2,0,0,23,4,2.4,3.2,5.6000000000000005,2.4,60.8,1.6,0.8,1.6,0,0,18.4,3.2
W00002983,122,1,6,11,3,62,6,2,1,0,1,26,3,0.819672131147541,4.918032786885246,9.01639344262295,2.459016393442623,50.81967213114754,4.918032786885246,1.639344262295082,0.819672131147541,0,0.819672131147541,21.311475409836063,2.459016393442623
W00002984,116,3,4,11,8,63,5,1,1,0,0,19,1,2.586206896551724,3.4482758620689653,9.482758620689655,6.896551724137931,54.310344827586206,4.310344827586207,0.8620689655172413,0.8620689655172413,0,0,16.379310344827587,0.8620689655172413
W00002985,135,4,5,22,6,63,7,3,2,0,0,22,1,2.9629629629629632,3.7037037037037033,16.296296296296298,4.444444444444445,46.666666666666664,5.185185185185185,2.2222222222222223,1.4814814814814816,0,0,16.296296296296298,0.7407407407407408
W00002986,197,1,9,20,6,124,2,3,6,0,1,22,3,0.5076142131979695,4.568527918781726,10.152284263959391,3.0456852791878175,62.944162436548226,1.015228426395939,1.5228426395939088,3.0456852791878175,0,0.5076142131979695,11.16751269035533,1.5228426395939088
