OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00136233,377,16,29,27,25,20,16,27,27,38,29,25,18,18,19,18,12,9,4,4.244031830238726,7.6923076923076925,7.161803713527852,6.631299734748011,5.305039787798409,4.244031830238726,7.161803713527852,7.161803713527852,10.079575596816976,7.6923076923076925,6.631299734748011,4.774535809018567,4.774535809018567,5.039787798408488,4.774535809018567,3.183023872679045,2.3872679045092835,1.0610079575596816
E00136234,432,25,27,37,26,19,35,29,23,36,39,30,28,26,21,16,7,5,3,5.787037037037037,6.25,8.564814814814815,6.018518518518518,4.398148148148148,8.101851851851851,6.712962962962964,5.324074074074074,8.333333333333332,9.027777777777777,6.944444444444445,6.481481481481481,6.018518518518518,4.861111111111112,3.7037037037037033,1.6203703703703702,1.1574074074074074,0.6944444444444444
E00136235,345,25,29,36,26,34,21,44,15,25,19,14,7,18,11,9,8,4,0,7.246376811594203,8.405797101449275,10.434782608695652,7.536231884057972,9.855072463768117,6.086956521739131,12.753623188405797,4.3478260869565215,7.246376811594203,5.507246376811594,4.057971014492753,2.0289855072463765,5.217391304347826,3.1884057971014492,2.608695652173913,2.318840579710145,1.1594202898550725,0
E00136238,290,15,26,24,14,11,22,16,25,20,17,15,17,17,16,16,14,4,1,5.172413793103448,8.96551724137931,8.275862068965518,4.827586206896552,3.793103448275862,7.586206896551724,5.517241379310345,8.620689655172415,6.896551724137931,5.862068965517241,5.172413793103448,5.862068965517241,5.862068965517241,5.517241379310345,5.517241379310345,4.827586206896552,1.3793103448275863,0.3448275862068966
E00136239,410,22,21,30,36,99,31,28,26,16,18,15,8,9,11,15,6,10,9,5.365853658536586,5.121951219512195,7.317073170731707,8.780487804878048,24.146341463414632,7.560975609756097,6.829268292682928,6.341463414634147,3.902439024390244,4.390243902439024,3.6585365853658534,1.951219512195122,2.195121951219512,2.682926829268293,3.6585365853658534,1.4634146341463417,2.4390243902439024,2.195121951219512
E00136240,465,16,21,28,58,164,21,15,16,23,17,18,12,16,9,10,7,4,10,3.4408602150537635,4.516129032258064,6.021505376344086,12.473118279569892,35.26881720430107,4.516129032258064,3.225806451612903,3.4408602150537635,4.946236559139785,3.655913978494624,3.870967741935484,2.5806451612903225,3.4408602150537635,1.935483870967742,2.1505376344086025,1.5053763440860215,0.8602150537634409,2.1505376344086025
E00136241,404,18,31,32,27,117,21,23,23,4,19,17,22,14,9,6,12,5,4,4.455445544554455,7.673267326732673,7.920792079207921,6.683168316831684,28.960396039603957,5.198019801980198,5.693069306930694,5.693069306930694,0.9900990099009901,4.702970297029703,4.207920792079208,5.445544554455446,3.4653465346534658,2.2277227722772275,1.4851485148514851,2.9702970297029703,1.2376237623762376,0.9900990099009901
E00136242,381,14,28,31,47,96,14,17,23,22,20,12,11,8,7,12,10,3,6,3.674540682414698,7.349081364829396,8.136482939632545,12.335958005249344,25.196850393700785,3.674540682414698,4.4619422572178475,6.036745406824147,5.774278215223097,5.2493438320209975,3.149606299212598,2.8871391076115485,2.099737532808399,1.837270341207349,3.149606299212598,2.6246719160104988,0.7874015748031495,1.574803149606299
E00136243,401,9,13,10,43,178,14,11,7,17,13,20,14,16,13,10,5,3,5,2.2443890274314215,3.2418952618453867,2.493765586034913,10.723192019950124,44.38902743142145,3.4912718204488775,2.7431421446384037,1.7456359102244388,4.239401496259352,3.2418952618453867,4.987531172069826,3.4912718204488775,3.99002493765586,3.2418952618453867,2.493765586034913,1.2468827930174564,0.7481296758104738,1.2468827930174564
E00136244,331,22,24,15,23,70,30,31,24,16,10,12,16,11,3,13,6,5,0,6.646525679758309,7.250755287009064,4.531722054380665,6.948640483383686,21.148036253776432,9.06344410876133,9.365558912386707,7.250755287009064,4.833836858006042,3.0211480362537766,3.625377643504532,4.833836858006042,3.3232628398791544,0.906344410876133,3.927492447129909,1.812688821752266,1.5105740181268883,0
