OA,ts0560001,ts0560002,ts0560003,ts0560004,ts0560002_PCT,ts0560003_PCT,ts0560004_PCT
E00050184,271,264,6,1,97.41697416974169,2.214022140221402,0.36900369003690037
E00050185,342,323,18,1,94.44444444444444,5.263157894736842,0.29239766081871343
E00050186,304,296,6,2,97.36842105263158,1.9736842105263157,0.6578947368421052
E00050187,272,269,2,1,98.89705882352942,0.7352941176470588,0.3676470588235294
E00050188,315,309,1,5,98.09523809523809,0.31746031746031744,1.5873015873015872
E00050189,300,291,6,3,97,2,1
E00050190,367,356,9,2,97.00272479564033,2.452316076294278,0.544959128065395
E00050191,368,358,7,3,97.28260869565217,1.9021739130434785,0.8152173913043478
E00050192,380,373,6,1,98.15789473684211,1.5789473684210527,0.2631578947368421
E00050193,270,262,7,1,97.03703703703704,2.5925925925925926,0.3703703703703704
E00050194,287,278,8,1,96.86411149825784,2.7874564459930316,0.34843205574912894
E00050195,384,371,8,5,96.61458333333334,2.083333333333333,1.3020833333333335
E00050196,311,301,7,3,96.78456591639872,2.2508038585209005,0.964630225080386
E00050197,421,404,14,3,95.96199524940617,3.32541567695962,0.7125890736342043
E00050198,270,259,8,3,95.92592592592592,2.9629629629629632,1.1111111111111112
E00050199,338,329,9,0,97.33727810650888,2.6627218934911245,0
E00050200,291,280,8,3,96.21993127147766,2.7491408934707904,1.0309278350515463
E00050201,232,226,6,0,97.41379310344827,2.586206896551724,0
E00050202,327,314,9,4,96.02446483180428,2.7522935779816518,1.2232415902140672
E00050203,316,300,11,5,94.9367088607595,3.481012658227848,1.5822784810126582
E00050204,253,243,10,0,96.04743083003953,3.9525691699604746,0
E00050205,228,222,5,1,97.36842105263158,2.1929824561403506,0.43859649122807015
E00050206,319,311,7,1,97.4921630094044,2.19435736677116,0.3134796238244514
E00050207,311,295,13,3,94.85530546623794,4.180064308681672,0.964630225080386
E00050208,251,237,13,1,94.42231075697211,5.179282868525896,0.398406374501992
E00050209,338,320,15,3,94.67455621301775,4.437869822485207,0.8875739644970414
E00050210,287,272,13,2,94.77351916376307,4.529616724738676,0.6968641114982579
E00050211,308,300,8,0,97.40259740259741,2.5974025974025974,0
E00050212,302,285,16,1,94.37086092715232,5.298013245033113,0.33112582781456956
E00050213,251,244,5,2,97.21115537848605,1.9920318725099602,0.796812749003984
E00050214,268,255,10,3,95.1492537313433,3.731343283582089,1.1194029850746268
E00050215,273,263,9,1,96.33699633699634,3.296703296703297,0.3663003663003663
E00050216,281,265,12,4,94.30604982206405,4.270462633451958,1.4234875444839856
E00050217,350,333,15,2,95.14285714285714,4.285714285714286,0.5714285714285714
E00050218,299,288,5,6,96.32107023411372,1.6722408026755853,2.0066889632107023
E00050219,271,246,20,5,90.7749077490775,7.380073800738007,1.8450184501845017
E00050220,300,292,6,2,97.33333333333334,2,0.6666666666666667
E00050221,272,267,5,0,98.16176470588235,1.8382352941176472,0
E00050222,322,312,8,2,96.8944099378882,2.484472049689441,0.6211180124223602
E00050223,339,324,12,3,95.57522123893806,3.5398230088495577,0.8849557522123894
E00050224,277,271,6,0,97.83393501805054,2.166064981949458,0
E00050225,316,308,4,4,97.46835443037975,1.2658227848101267,1.2658227848101267
E00050226,288,283,5,0,98.26388888888889,1.7361111111111112,0
E00050227,303,300,3,0,99.00990099009901,0.9900990099009901,0
E00050228,400,391,9,0,97.75,2.25,0
E00050229,279,269,9,1,96.415770609319,3.225806451612903,0.35842293906810035
E00050230,317,313,4,0,98.73817034700315,1.2618296529968454,0
E00050231,269,256,12,1,95.16728624535315,4.4609665427509295,0.37174721189591076
E00050232,327,317,7,3,96.94189602446484,2.1406727828746175,0.9174311926605505
E00050233,328,318,9,1,96.95121951219512,2.7439024390243905,0.3048780487804878
E00050234,317,314,3,0,99.05362776025235,0.9463722397476341,0
E00050235,353,350,3,0,99.15014164305948,0.84985835694051,0
E00050236,368,357,10,1,97.01086956521739,2.717391304347826,0.2717391304347826
E00050237,268,260,8,0,97.01492537313433,2.9850746268656714,0
E00050238,299,293,6,0,97.9933110367893,2.0066889632107023,0
E00050239,255,248,7,0,97.25490196078431,2.7450980392156863,0
E00050240,313,304,8,1,97.12460063897763,2.5559105431309903,0.3194888178913738
E00050241,341,338,3,0,99.12023460410558,0.8797653958944283,0
E00050242,595,573,22,0,96.30252100840336,3.697478991596639,0
E00050243,276,273,3,0,98.91304347826086,1.0869565217391304,0
E00050244,270,266,4,0,98.51851851851852,1.4814814814814816,0
E00050245,281,280,1,0,99.644128113879,0.3558718861209964,0
E00050246,286,273,13,0,95.45454545454545,4.545454545454546,0
E00050248,322,314,8,0,97.51552795031056,2.484472049689441,0
E00050249,235,233,2,0,99.14893617021276,0.851063829787234,0
E00050250,360,341,11,8,94.72222222222221,3.0555555555555554,2.2222222222222223
E00050251,486,474,12,0,97.53086419753086,2.4691358024691357,0
E00050252,158,155,3,0,98.10126582278481,1.89873417721519,0
E00050253,335,323,5,7,96.41791044776119,1.4925373134328357,2.0895522388059704
E00050254,287,276,11,0,96.16724738675958,3.8327526132404177,0
E00050255,316,307,9,0,97.15189873417721,2.848101265822785,0
E00050256,332,324,2,6,97.59036144578313,0.6024096385542169,1.8072289156626504
E00050257,249,242,3,4,97.18875502008032,1.2048192771084338,1.6064257028112447
E00050258,320,312,6,2,97.5,1.875,0.625
E00050259,239,224,13,2,93.72384937238493,5.439330543933055,0.8368200836820083
E00050260,261,256,5,0,98.08429118773945,1.9157088122605364,0
E00050261,248,244,4,0,98.38709677419355,1.6129032258064515,0
E00050262,303,301,2,0,99.33993399339934,0.6600660066006601,0
E00050264,313,313,0,0,100,0,0
E00050265,311,309,2,0,99.35691318327974,0.6430868167202572,0
E00050266,406,395,11,0,97.29064039408867,2.70935960591133,0
E00050267,337,334,3,0,99.10979228486647,0.8902077151335311,0
E00050268,368,362,6,0,98.36956521739131,1.6304347826086956,0
E00050269,372,369,3,0,99.19354838709677,0.8064516129032258,0
E00050270,344,337,4,3,97.96511627906976,1.1627906976744187,0.872093023255814
E00050271,221,217,4,0,98.19004524886877,1.809954751131222,0
E00050272,531,519,7,5,97.74011299435028,1.3182674199623352,0.9416195856873822
E00050273,291,282,8,1,96.90721649484536,2.7491408934707904,0.3436426116838488
E00050274,364,357,4,3,98.07692307692307,1.098901098901099,0.8241758241758242
E00050275,348,341,2,5,97.98850574712644,0.5747126436781609,1.4367816091954022
E00050276,371,363,8,0,97.84366576819407,2.15633423180593,0
E00050277,384,378,3,3,98.4375,0.78125,0.78125
E00050278,339,331,7,1,97.6401179941003,2.0648967551622417,0.2949852507374631
E00050279,376,370,6,0,98.40425531914893,1.5957446808510638,0
E00050280,486,480,3,3,98.76543209876543,0.6172839506172839,0.6172839506172839
E00050281,367,358,8,1,97.54768392370572,2.17983651226158,0.2724795640326975
E00050282,330,322,6,2,97.57575757575758,1.8181818181818181,0.6060606060606061
E00050283,303,294,9,0,97.02970297029702,2.9702970297029703,0
E00050284,372,369,3,0,99.19354838709677,0.8064516129032258,0
E00050285,340,329,11,0,96.76470588235294,3.2352941176470593,0
E00050286,390,380,6,4,97.43589743589743,1.5384615384615385,1.0256410256410255
E00050287,330,315,14,1,95.45454545454545,4.242424242424243,0.30303030303030304
E00050288,405,396,5,4,97.77777777777777,1.2345679012345678,0.9876543209876543
E00050289,382,369,12,1,96.59685863874346,3.1413612565445024,0.2617801047120419
E00050290,331,315,15,1,95.16616314199395,4.531722054380665,0.3021148036253776
E00050291,344,336,8,0,97.67441860465115,2.3255813953488373,0
E00050292,339,328,6,5,96.7551622418879,1.7699115044247788,1.4749262536873156
E00050293,343,341,2,0,99.41690962099126,0.5830903790087464,0
E00050294,328,315,13,0,96.03658536585365,3.9634146341463414,0
E00050295,285,280,5,0,98.24561403508771,1.7543859649122806,0
E00050296,363,362,1,0,99.72451790633609,0.27548209366391185,0
E00050297,252,247,5,0,98.01587301587301,1.984126984126984,0
E00050298,372,360,11,1,96.7741935483871,2.956989247311828,0.2688172043010753
E00050299,340,331,8,1,97.35294117647058,2.3529411764705883,0.29411764705882354
E00050300,262,253,7,2,96.56488549618321,2.6717557251908395,0.7633587786259541
E00050301,301,297,4,0,98.67109634551495,1.3289036544850499,0
E00050302,341,332,7,2,97.36070381231671,2.0527859237536656,0.5865102639296188
E00050303,307,290,16,1,94.46254071661238,5.211726384364821,0.32573289902280134
E00050304,421,411,8,2,97.62470308788599,1.9002375296912115,0.4750593824228029
E00050305,229,228,1,0,99.56331877729258,0.43668122270742354,0
E00050306,315,311,3,1,98.73015873015873,0.9523809523809524,0.31746031746031744
E00050307,223,216,6,1,96.8609865470852,2.690582959641256,0.4484304932735426
E00050308,313,309,1,3,98.7220447284345,0.3194888178913738,0.9584664536741214
E00050309,432,416,14,2,96.29629629629629,3.2407407407407405,0.4629629629629629
E00050310,307,297,10,0,96.74267100977198,3.257328990228013,0
E00050311,387,384,2,1,99.2248062015504,0.516795865633075,0.2583979328165375
E00050313,351,344,7,0,98.00569800569801,1.9943019943019942,0
E00050314,330,321,8,1,97.27272727272728,2.4242424242424243,0.30303030303030304
E00050315,382,381,1,0,99.73821989528795,0.2617801047120419,0
E00050316,393,385,3,5,97.96437659033079,0.7633587786259541,1.2722646310432568
E00050317,271,256,14,1,94.4649446494465,5.166051660516605,0.36900369003690037
E00050318,325,309,12,4,95.07692307692308,3.6923076923076925,1.2307692307692308
E00050319,217,213,1,3,98.15668202764977,0.4608294930875576,1.3824884792626728
E00050320,273,268,5,0,98.16849816849816,1.8315018315018317,0
E00050321,268,258,7,3,96.26865671641791,2.6119402985074625,1.1194029850746268
E00050322,314,308,6,0,98.08917197452229,1.910828025477707,0
E00050323,235,230,5,0,97.87234042553192,2.127659574468085,0
E00050324,329,319,8,2,96.96048632218846,2.43161094224924,0.60790273556231
E00050325,309,305,3,1,98.70550161812298,0.9708737864077669,0.3236245954692557
E00050326,309,303,6,0,98.05825242718447,1.9417475728155338,0
E00050327,298,292,6,0,97.98657718120806,2.013422818791946,0
E00050328,362,357,5,0,98.61878453038673,1.3812154696132597,0
E00050329,376,362,11,3,96.27659574468085,2.925531914893617,0.7978723404255319
E00050330,427,411,12,4,96.25292740046838,2.810304449648712,0.936768149882904
E00050331,295,286,8,1,96.94915254237289,2.711864406779661,0.3389830508474576
E00050332,497,489,7,1,98.39034205231388,1.4084507042253522,0.2012072434607646
E00050333,272,267,5,0,98.16176470588235,1.8382352941176472,0
E00050334,285,278,7,0,97.54385964912281,2.456140350877193,0
E00050335,340,335,4,1,98.52941176470588,1.1764705882352942,0.29411764705882354
E00050336,288,282,6,0,97.91666666666666,2.083333333333333,0
E00050337,371,363,6,2,97.84366576819407,1.6172506738544474,0.5390835579514826
E00050338,279,273,3,3,97.84946236559139,1.0752688172043012,1.0752688172043012
E00050339,340,333,5,2,97.94117647058823,1.4705882352941175,0.5882352941176471
E00050341,267,263,4,0,98.50187265917603,1.4981273408239701,0
E00050342,396,383,9,4,96.71717171717171,2.272727272727273,1.0101010101010102
E00050343,358,354,2,2,98.88268156424581,0.5586592178770949,0.5586592178770949
E00050344,260,254,5,1,97.6923076923077,1.9230769230769231,0.38461538461538464
E00050345,338,330,5,3,97.63313609467455,1.4792899408284024,0.8875739644970414
