OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00051109,328,17,17,14,21,15,17,23,21,13,16,19,25,24,23,24,20,12,7,5.182926829268292,5.182926829268292,4.2682926829268295,6.402439024390244,4.573170731707317,5.182926829268292,7.01219512195122,6.402439024390244,3.9634146341463414,4.878048780487805,5.7926829268292686,7.621951219512195,7.317073170731707,7.01219512195122,7.317073170731707,6.097560975609756,3.6585365853658534,2.1341463414634148
E00051110,259,7,10,10,18,16,20,15,8,13,18,20,33,10,17,20,12,8,4,2.7027027027027026,3.861003861003861,3.861003861003861,6.94980694980695,6.177606177606178,7.722007722007722,5.7915057915057915,3.088803088803089,5.019305019305019,6.94980694980695,7.722007722007722,12.741312741312742,3.861003861003861,6.563706563706563,7.722007722007722,4.633204633204633,3.088803088803089,1.5444015444015444
E00051111,252,11,7,5,17,8,23,13,19,13,17,22,23,21,22,13,6,6,6,4.365079365079365,2.7777777777777777,1.984126984126984,6.746031746031746,3.1746031746031744,9.126984126984127,5.158730158730158,7.5396825396825395,5.158730158730158,6.746031746031746,8.73015873015873,9.126984126984127,8.333333333333332,8.73015873015873,5.158730158730158,2.380952380952381,2.380952380952381,2.380952380952381
E00051112,338,17,22,12,13,15,10,14,24,22,17,19,30,26,28,31,22,13,3,5.029585798816568,6.508875739644971,3.5502958579881656,3.8461538461538463,4.437869822485207,2.9585798816568047,4.142011834319527,7.100591715976331,6.508875739644971,5.029585798816568,5.621301775147929,8.875739644970414,7.6923076923076925,8.284023668639055,9.171597633136095,6.508875739644971,3.8461538461538463,0.8875739644970414
E00051113,345,14,17,15,16,17,10,19,20,11,21,27,22,33,34,33,19,9,8,4.057971014492753,4.9275362318840585,4.3478260869565215,4.63768115942029,4.9275362318840585,2.898550724637681,5.507246376811594,5.797101449275362,3.1884057971014492,6.086956521739131,7.82608695652174,6.3768115942028984,9.565217391304348,9.855072463768117,9.565217391304348,5.507246376811594,2.608695652173913,2.318840579710145
E00051114,359,16,21,24,20,10,13,4,19,31,21,31,24,21,36,39,17,5,7,4.456824512534819,5.8495821727019495,6.685236768802229,5.571030640668524,2.785515320334262,3.6211699164345403,1.1142061281337048,5.2924791086350975,8.635097493036211,5.8495821727019495,8.635097493036211,6.685236768802229,5.8495821727019495,10.027855153203342,10.86350974930362,4.735376044568245,1.392757660167131,1.9498607242339834
E00051115,287,12,21,17,11,12,10,8,25,16,19,13,14,22,23,32,17,5,10,4.181184668989547,7.317073170731707,5.923344947735192,3.8327526132404177,4.181184668989547,3.484320557491289,2.7874564459930316,8.710801393728223,5.574912891986063,6.620209059233449,4.529616724738676,4.878048780487805,7.665505226480835,8.013937282229964,11.149825783972126,5.923344947735192,1.7421602787456445,3.484320557491289
E00051116,293,19,18,17,19,6,13,20,21,18,22,17,18,19,17,22,10,7,10,6.484641638225256,6.143344709897611,5.802047781569966,6.484641638225256,2.04778156996587,4.436860068259386,6.825938566552901,7.167235494880546,6.143344709897611,7.508532423208192,5.802047781569966,6.143344709897611,6.484641638225256,5.802047781569966,7.508532423208192,3.4129692832764507,2.3890784982935154,3.4129692832764507
E00051117,303,11,13,18,14,16,13,8,11,12,20,25,30,36,19,22,19,7,9,3.6303630363036308,4.29042904290429,5.9405940594059405,4.62046204620462,5.2805280528052805,4.29042904290429,2.6402640264026402,3.6303630363036308,3.9603960396039604,6.6006600660066,8.25082508250825,9.900990099009901,11.881188118811881,6.270627062706271,7.2607260726072615,6.270627062706271,2.31023102310231,2.9702970297029703
E00051118,292,15,16,28,19,14,11,14,14,13,26,24,31,13,13,19,13,5,4,5.136986301369863,5.47945205479452,9.58904109589041,6.506849315068493,4.794520547945205,3.767123287671233,4.794520547945205,4.794520547945205,4.4520547945205475,8.904109589041095,8.21917808219178,10.616438356164384,4.4520547945205475,4.4520547945205475,6.506849315068493,4.4520547945205475,1.7123287671232876,1.36986301369863
