OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
E00037677,459,432,0,1,0,5,1,1,10,0,5,3,1,94.11764705882352,0,0.2178649237472767,0,1.0893246187363834,0.2178649237472767,0.2178649237472767,2.178649237472767,0,1.0893246187363834,0.6535947712418301,0.2178649237472767
E00037679,356,344,1,0,0,2,2,0,4,0,1,2,0,96.62921348314607,0.2808988764044944,0,0,0.5617977528089888,0.5617977528089888,0,1.1235955056179776,0,0.2808988764044944,0.5617977528089888,0
E00037686,365,356,0,0,0,0,0,1,5,0,0,2,1,97.53424657534246,0,0,0,0,0,0.273972602739726,1.36986301369863,0,0,0.547945205479452,0.273972602739726
E00037692,309,303,0,1,0,0,0,2,0,0,3,0,0,98.05825242718447,0,0.3236245954692557,0,0,0,0.6472491909385114,0,0,0.9708737864077669,0,0
E00180000,253,235,0,0,0,0,0,0,4,1,8,4,1,92.88537549407114,0,0,0,0,0,0,1.5810276679841897,0.3952569169960474,3.1620553359683794,1.5810276679841897,0.3952569169960474
E00180087,230,220,2,1,0,2,1,0,0,0,0,4,0,95.65217391304348,0.8695652173913043,0.43478260869565216,0,0.8695652173913043,0.43478260869565216,0,0,0,0,1.7391304347826086,0
E00180107,491,479,1,0,0,0,0,3,5,2,1,0,0,97.5560081466395,0.20366598778004072,0,0,0,0,0.6109979633401221,1.0183299389002036,0.40733197556008144,0.20366598778004072,0,0
E00037684,290,289,0,0,0,0,0,0,1,0,0,0,0,99.6551724137931,0,0,0,0,0,0,0.3448275862068966,0,0,0,0
E00037688,369,359,2,2,0,0,1,0,4,1,0,0,0,97.289972899729,0.5420054200542005,0.5420054200542005,0,0,0.27100271002710025,0,1.084010840108401,0.27100271002710025,0,0,0
E00037689,332,324,0,0,0,0,0,0,7,0,1,0,0,97.59036144578313,0,0,0,0,0,0,2.108433734939759,0,0.30120481927710846,0,0
E00037690,269,264,0,0,2,0,0,1,0,1,0,1,0,98.14126394052045,0,0,0.7434944237918215,0,0,0.37174721189591076,0,0.37174721189591076,0,0.37174721189591076,0
E00037691,350,345,0,0,0,0,0,1,1,3,0,0,0,98.57142857142858,0,0,0,0,0,0.2857142857142857,0.2857142857142857,0.8571428571428572,0,0,0
E00037669,230,226,0,0,0,0,0,1,1,1,0,1,0,98.26086956521739,0,0,0,0,0,0.43478260869565216,0.43478260869565216,0.43478260869565216,0,0.43478260869565216,0
E00037671,299,291,1,0,1,4,0,0,2,0,0,0,0,97.32441471571906,0.33444816053511706,0,0.33444816053511706,1.3377926421404682,0,0,0.6688963210702341,0,0,0,0
E00037702,349,331,0,1,0,2,2,5,8,0,0,0,0,94.84240687679083,0,0.28653295128939826,0,0.5730659025787965,0.5730659025787965,1.4326647564469914,2.292263610315186,0,0,0,0
E00037703,267,261,0,0,1,0,0,0,1,0,0,3,1,97.75280898876404,0,0,0.37453183520599254,0,0,0,0.37453183520599254,0,0,1.1235955056179776,0.37453183520599254
E00037704,288,277,0,0,0,2,0,0,6,2,1,0,0,96.18055555555556,0,0,0,0.6944444444444444,0,0,2.083333333333333,0.6944444444444444,0.3472222222222222,0,0
E00037668,487,478,0,2,0,0,0,1,4,1,1,0,0,98.15195071868584,0,0.41067761806981523,0,0,0,0.20533880903490762,0.8213552361396305,0.20533880903490762,0.20533880903490762,0,0
E00037670,251,247,0,1,1,0,0,1,0,0,0,0,1,98.40637450199203,0,0.398406374501992,0.398406374501992,0,0,0.398406374501992,0,0,0,0,0.398406374501992
E00037672,282,278,0,2,0,0,0,2,0,0,0,0,0,98.581560283687935,0,0.7092198581560284,0,0,0,0.7092198581560284,0,0,0,0,0
E00037683,433,418,0,0,0,1,1,1,7,2,3,0,0,96.53579676674366,0,0,0,0.23094688221709006,0.23094688221709006,0.23094688221709006,1.6166281755196306,0.4618937644341801,0.6928406466512702,0,0
E00037675,366,350,0,0,1,2,1,3,8,0,0,1,0,95.62841530054644,0,0,0.273224043715847,0.546448087431694,0.273224043715847,0.819672131147541,2.185792349726776,0,0,0.273224043715847,0
E00037678,310,301,0,0,0,2,1,0,2,3,1,0,0,97.09677419354838,0,0,0,0.6451612903225806,0.3225806451612903,0,0.6451612903225806,0.967741935483871,0.3225806451612903,0,0
E00037681,336,334,0,0,2,0,0,0,0,0,0,0,0,99.40476190476191,0,0,0.5952380952380952,0,0,0,0,0,0,0,0
E00037685,316,314,0,0,0,0,0,0,0,2,0,0,0,99.36708860759494,0,0,0,0,0,0,0,0.6329113924050633,0,0,0
E00037687,329,323,0,0,0,0,0,0,5,0,1,0,0,98.17629179331307,0,0,0,0,0,0,1.5197568389057752,0,0.303951367781155,0,0
E00037693,345,333,0,0,0,1,0,0,2,9,0,0,0,96.52173913043478,0,0,0,0.2898550724637681,0,0,0.5797101449275363,2.608695652173913,0,0,0
E00037694,319,312,0,0,1,1,0,0,4,0,1,0,0,97.80564263322884,0,0,0.3134796238244514,0.3134796238244514,0,0,1.2539184952978055,0,0.3134796238244514,0,0
E00037695,259,257,0,0,1,0,0,0,1,0,0,0,0,99.22779922779922,0,0,0.3861003861003861,0,0,0,0.3861003861003861,0,0,0,0
E00037701,465,453,0,0,1,0,0,2,3,6,0,0,0,97.41935483870968,0,0,0.21505376344086022,0,0,0.43010752688172044,0.6451612903225806,1.2903225806451613,0,0,0
E00037696,339,331,0,0,1,0,0,1,6,0,0,0,0,97.6401179941003,0,0,0.2949852507374631,0,0,0.2949852507374631,1.7699115044247788,0,0,0,0
E00037697,281,268,0,1,1,0,0,0,7,0,0,2,2,95.37366548042705,0,0.3558718861209964,0.3558718861209964,0,0,0,2.491103202846975,0,0,0.7117437722419928,0.7117437722419928
E00037698,213,204,0,2,1,0,0,1,2,0,1,2,0,95.77464788732394,0,0.9389671361502347,0.4694835680751174,0,0,0.4694835680751174,0.9389671361502347,0,0.4694835680751174,0.9389671361502347,0
E00037699,271,258,0,0,0,2,0,0,3,0,4,0,4,95.20295202952029,0,0,0,0.7380073800738007,0,0,1.107011070110701,0,1.4760147601476015,0,1.4760147601476015
E00037700,299,289,0,0,0,3,2,1,4,0,0,0,0,96.65551839464884,0,0,0,1.0033444816053512,0.6688963210702341,0.33444816053511706,1.3377926421404682,0,0,0,0
E00037674,285,262,0,0,2,0,0,2,2,4,8,2,3,91.9298245614035,0,0,0.7017543859649122,0,0,0.7017543859649122,0.7017543859649122,1.4035087719298245,2.807017543859649,0.7017543859649122,1.0526315789473684
E00037676,307,295,0,0,1,1,0,1,2,3,2,2,0,96.09120521172639,0,0,0.32573289902280134,0.32573289902280134,0,0.32573289902280134,0.6514657980456027,0.9771986970684038,0.6514657980456027,0.6514657980456027,0
E00037680,347,341,0,0,1,0,1,1,3,0,0,0,0,98.27089337175792,0,0,0.2881844380403458,0,0.2881844380403458,0.2881844380403458,0.8645533141210375,0,0,0,0
E00037682,276,256,0,0,0,1,0,1,1,0,10,3,4,92.7536231884058,0,0,0,0.36231884057971014,0,0.36231884057971014,0.36231884057971014,0,3.6231884057971016,1.0869565217391304,1.4492753623188406
E00037705,263,250,0,0,0,3,1,0,2,0,3,4,0,95.05703422053232,0,0,0,1.1406844106463878,0.38022813688212925,0,0.7604562737642585,0,1.1406844106463878,1.520912547528517,0
E00037160,618,607,1,0,1,1,2,1,0,3,1,0,1,98.2200647249191,0.16181229773462785,0,0.16181229773462785,0.16181229773462785,0.3236245954692557,0.16181229773462785,0,0.48543689320388345,0.16181229773462785,0,0.16181229773462785
E00037161,281,272,0,1,0,1,1,1,3,1,1,0,0,96.79715302491103,0,0.3558718861209964,0,0.3558718861209964,0.3558718861209964,0.3558718861209964,1.0676156583629894,0.3558718861209964,0.3558718861209964,0,0
E00037162,344,337,1,1,1,1,1,0,0,0,2,0,0,97.96511627906976,0.29069767441860467,0.29069767441860467,0.29069767441860467,0.29069767441860467,0.29069767441860467,0,0,0,0.5813953488372093,0,0
E00037167,334,331,0,0,0,0,0,0,2,0,0,1,0,99.10179640718563,0,0,0,0,0,0,0.5988023952095809,0,0,0.29940119760479045,0
E00037163,351,344,0,0,2,0,0,0,4,0,0,1,0,98.00569800569801,0,0,0.5698005698005698,0,0,0,1.1396011396011396,0,0,0.2849002849002849,0
E00037164,270,254,0,0,1,1,2,1,2,1,3,3,2,94.07407407407408,0,0,0.3703703703703704,0.3703703703703704,0.7407407407407408,0.3703703703703704,0.7407407407407408,0.3703703703703704,1.1111111111111112,1.1111111111111112,0.7407407407407408
E00037165,533,520,0,0,1,0,1,2,6,0,0,3,0,97.5609756097561,0,0,0.18761726078799248,0,0.18761726078799248,0.37523452157598497,1.125703564727955,0,0,0.5628517823639775,0
E00037166,374,359,0,1,1,1,1,4,0,0,1,6,0,95.98930481283422,0,0.267379679144385,0.267379679144385,0.267379679144385,0.267379679144385,1.06951871657754,0,0,0.267379679144385,1.6042780748663104,0
E00037168,288,284,0,0,1,1,0,0,2,0,0,0,0,98.61111111111111,0,0,0.3472222222222222,0.3472222222222222,0,0,0.6944444444444444,0,0,0,0
E00037232,260,256,0,0,0,0,0,0,1,1,2,0,0,98.46153846153847,0,0,0,0,0,0,0.38461538461538464,0.38461538461538464,0.7692307692307693,0,0
E00037233,355,344,0,1,0,0,0,0,3,4,0,3,0,96.90140845070422,0,0.28169014084507044,0,0,0,0,0.8450704225352111,1.1267605633802817,0,0.8450704225352111,0
E00037234,324,306,0,1,1,0,2,1,5,0,3,5,0,94.44444444444444,0,0.30864197530864196,0.30864197530864196,0,0.6172839506172839,0.30864197530864196,1.5432098765432098,0,0.9259259259259258,1.5432098765432098,0
E00037236,320,309,0,1,1,2,0,1,2,0,0,4,0,96.5625,0,0.3125,0.3125,0.625,0,0.3125,0.625,0,0,1.25,0
E00037207,336,315,0,0,0,2,0,0,7,3,9,0,0,93.75,0,0,0,0.5952380952380952,0,0,2.083333333333333,0.8928571428571428,2.6785714285714284,0,0
E00037209,174,169,1,1,1,0,0,1,1,0,0,0,0,97.12643678160919,0.5747126436781609,0.5747126436781609,0.5747126436781609,0,0,0.5747126436781609,0.5747126436781609,0,0,0,0
E00037235,373,343,0,0,0,1,0,1,3,5,9,8,3,91.95710455764075,0,0,0,0.2680965147453083,0,0.2680965147453083,0.8042895442359249,1.3404825737265416,2.4128686327077746,2.1447721179624666,0.8042895442359249
E00037237,327,313,0,0,1,0,0,0,4,1,1,3,4,95.71865443425077,0,0,0.3058103975535168,0,0,0,1.2232415902140672,0.3058103975535168,0.3058103975535168,0.9174311926605505,1.2232415902140672
E00037238,249,246,0,0,0,1,2,0,0,0,0,0,0,98.79518072289156,0,0,0,0.4016064257028112,0.8032128514056224,0,0,0,0,0,0
E00037279,319,313,0,1,0,0,0,2,3,0,0,0,0,98.11912225705329,0,0.3134796238244514,0,0,0,0.6269592476489028,0.9404388714733543,0,0,0,0
E00037283,237,233,1,0,1,0,0,0,2,0,0,0,0,98.31223628691983,0.42194092827004215,0,0.42194092827004215,0,0,0,0.8438818565400843,0,0,0,0
E00037284,276,260,0,0,0,0,3,4,4,4,1,0,0,94.20289855072464,0,0,0,0,1.0869565217391304,1.4492753623188406,1.4492753623188406,1.4492753623188406,0.36231884057971014,0,0
E00037285,317,312,0,0,0,0,1,0,3,0,0,0,1,98.42271293375394,0,0,0,0,0.31545741324921134,0,0.9463722397476341,0,0,0,0.31545741324921134
E00037286,286,280,0,1,2,0,0,0,1,0,1,1,0,97.9020979020979,0,0.34965034965034963,0.6993006993006993,0,0,0,0.34965034965034963,0,0.34965034965034963,0.34965034965034963,0
E00037278,292,288,0,0,0,0,0,0,3,1,0,0,0,98.63013698630137,0,0,0,0,0,0,1.0273972602739725,0.3424657534246575,0,0,0
E00037288,275,272,0,0,0,0,0,2,1,0,0,0,0,98.9090909090909,0,0,0,0,0,0.7272727272727273,0.36363636363636365,0,0,0,0
E00037294,267,248,0,0,0,0,0,1,15,0,2,1,0,92.88389513108615,0,0,0,0,0,0.37453183520599254,5.617977528089887,0,0.7490636704119851,0.37453183520599254,0
E00037299,292,281,0,0,1,0,0,1,6,3,0,0,0,96.23287671232876,0,0,0.3424657534246575,0,0,0.3424657534246575,2.054794520547945,1.0273972602739725,0,0,0
E00037300,283,273,0,0,0,0,0,0,4,0,0,4,2,96.46643109540636,0,0,0,0,0,0,1.4134275618374559,0,0,1.4134275618374559,0.7067137809187279
E00037302,284,267,0,0,0,0,0,3,5,0,3,4,2,94.01408450704226,0,0,0,0,0,1.056338028169014,1.7605633802816902,0,1.056338028169014,1.4084507042253522,0.7042253521126761
E00037306,267,260,0,3,2,0,0,0,0,0,1,1,0,97.37827715355806,0,1.1235955056179776,0.7490636704119851,0,0,0,0,0,0.37453183520599254,0.37453183520599254,0
E00037312,320,308,0,1,2,1,0,0,4,0,1,2,1,96.25,0,0.3125,0.625,0.3125,0,0,1.25,0,0.3125,0.625,0.3125
E00037318,275,256,0,0,0,0,0,3,10,4,1,1,0,93.0909090909091,0,0,0,0,0,1.090909090909091,3.6363636363636362,1.4545454545454546,0.36363636363636365,0.36363636363636365,0
E00180059,402,375,0,0,1,0,1,2,9,0,10,2,2,93.28358208955224,0,0,0.24875621890547264,0,0.24875621890547264,0.4975124378109453,2.2388059701492535,0,2.4875621890547266,0.4975124378109453,0.4975124378109453
E00180092,374,367,0,0,0,0,0,1,6,0,0,0,0,98.1283422459893,0,0,0,0,0,0.267379679144385,1.6042780748663104,0,0,0,0
E00037277,256,246,0,1,0,2,4,0,0,0,3,0,0,96.09375,0,0.390625,0,0.78125,1.5625,0,0,0,1.171875,0,0
E00037282,284,280,0,0,1,0,0,0,3,0,0,0,0,98.59154929577466,0,0,0.35211267605633806,0,0,0,1.056338028169014,0,0,0,0
E00037291,261,258,0,1,0,0,0,0,0,0,2,0,0,98.85057471264368,0,0.38314176245210724,0,0,0,0,0,0,0.7662835249042145,0,0
E00037313,339,329,0,1,0,0,0,2,4,1,0,1,1,97.05014749262537,0,0.2949852507374631,0,0,0,0.5899705014749262,1.1799410029498525,0.2949852507374631,0,0.2949852507374631,0.2949852507374631
E00180099,577,552,0,0,0,2,1,9,9,3,0,1,0,95.66724436741768,0,0,0,0.34662045060658575,0.17331022530329288,1.559792027729636,1.559792027729636,0.5199306759098787,0,0.17331022530329288,0
E00180109,173,166,0,0,0,0,1,2,3,0,0,1,0,95.95375722543352,0,0,0,0,0.5780346820809248,1.1560693641618496,1.7341040462427744,0,0,0.5780346820809248,0
E00180136,248,233,0,0,0,0,1,3,4,3,1,2,1,93.95161290322581,0,0,0,0,0.4032258064516129,1.2096774193548387,1.6129032258064515,1.2096774193548387,0.4032258064516129,0.8064516129032258,0.4032258064516129
E00037281,252,242,0,1,0,0,0,0,0,0,3,6,0,96.03174603174604,0,0.3968253968253968,0,0,0,0,0,0,1.1904761904761905,2.380952380952381,0
E00037287,365,358,0,1,1,0,1,0,1,0,2,1,0,98.08219178082192,0,0.273972602739726,0.273972602739726,0,0.273972602739726,0,0.273972602739726,0,0.547945205479452,0.273972602739726,0
E00037289,242,222,0,1,1,2,0,0,7,4,1,4,0,91.73553719008265,0,0.4132231404958678,0.4132231404958678,0.8264462809917356,0,0,2.8925619834710745,1.6528925619834711,0.4132231404958678,1.6528925619834711,0
E00037296,210,208,0,0,0,0,0,0,0,0,2,0,0,99.04761904761905,0,0,0,0,0,0,0,0,0.9523809523809524,0,0
E00037320,233,224,1,0,1,1,0,0,1,0,0,5,0,96.13733905579399,0.4291845493562232,0,0.4291845493562232,0.4291845493562232,0,0,0.4291845493562232,0,0,2.1459227467811157,0
E00037321,330,305,0,1,0,0,0,2,10,0,1,0,11,92.42424242424242,0,0.30303030303030304,0,0,0,0.6060606060606061,3.0303030303030303,0,0.30303030303030304,0,3.3333333333333335
E00037290,307,305,0,0,0,1,0,0,1,0,0,0,0,99.3485342019544,0,0,0,0.32573289902280134,0,0,0.32573289902280134,0,0,0,0
E00037292,248,245,0,1,1,0,1,0,0,0,0,0,0,98.79032258064517,0,0.4032258064516129,0.4032258064516129,0,0.4032258064516129,0,0,0,0,0,0
E00037293,245,244,0,1,0,0,0,0,0,0,0,0,0,99.59183673469387,0,0.40816326530612246,0,0,0,0,0,0,0,0,0
E00037295,332,323,0,0,0,1,0,3,5,0,0,0,0,97.28915662650603,0,0,0,0.30120481927710846,0,0.9036144578313252,1.5060240963855422,0,0,0,0
E00037305,302,293,0,1,0,1,1,0,5,0,1,0,0,97.01986754966887,0,0.33112582781456956,0,0.33112582781456956,0.33112582781456956,0,1.6556291390728477,0,0.33112582781456956,0,0
E00037276,325,314,0,1,0,2,0,2,4,0,0,2,0,96.61538461538461,0,0.3076923076923077,0,0.6153846153846154,0,0.6153846153846154,1.2307692307692308,0,0,0.6153846153846154,0
E00037280,344,339,0,1,0,0,1,0,3,0,0,0,0,98.54651162790698,0,0.29069767441860467,0,0,0.29069767441860467,0,0.872093023255814,0,0,0,0
E00037297,245,237,1,0,0,0,0,1,3,0,2,1,0,96.73469387755102,0.40816326530612246,0,0,0,0,0.40816326530612246,1.2244897959183674,0,0.8163265306122449,0.40816326530612246,0
E00037298,279,264,1,1,0,0,0,0,3,0,3,1,6,94.6236559139785,0.35842293906810035,0.35842293906810035,0,0,0,0,1.0752688172043012,0,1.0752688172043012,0.35842293906810035,2.1505376344086025
E00037303,208,207,0,1,0,0,0,0,0,0,0,0,0,99.51923076923077,0,0.4807692307692308,0,0,0,0,0,0,0,0,0
E00037301,380,366,0,0,0,0,0,1,4,5,1,3,0,96.3157894736842,0,0,0,0,0,0.2631578947368421,1.0526315789473684,1.3157894736842104,0.2631578947368421,0.7894736842105263,0
E00037304,214,201,0,0,0,0,0,0,4,0,5,4,0,93.92523364485982,0,0,0,0,0,0,1.8691588785046727,0,2.336448598130841,1.8691588785046727,0
E00037307,241,238,0,0,0,0,0,0,2,1,0,0,0,98.7551867219917,0,0,0,0,0,0,0.8298755186721992,0.4149377593360996,0,0,0
E00037309,310,300,0,0,1,3,0,0,2,1,2,1,0,96.7741935483871,0,0,0.3225806451612903,0.967741935483871,0,0,0.6451612903225806,0.3225806451612903,0.6451612903225806,0.3225806451612903,0
E00037314,296,281,0,0,1,0,0,1,7,3,1,1,1,94.93243243243244,0,0,0.33783783783783783,0,0,0.33783783783783783,2.364864864864865,1.0135135135135136,0.33783783783783783,0.33783783783783783,0.33783783783783783
E00037310,302,292,0,0,1,0,0,1,2,0,1,2,3,96.68874172185431,0,0,0.33112582781456956,0,0,0.33112582781456956,0.6622516556291391,0,0.33112582781456956,0.6622516556291391,0.9933774834437087
E00037311,291,285,0,0,0,2,1,2,0,0,0,1,0,97.9381443298969,0,0,0,0.6872852233676976,0.3436426116838488,0.6872852233676976,0,0,0,0.3436426116838488,0
E00037315,287,277,0,0,0,1,0,2,2,0,1,4,0,96.51567944250871,0,0,0,0.34843205574912894,0,0.6968641114982579,0.6968641114982579,0,0.34843205574912894,1.3937282229965158,0
E00037316,317,308,0,0,0,2,1,0,6,0,0,0,0,97.16088328075709,0,0,0,0.6309148264984227,0.31545741324921134,0,1.8927444794952681,0,0,0,0
E00037317,294,286,1,0,1,3,0,0,1,1,0,0,1,97.27891156462584,0.3401360544217687,0,0.3401360544217687,1.0204081632653061,0,0,0.3401360544217687,0.3401360544217687,0,0,0.3401360544217687
E00037397,335,328,0,0,0,2,1,1,0,2,0,1,0,97.91044776119404,0,0,0,0.5970149253731344,0.2985074626865672,0.2985074626865672,0,0.5970149253731344,0,0.2985074626865672,0
E00037411,232,228,0,1,2,0,1,0,0,0,0,0,0,98.27586206896551,0,0.43103448275862066,0.8620689655172413,0,0.43103448275862066,0,0,0,0,0,0
E00037412,242,236,0,0,1,1,0,0,3,1,0,0,0,97.52066115702479,0,0,0.4132231404958678,0.4132231404958678,0,0,1.2396694214876034,0.4132231404958678,0,0,0
E00037413,285,280,0,0,1,0,0,1,3,0,0,0,0,98.24561403508771,0,0,0.3508771929824561,0,0,0.3508771929824561,1.0526315789473684,0,0,0,0
E00037414,263,257,0,0,2,0,1,1,1,1,0,0,0,97.71863117870723,0,0,0.7604562737642585,0,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.38022813688212925,0,0,0
E00037416,445,420,0,0,1,2,3,1,9,5,0,3,1,94.3820224719101,0,0,0.22471910112359553,0.44943820224719105,0.6741573033707865,0.22471910112359553,2.0224719101123596,1.1235955056179776,0,0.6741573033707865,0.22471910112359553
E00037143,454,435,0,0,0,1,0,1,6,6,3,1,1,95.81497797356829,0,0,0,0.22026431718061676,0,0.22026431718061676,1.3215859030837005,1.3215859030837005,0.6607929515418502,0.22026431718061676,0.22026431718061676
E00037156,487,471,0,2,0,1,1,0,10,1,0,1,0,96.71457905544148,0,0.41067761806981523,0,0.20533880903490762,0.20533880903490762,0,2.0533880903490758,0.20533880903490762,0,0.20533880903490762,0
E00037157,478,458,0,1,0,0,0,1,6,2,3,6,1,95.81589958158996,0,0.20920502092050208,0,0,0,0.20920502092050208,1.2552301255230125,0.41841004184100417,0.6276150627615062,1.2552301255230125,0.20920502092050208
E00037158,237,215,0,1,0,0,1,0,9,1,6,4,0,90.71729957805907,0,0.42194092827004215,0,0,0.42194092827004215,0,3.79746835443038,0.42194092827004215,2.5316455696202533,1.6877637130801686,0
E00037159,444,436,0,0,0,0,0,0,3,1,3,1,0,98.1981981981982,0,0,0,0,0,0,0.6756756756756757,0.22522522522522523,0.6756756756756757,0.22522522522522523,0
E00037141,375,366,0,0,1,1,1,1,2,1,0,2,0,97.6,0,0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.26666666666666666,0,0.5333333333333333,0
E00037142,554,532,0,6,0,2,0,1,7,1,0,5,0,96.028880866426,0,1.083032490974729,0,0.36101083032490977,0,0.18050541516245489,1.263537906137184,0.18050541516245489,0,0.9025270758122743,0
E00037153,276,265,0,0,3,0,0,2,4,2,0,0,0,96.01449275362319,0,0,1.0869565217391304,0,0,0.7246376811594203,1.4492753623188406,0.7246376811594203,0,0,0
E00037154,325,308,0,0,1,3,0,3,4,3,0,3,0,94.76923076923077,0,0,0.3076923076923077,0.9230769230769231,0,0.9230769230769231,1.2307692307692308,0.9230769230769231,0,0.9230769230769231,0
E00037155,247,239,0,1,0,0,0,0,1,0,2,2,2,96.76113360323887,0,0.4048582995951417,0,0,0,0,0.4048582995951417,0,0.8097165991902834,0.8097165991902834,0.8097165991902834
E00037145,281,263,0,1,0,0,0,0,6,0,3,3,5,93.59430604982207,0,0.3558718861209964,0,0,0,0,2.135231316725979,0,1.0676156583629894,1.0676156583629894,1.7793594306049825
E00037146,228,214,0,1,1,1,0,3,6,2,0,0,0,93.85964912280701,0,0.43859649122807015,0.43859649122807015,0.43859649122807015,0,1.3157894736842104,2.631578947368421,0.8771929824561403,0,0,0
E00037147,590,506,0,0,1,1,3,2,39,10,15,11,2,85.76271186440678,0,0,0.1694915254237288,0.1694915254237288,0.5084745762711864,0.3389830508474576,6.610169491525424,1.694915254237288,2.5423728813559325,1.864406779661017,0.3389830508474576
E00168694,143,134,0,0,0,0,2,1,4,1,1,0,0,93.7062937062937,0,0,0,0,1.3986013986013985,0.6993006993006993,2.797202797202797,0.6993006993006993,0.6993006993006993,0,0
E00168695,334,299,0,2,1,1,0,0,7,7,7,7,3,89.52095808383234,0,0.5988023952095809,0.29940119760479045,0.29940119760479045,0,0,2.095808383233533,2.095808383233533,2.095808383233533,2.095808383233533,0.8982035928143712
E00168696,185,154,0,0,0,1,1,1,8,7,9,4,0,83.24324324324324,0,0,0,0.5405405405405406,0.5405405405405406,0.5405405405405406,4.324324324324325,3.783783783783784,4.864864864864865,2.1621621621621623,0
E00180081,483,429,0,0,2,2,1,6,18,3,13,9,0,88.81987577639751,0,0,0.4140786749482402,0.4140786749482402,0.2070393374741201,1.2422360248447204,3.7267080745341614,0.6211180124223602,2.691511387163561,1.8633540372670807,0
E00180108,173,163,0,0,0,2,0,0,0,0,2,6,0,94.21965317919076,0,0,0,1.1560693641618496,0,0,0,0,1.1560693641618496,3.4682080924855487,0
E00037149,301,279,0,0,0,0,0,0,11,7,2,2,0,92.69102990033223,0,0,0,0,0,0,3.6544850498338874,2.3255813953488373,0.6644518272425249,0.6644518272425249,0
