OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00082123,142,18,6,5,3,1,0,1,108,12.676056338028168,4.225352112676056,3.5211267605633805,2.112676056338028,0.7042253521126761,0,0.7042253521126761,76.05633802816901
E00082124,195,126,19,12,2,0,0,1,35,64.61538461538461,9.7435897435897445,6.153846153846154,1.0256410256410255,0,0,0.5128205128205128,17.94871794871795
E00082125,187,43,66,44,24,2,3,0,5,22.994652406417114,35.294117647058826,23.52941176470588,12.834224598930483,1.06951871657754,1.6042780748663104,0,2.6737967914438503
E00082126,138,66,60,10,0,1,1,0,0,47.82608695652174,43.47826086956522,7.246376811594203,0,0.7246376811594203,0.7246376811594203,0,0
E00082127,114,84,20,3,2,2,2,0,1,73.68421052631578,17.543859649122805,2.631578947368421,1.7543859649122806,1.7543859649122806,1.7543859649122806,0,0.8771929824561403
E00082128,131,78,38,6,2,1,1,2,3,59.541984732824424,29.00763358778626,4.580152671755725,1.5267175572519083,0.7633587786259541,0.7633587786259541,1.5267175572519083,2.2900763358778624
E00082129,202,66,74,22,10,5,25,0,0,32.67326732673268,36.633663366336634,10.891089108910892,4.9504950495049505,2.4752475247524752,12.376237623762377,0,0
E00082130,168,40,42,63,17,1,1,0,4,23.809523809523807,25,37.5,10.119047619047619,0.5952380952380952,0.5952380952380952,0,2.380952380952381
E00082131,114,62,47,0,0,2,1,1,1,54.385964912280706,41.228070175438596,0,0,1.7543859649122806,0.8771929824561403,0.8771929824561403,0.8771929824561403
E00082132,161,92,63,4,0,2,0,0,0,57.14285714285714,39.130434782608695,2.484472049689441,0,1.2422360248447204,0,0,0
E00082133,127,106,21,0,0,0,0,0,0,83.46456692913385,16.535433070866144,0,0,0,0,0,0
E00082134,125,29,59,33,4,0,0,0,0,23.200000000000003,47.199999999999996,26.400000000000002,3.2,0,0,0,0
E00082135,139,72,40,16,2,2,5,1,1,51.798561151079134,28.776978417266186,11.510791366906476,1.4388489208633095,1.4388489208633095,3.5971223021582732,0.7194244604316548,0.7194244604316548
E00082136,144,112,23,8,0,1,0,0,0,77.77777777777779,15.972222222222221,5.555555555555555,0,0.6944444444444444,0,0,0
E00082137,120,59,29,14,11,4,1,2,0,49.166666666666664,24.166666666666668,11.666666666666666,9.166666666666666,3.3333333333333335,0.8333333333333334,1.6666666666666667,0
E00082138,135,96,27,4,1,5,2,0,0,71.11111111111111,20,2.9629629629629632,0.7407407407407408,3.7037037037037033,1.4814814814814816,0,0
E00082139,63,34,19,2,1,6,1,0,0,53.96825396825397,30.158730158730158,3.1746031746031744,1.5873015873015872,9.523809523809524,1.5873015873015872,0,0
