OA,ts0200001,ts0200002,ts0200003,ts0200002_PCT,ts0200003_PCT
E00069551,1,0,1,0,100
E00069552,0,0,0,NA,NA
E00069553,0,0,0,NA,NA
E00069554,0,0,0,NA,NA
E00069556,1,0,1,0,100
E00069557,0,0,0,NA,NA
E00069558,0,0,0,NA,NA
E00069559,0,0,0,NA,NA
E00187388,0,0,0,NA,NA
E00187417,0,0,0,NA,NA
E00069560,0,0,0,NA,NA
E00069561,2,1,1,50,50
E00069562,0,0,0,NA,NA
E00069563,0,0,0,NA,NA
E00069564,0,0,0,NA,NA
E00069565,0,0,0,NA,NA
E00069566,0,0,0,NA,NA
E00069567,0,0,0,NA,NA
E00172627,0,0,0,NA,NA
E00172628,0,0,0,NA,NA
E00069593,0,0,0,NA,NA
E00069594,0,0,0,NA,NA
E00069595,0,0,0,NA,NA
E00172623,0,0,0,NA,NA
E00172626,0,0,0,NA,NA
E00069578,0,0,0,NA,NA
E00069579,0,0,0,NA,NA
E00069580,0,0,0,NA,NA
E00069581,0,0,0,NA,NA
E00069609,0,0,0,NA,NA
E00069611,0,0,0,NA,NA
E00069614,0,0,0,NA,NA
E00069616,0,0,0,NA,NA
E00069618,0,0,0,NA,NA
E00069654,0,0,0,NA,NA
E00069655,0,0,0,NA,NA
E00069656,0,0,0,NA,NA
E00069657,0,0,0,NA,NA
E00187384,0,0,0,NA,NA
E00187402,1,1,0,100,0
E00187463,0,0,0,NA,NA
E00187497,1,0,1,0,100
E00187501,0,0,0,NA,NA
E00069617,0,0,0,NA,NA
E00187409,0,0,0,NA,NA
E00187415,0,0,0,NA,NA
E00187499,0,0,0,NA,NA
E00069610,0,0,0,NA,NA
E00069612,0,0,0,NA,NA
E00069613,0,0,0,NA,NA
E00069615,0,0,0,NA,NA
E00069600,0,0,0,NA,NA
E00069603,0,0,0,NA,NA
E00069604,0,0,0,NA,NA
E00069607,0,0,0,NA,NA
E00069601,0,0,0,NA,NA
E00069602,1,1,0,100,0
E00172620,2,0,2,0,100
E00172621,0,0,0,NA,NA
E00172622,0,0,0,NA,NA
E00187459,25,14,11,56.00000000000001,44
E00187510,0,0,0,NA,NA
E00069626,0,0,0,NA,NA
E00069627,0,0,0,NA,NA
E00069628,0,0,0,NA,NA
E00069629,0,0,0,NA,NA
E00069630,0,0,0,NA,NA
E00069631,0,0,0,NA,NA
E00069632,0,0,0,NA,NA
E00069619,0,0,0,NA,NA
E00069620,1,1,0,100,0
E00069621,0,0,0,NA,NA
E00069622,0,0,0,NA,NA
E00069623,0,0,0,NA,NA
E00069625,2,2,0,100,0
E00187352,0,0,0,NA,NA
E00187363,0,0,0,NA,NA
E00069570,0,0,0,NA,NA
E00069571,0,0,0,NA,NA
E00069575,0,0,0,NA,NA
E00069576,0,0,0,NA,NA
E00069569,0,0,0,NA,NA
E00069572,0,0,0,NA,NA
E00069573,0,0,0,NA,NA
E00069574,2,2,0,100,0
E00069577,2,2,0,100,0
E00069591,0,0,0,NA,NA
E00069596,0,0,0,NA,NA
E00069597,0,0,0,NA,NA
E00069598,0,0,0,NA,NA
E00069599,0,0,0,NA,NA
E00069633,0,0,0,NA,NA
E00069636,0,0,0,NA,NA
E00069638,0,0,0,NA,NA
E00069639,1,0,1,0,100
E00069641,0,0,0,NA,NA
E00069634,0,0,0,NA,NA
E00069635,0,0,0,NA,NA
E00069637,0,0,0,NA,NA
E00069640,0,0,0,NA,NA
E00069547,0,0,0,NA,NA
E00069548,3,1,2,33.33333333333333,66.66666666666666
E00069549,0,0,0,NA,NA
E00069550,0,0,0,NA,NA
E00069582,0,0,0,NA,NA
E00069583,0,0,0,NA,NA
E00069584,0,0,0,NA,NA
E00069585,0,0,0,NA,NA
E00069586,1,0,1,0,100
E00069587,0,0,0,NA,NA
E00069588,0,0,0,NA,NA
E00069589,0,0,0,NA,NA
E00069590,0,0,0,NA,NA
E00069646,0,0,0,NA,NA
E00069650,0,0,0,NA,NA
E00069653,0,0,0,NA,NA
E00172624,53,21,32,39.62264150943396,60.37735849056604
E00172625,1,1,0,100,0
E00069643,0,0,0,NA,NA
E00069645,0,0,0,NA,NA
E00069649,0,0,0,NA,NA
E00069651,0,0,0,NA,NA
E00069642,0,0,0,NA,NA
E00069647,0,0,0,NA,NA
E00069652,0,0,0,NA,NA
E00187379,0,0,0,NA,NA
E00187441,0,0,0,NA,NA
E00187504,0,0,0,NA,NA
