OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
E00121396,423,379,28,22,6,6,2,4,10,89.59810874704492,6.619385342789598,5.200945626477541,1.4184397163120568,1.4184397163120568,0.4728132387706856,0.9456264775413712,2.3640661938534278
E00121397,284,259,15,13,2,5,1,4,5,91.19718309859155,5.28169014084507,4.577464788732395,0.7042253521126761,1.7605633802816902,0.35211267605633806,1.4084507042253522,1.7605633802816902
E00121398,369,343,19,15,4,2,1,1,5,92.95392953929539,5.149051490514905,4.0650406504065035,1.084010840108401,0.5420054200542005,0.27100271002710025,0.27100271002710025,1.3550135501355014
E00121399,337,301,27,25,2,5,4,1,4,89.31750741839762,8.011869436201781,7.418397626112759,0.5934718100890208,1.483679525222552,1.1869436201780417,0.2967359050445104,1.1869436201780417
E00121400,329,299,23,15,8,3,2,1,4,90.88145896656535,6.990881458966565,4.5592705167173255,2.43161094224924,0.911854103343465,0.60790273556231,0.303951367781155,1.21580547112462
E00121401,303,281,12,10,2,5,3,2,5,92.73927392739274,3.9603960396039604,3.3003300330033,0.6600660066006601,1.65016501650165,0.9900990099009901,0.6600660066006601,1.65016501650165
E00121402,438,403,26,23,3,6,3,3,3,92.00913242009132,5.93607305936073,5.251141552511415,0.684931506849315,1.36986301369863,0.684931506849315,0.684931506849315,0.684931506849315
E00121403,241,224,6,4,2,5,4,1,6,92.9460580912863,2.4896265560165975,1.6597510373443984,0.8298755186721992,2.0746887966804977,1.6597510373443984,0.4149377593360996,2.4896265560165975
E00121404,332,309,17,13,4,3,1,2,3,93.07228915662651,5.120481927710843,3.91566265060241,1.2048192771084338,0.9036144578313252,0.30120481927710846,0.6024096385542169,0.9036144578313252
E00121405,309,277,21,18,3,3,3,0,8,89.64401294498381,6.796116504854369,5.825242718446602,0.9708737864077669,0.9708737864077669,0.9708737864077669,0,2.5889967637540456
