OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
E00108875,178,16,6,10,22,15,3,0,0,82,24,8.98876404494382,3.3707865168539324,5.617977528089887,12.359550561797752,8.426966292134832,1.6853932584269662,0,0,46.06741573033708,13.48314606741573
E00108876,197,16,2,12,19,15,9,2,2,111,9,8.121827411167512,1.015228426395939,6.091370558375635,9.644670050761421,7.614213197969544,4.568527918781726,1.015228426395939,1.015228426395939,56.34517766497462,4.568527918781726
E00108877,108,19,9,14,15,11,0,1,0,17,22,17.59259259259259,8.333333333333332,12.962962962962962,13.88888888888889,10.185185185185185,0,0.9259259259259258,0,15.74074074074074,20.37037037037037
E00108879,192,19,7,14,14,9,10,1,4,91,23,9.895833333333332,3.6458333333333335,7.291666666666667,7.291666666666667,4.6875,5.208333333333334,0.5208333333333333,2.083333333333333,47.39583333333333,11.979166666666668
E00108880,154,17,6,4,11,10,5,0,0,79,22,11.03896103896104,3.896103896103896,2.5974025974025974,7.142857142857142,6.493506493506493,3.2467532467532463,0,0,51.298701298701296,14.285714285714285
E00108881,170,8,6,10,21,19,7,1,0,73,25,4.705882352941177,3.5294117647058822,5.88235294117647,12.352941176470589,11.176470588235295,4.117647058823529,0.5882352941176471,0,42.94117647058823,14.705882352941178
E00108882,321,35,20,21,41,30,8,0,1,123,42,10.903426791277258,6.230529595015576,6.5420560747663545,12.77258566978193,9.345794392523365,2.4922118380062304,0,0.3115264797507788,38.31775700934579,13.084112149532709
E00108883,167,15,7,7,12,9,8,1,1,82,25,8.982035928143713,4.191616766467066,4.191616766467066,7.18562874251497,5.389221556886228,4.790419161676647,0.5988023952095809,0.5988023952095809,49.101796407185624,14.97005988023952
E00108884,148,11,12,6,17,8,3,1,1,64,25,7.4324324324324325,8.108108108108109,4.054054054054054,11.486486486486488,5.405405405405405,2.027027027027027,0.6756756756756757,0.6756756756756757,43.24324324324324,16.89189189189189
E00108885,204,22,17,14,19,17,7,0,2,70,36,10.784313725490197,8.333333333333332,6.862745098039216,9.313725490196079,8.333333333333332,3.431372549019608,0,0.9803921568627451,34.31372549019608,17.647058823529413
E00108886,206,16,6,21,25,8,3,2,1,95,29,7.766990291262135,2.912621359223301,10.194174757281553,12.135922330097088,3.8834951456310676,1.4563106796116505,0.9708737864077669,0.48543689320388345,46.116504854368934,14.077669902912621
E00108887,221,34,18,16,15,9,6,2,3,74,44,15.384615384615385,8.144796380090497,7.239819004524888,6.787330316742081,4.072398190045249,2.7149321266968327,0.904977375565611,1.3574660633484164,33.4841628959276,19.90950226244344
E00108888,88,9,6,9,11,5,5,1,0,29,13,10.227272727272728,6.8181818181818175,10.227272727272728,12.5,5.681818181818182,5.681818181818182,1.1363636363636365,0,32.95454545454545,14.772727272727273
E00108889,127,20,6,10,17,8,4,2,0,39,21,15.748031496062993,4.724409448818897,7.874015748031496,13.385826771653544,6.299212598425196,3.149606299212598,1.574803149606299,0,30.708661417322837,16.535433070866144
E00108890,280,25,13,25,23,28,7,1,2,115,41,8.928571428571429,4.642857142857143,8.928571428571429,8.214285714285714,10,2.5,0.35714285714285715,0.7142857142857143,41.07142857142857,14.642857142857144
E00108891,150,26,6,3,14,6,1,3,0,76,15,17.333333333333336,4,2,9.333333333333334,4,0.6666666666666667,2,0,50.66666666666667,10
E00108892,185,23,10,9,15,11,5,0,2,86,24,12.432432432432433,5.405405405405405,4.864864864864865,8.108108108108109,5.9459459459459465,2.7027027027027026,0,1.0810810810810811,46.48648648648649,12.972972972972974
E00108893,81,3,5,7,7,9,5,0,0,33,12,3.7037037037037033,6.172839506172839,8.641975308641975,8.641975308641975,11.11111111111111,6.172839506172839,0,0,40.74074074074074,14.814814814814813
E00108894,213,25,14,20,30,11,4,0,2,81,26,11.737089201877934,6.572769953051644,9.389671361502346,14.084507042253522,5.164319248826291,1.8779342723004695,0,0.9389671361502347,38.028169014084504,12.206572769953052
E00108895,107,7,4,4,8,6,6,1,3,57,11,6.5420560747663545,3.7383177570093453,3.7383177570093453,7.476635514018691,5.607476635514018,5.607476635514018,0.9345794392523363,2.803738317757009,53.271028037383175,10.2803738317757
E00108896,127,24,13,18,16,8,5,0,0,22,21,18.89763779527559,10.236220472440944,14.173228346456693,12.598425196850393,6.299212598425196,3.937007874015748,0,0,17.322834645669293,16.535433070866144
E00108897,174,6,16,12,23,12,11,1,1,53,39,3.4482758620689653,9.195402298850574,6.896551724137931,13.218390804597702,6.896551724137931,6.321839080459771,0.5747126436781609,0.5747126436781609,30.45977011494253,22.413793103448278
E00108898,104,19,10,7,10,6,3,1,2,29,17,18.269230769230766,9.615384615384617,6.730769230769231,9.615384615384617,5.769230769230769,2.8846153846153846,0.9615384615384616,1.9230769230769231,27.884615384615387,16.346153846153847
E00108899,191,18,19,13,20,18,9,3,3,51,37,9.424083769633508,9.947643979057592,6.806282722513089,10.471204188481675,9.424083769633508,4.712041884816754,1.5706806282722512,1.5706806282722512,26.701570680628272,19.3717277486911
E00108900,161,11,14,7,18,6,7,0,0,79,19,6.832298136645963,8.695652173913043,4.3478260869565215,11.180124223602485,3.7267080745341614,4.3478260869565215,0,0,49.06832298136646,11.801242236024844
E00108901,270,44,3,10,27,11,8,4,3,126,34,16.296296296296298,1.1111111111111112,3.7037037037037033,10,4.074074074074074,2.9629629629629632,1.4814814814814816,1.1111111111111112,46.666666666666664,12.592592592592592
E00108902,267,20,17,19,20,29,14,2,0,110,36,7.490636704119851,6.367041198501873,7.116104868913857,7.490636704119851,10.861423220973784,5.2434456928838955,0.7490636704119851,0,41.19850187265918,13.48314606741573
E00108904,139,14,1,8,9,9,13,3,0,71,11,10.071942446043165,0.7194244604316548,5.755395683453238,6.474820143884892,6.474820143884892,9.352517985611511,2.158273381294964,0,51.07913669064749,7.913669064748201
E00108905,152,22,11,11,5,10,6,1,0,68,18,14.473684210526317,7.236842105263158,7.236842105263158,3.289473684210526,6.578947368421052,3.9473684210526314,0.6578947368421052,0,44.73684210526316,11.842105263157894
E00108906,253,21,9,9,15,22,10,1,7,135,24,8.300395256916996,3.557312252964427,3.557312252964427,5.928853754940711,8.695652173913043,3.9525691699604746,0.3952569169960474,2.766798418972332,53.359683794466406,9.486166007905137
E00108907,147,17,10,10,15,10,1,2,0,62,20,11.564625850340136,6.802721088435375,6.802721088435375,10.204081632653061,6.802721088435375,0.6802721088435374,1.3605442176870748,0,42.17687074829932,13.60544217687075
E00108908,157,13,5,9,16,21,10,1,1,68,13,8.280254777070063,3.1847133757961785,5.7324840764331215,10.191082802547772,13.375796178343949,6.369426751592357,0.6369426751592357,0.6369426751592357,43.31210191082803,8.280254777070063
