OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00108875,184,82,1,16,3,1,1,67,1,0,10,2,44.565217391304344,0.5434782608695652,8.695652173913043,1.6304347826086956,0.5434782608695652,0.5434782608695652,36.41304347826087,0.5434782608695652,0,5.434782608695652,1.0869565217391304
E00108876,198,111,2,8,3,0,1,58,1,0,13,1,56.060606060606055,1.0101010101010102,4.040404040404041,1.5151515151515151,0,0.5050505050505051,29.292929292929294,0.5050505050505051,0,6.565656565656567,0.5050505050505051
E00108877,102,17,1,4,3,2,1,54,6,0,12,2,16.666666666666664,0.9803921568627451,3.9215686274509802,2.941176470588235,1.9607843137254901,0.9803921568627451,52.94117647058824,5.88235294117647,0,11.76470588235294,1.9607843137254901
E00108879,192,91,6,8,3,0,0,67,3,0,13,1,47.39583333333333,3.125,4.166666666666666,1.5625,0,0,34.89583333333333,1.5625,0,6.770833333333333,0.5208333333333333
E00108880,154,79,2,8,1,1,1,46,5,1,10,0,51.298701298701296,1.2987012987012987,5.194805194805195,0.6493506493506493,0.6493506493506493,0.6493506493506493,29.87012987012987,3.2467532467532463,0.6493506493506493,6.493506493506493,0
E00108881,170,73,5,11,2,0,0,65,3,1,7,3,42.94117647058823,2.941176470588235,6.470588235294119,1.1764705882352942,0,0,38.23529411764706,1.7647058823529411,0.5882352941176471,4.117647058823529,1.7647058823529411
E00108882,315,123,4,15,6,1,2,121,11,2,29,1,39.04761904761905,1.2698412698412698,4.761904761904762,1.9047619047619049,0.31746031746031744,0.6349206349206349,38.41269841269842,3.492063492063492,0.6349206349206349,9.206349206349207,0.31746031746031744
E00108883,167,82,2,10,2,1,1,49,5,0,14,1,49.101796407185624,1.1976047904191618,5.9880239520958085,1.1976047904191618,0.5988023952095809,0.5988023952095809,29.34131736526946,2.9940119760479043,0,8.383233532934131,0.5988023952095809
E00108884,145,64,2,3,0,0,0,63,5,0,7,1,44.13793103448276,1.3793103448275863,2.0689655172413794,0,0,0,43.44827586206896,3.4482758620689653,0,4.827586206896552,0.6896551724137931
E00108885,204,70,1,15,3,1,0,86,8,0,14,6,34.31372549019608,0.49019607843137253,7.352941176470589,1.4705882352941175,0.49019607843137253,0,42.15686274509804,3.9215686274509802,0,6.862745098039216,2.941176470588235
E00108886,208,95,1,10,0,1,1,77,5,3,12,3,45.67307692307692,0.4807692307692308,4.807692307692308,0,0.4807692307692308,0.4807692307692308,37.019230769230774,2.403846153846154,1.4423076923076923,5.769230769230769,1.4423076923076923
E00108887,223,74,3,16,3,3,0,93,5,1,22,3,33.18385650224215,1.345291479820628,7.174887892376682,1.345291479820628,1.345291479820628,0,41.70403587443946,2.242152466367713,0.4484304932735426,9.865470852017937,1.345291479820628
E00108888,89,29,0,6,2,1,0,40,8,0,2,1,32.58426966292135,0,6.741573033707865,2.247191011235955,1.1235955056179776,0,44.9438202247191,8.98876404494382,0,2.247191011235955,1.1235955056179776
E00108889,128,39,2,9,5,0,0,57,2,1,12,1,30.46875,1.5625,7.03125,3.90625,0,0,44.53125,1.5625,0.78125,9.375,0.78125
E00108890,282,115,7,18,0,2,1,115,9,1,14,0,40.78014184397163,2.4822695035460995,6.382978723404255,0,0.7092198581560284,0.3546099290780142,40.78014184397163,3.1914893617021276,0.3546099290780142,4.964539007092199,0
E00108891,150,76,1,5,0,3,0,40,2,0,21,2,50.66666666666667,0.6666666666666667,3.3333333333333335,0,2,0,26.666666666666668,1.3333333333333335,0,14.000000000000002,1.3333333333333335
E00108892,184,86,5,7,2,3,2,56,3,3,17,0,46.73913043478261,2.717391304347826,3.804347826086957,1.0869565217391304,1.6304347826086956,1.0869565217391304,30.434782608695656,1.6304347826086956,1.6304347826086956,9.239130434782608,0
E00108893,79,33,1,5,3,1,0,29,2,3,2,0,41.77215189873418,1.2658227848101267,6.329113924050633,3.79746835443038,1.2658227848101267,0,36.708860759493675,2.5316455696202533,3.79746835443038,2.5316455696202533,0
E00108894,212,81,1,10,2,3,3,82,9,1,18,2,38.20754716981132,0.4716981132075472,4.716981132075472,0.9433962264150944,1.4150943396226416,1.4150943396226416,38.67924528301887,4.245283018867925,0.4716981132075472,8.49056603773585,0.9433962264150944
E00108895,105,57,4,7,0,1,2,27,1,2,3,1,54.285714285714285,3.8095238095238098,6.666666666666667,0,0.9523809523809524,1.9047619047619049,25.71428571428571,0.9523809523809524,1.9047619047619049,2.857142857142857,0.9523809523809524
