OA,ts0540001,ts0540002,ts0540003,ts0540004,ts0540005,ts0540006,ts0540007,ts0540008,ts0540009,ts0540010,ts0540011,ts0540012,ts0540013,ts0540002_PCT,ts0540003_PCT,ts0540004_PCT,ts0540005_PCT,ts0540006_PCT,ts0540007_PCT,ts0540008_PCT,ts0540009_PCT,ts0540010_PCT,ts0540011_PCT,ts0540012_PCT,ts0540013_PCT
E00108875,124,106,46,60,0,0,0,0,0,18,16,2,0,85.48387096774194,37.096774193548384,48.38709677419355,0,0,0,0,0,14.516129032258066,12.903225806451612,1.6129032258064515,0
E00108876,210,142,95,47,5,5,18,4,14,45,43,2,0,67.61904761904762,45.23809523809524,22.380952380952383,2.380952380952381,2.380952380952381,8.571428571428571,1.9047619047619049,6.666666666666667,21.428571428571427,20.476190476190474,0.9523809523809524,0
E00108877,110,29,12,17,0,0,78,31,47,3,2,1,0,26.36363636363636,10.909090909090908,15.454545454545453,0,0,70.9090909090909,28.18181818181818,42.72727272727273,2.727272727272727,1.8181818181818181,0.9090909090909091,0
E00108879,127,115,57,58,1,1,1,1,0,10,10,0,0,90.5511811023622,44.881889763779526,45.66929133858268,0.7874015748031495,0.7874015748031495,0.7874015748031495,0.7874015748031495,0,7.874015748031496,7.874015748031496,0,0
E00108880,122,74,25,49,0,0,8,7,1,40,39,1,0,60.65573770491803,20.491803278688526,40.16393442622951,0,0,6.557377049180328,5.737704918032787,0.819672131147541,32.78688524590164,31.967213114754102,0.819672131147541,0
E00108881,135,99,42,57,0,0,2,1,1,34,31,3,0,73.33333333333333,31.11111111111111,42.22222222222222,0,0,1.4814814814814816,0.7407407407407408,0.7407407407407408,25.185185185185183,22.962962962962962,2.2222222222222223,0
E00108882,235,164,55,109,2,2,47,18,29,22,21,1,0,69.7872340425532,23.404255319148938,46.38297872340426,0.851063829787234,0.851063829787234,20,7.659574468085106,12.340425531914894,9.361702127659575,8.936170212765958,0.425531914893617,0
E00108883,128,94,36,58,0,0,15,13,2,18,17,1,1,73.4375,28.125,45.3125,0,0,11.71875,10.15625,1.5625,14.0625,13.28125,0.78125,0.78125
E00108884,120,106,56,50,0,0,0,0,0,14,11,3,0,88.33333333333333,46.666666666666664,41.66666666666667,0,0,0,0,0,11.666666666666666,9.166666666666666,2.5,0
E00108885,126,100,45,55,0,0,1,1,0,25,19,6,0,79.36507936507937,35.714285714285715,43.65079365079365,0,0,0.7936507936507936,0.7936507936507936,0,19.841269841269842,15.079365079365079,4.761904761904762,0
E00108886,135,105,36,69,1,1,1,1,0,28,23,5,0,77.77777777777779,26.666666666666668,51.11111111111111,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0,20.74074074074074,17.037037037037038,3.7037037037037033,0
E00108887,175,74,21,53,11,11,71,14,57,19,18,1,0,42.285714285714285,12,30.28571428571429,6.2857142857142865,6.2857142857142865,40.57142857142857,8,32.57142857142858,10.857142857142858,10.285714285714285,0.5714285714285714,0
E00108888,115,51,27,24,0,0,58,57,1,6,5,1,0,44.34782608695652,23.47826086956522,20.869565217391305,0,0,50.43478260869565,49.56521739130435,0.8695652173913043,5.217391304347826,4.3478260869565215,0.8695652173913043,0
E00108889,119,88,50,38,0,0,21,20,1,9,7,2,1,73.94957983193278,42.016806722689076,31.932773109243694,0,0,17.647058823529413,16.80672268907563,0.8403361344537815,7.563025210084033,5.88235294117647,1.680672268907563,0.8403361344537815
E00108890,241,117,36,81,15,15,63,2,61,46,43,3,0,48.54771784232365,14.937759336099585,33.60995850622407,6.224066390041494,6.224066390041494,26.141078838174277,0.8298755186721992,25.311203319502074,19.08713692946058,17.842323651452283,1.2448132780082988,0
