OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00103235,303,177,59,53,0,0,1,1,0,0,0,0,0,0,1,0,9,3,10,3,58.415841584158414,19.471947194719473,17.491749174917494,0,0,0.33003300330033003,0.33003300330033003,0,0,0,0,0,0,0.33003300330033003,0,2.9702970297029703,0.9900990099009901,3.3003300330033,0.9900990099009901
E00103236,364,192,86,68,3,0,3,2,0,0,0,0,0,1,0,0,2,10,2,10,52.74725274725275,23.626373626373624,18.681318681318682,0.8241758241758242,0,0.8241758241758242,0.5494505494505495,0,0,0,0,0,0.27472527472527475,0,0,0.5494505494505495,2.7472527472527473,0.5494505494505495,2.7472527472527473
E00103237,259,145,72,28,1,1,5,2,2,0,0,0,0,1,0,0,6,1,6,1,55.98455598455598,27.7992277992278,10.81081081081081,0.3861003861003861,0.3861003861003861,1.9305019305019304,0.7722007722007722,0.7722007722007722,0,0,0,0,0.3861003861003861,0,0,2.3166023166023164,0.3861003861003861,2.3166023166023164,0.3861003861003861
E00103238,296,164,55,53,0,3,7,2,0,0,1,0,0,4,1,1,3,9,4,10,55.4054054054054,18.58108108108108,17.905405405405407,0,1.0135135135135136,2.364864864864865,0.6756756756756757,0,0,0.33783783783783783,0,0,1.3513513513513513,0.33783783783783783,0.33783783783783783,1.0135135135135136,3.040540540540541,1.3513513513513513,3.3783783783783785
E00103239,306,183,54,61,0,1,4,0,1,1,0,2,0,0,0,0,1,2,1,2,59.80392156862745,17.647058823529413,19.934640522875817,0,0.32679738562091504,1.3071895424836601,0,0.32679738562091504,0.32679738562091504,0,0.6535947712418301,0,0,0,0,0.32679738562091504,0.6535947712418301,0.32679738562091504,0.6535947712418301
E00103240,389,245,70,63,3,0,2,1,1,0,0,0,0,0,0,1,3,2,3,3,62.98200514138818,17.994858611825194,16.195372750642672,0.7712082262210797,0,0.5141388174807198,0.2570694087403599,0.2570694087403599,0,0,0,0,0,0,0.2570694087403599,0.7712082262210797,0.5141388174807198,0.7712082262210797,0.7712082262210797
E00103241,328,192,58,58,3,1,7,1,5,0,0,0,0,1,2,0,5,2,7,2,58.536585365853654,17.682926829268293,17.682926829268293,0.9146341463414633,0.3048780487804878,2.1341463414634148,0.3048780487804878,1.524390243902439,0,0,0,0,0.3048780487804878,0.6097560975609756,0,1.524390243902439,0.6097560975609756,2.1341463414634148,0.6097560975609756
E00103242,325,222,51,43,1,1,0,0,0,0,0,0,0,0,1,0,5,1,6,1,68.3076923076923,15.692307692307692,13.230769230769232,0.3076923076923077,0.3076923076923077,0,0,0,0,0,0,0,0,0.3076923076923077,0,1.5384615384615385,0.3076923076923077,1.8461538461538463,0.3076923076923077
E00103243,294,173,44,59,2,0,6,3,1,1,1,0,0,0,0,0,8,2,8,2,58.843537414965986,14.965986394557824,20.068027210884352,0.6802721088435374,0,2.0408163265306123,1.0204081632653061,0.3401360544217687,0.3401360544217687,0.3401360544217687,0,0,0,0,0,2.7210884353741496,0.6802721088435374,2.7210884353741496,0.6802721088435374
E00103244,343,209,57,64,1,2,1,0,0,0,0,0,0,1,0,0,7,2,7,2,60.932944606414,16.61807580174927,18.658892128279884,0.2915451895043732,0.5830903790087464,0.2915451895043732,0,0,0,0,0,0,0.2915451895043732,0,0,2.0408163265306123,0.5830903790087464,2.0408163265306123,0.5830903790087464
E00103245,323,193,92,32,0,1,2,1,0,0,0,0,0,1,0,0,0,3,0,3,59.75232198142415,28.482972136222912,9.907120743034056,0,0.30959752321981426,0.6191950464396285,0.30959752321981426,0,0,0,0,0,0.30959752321981426,0,0,0,0.9287925696594427,0,0.9287925696594427
E00103246,216,111,68,33,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,51.388888888888886,31.48148148148148,15.277777777777779,0.4629629629629629,0,0.9259259259259258,0.4629629629629629,0,0.4629629629629629,0,0,0,0,0.4629629629629629,0,0,0,0.4629629629629629,0
E00103247,245,132,57,49,2,0,1,0,0,0,0,0,0,1,1,0,1,2,2,2,53.87755102040816,23.26530612244898,20,0.8163265306122449,0,0.40816326530612246,0,0,0,0,0,0,0.40816326530612246,0.40816326530612246,0,0.40816326530612246,0.8163265306122449,0.8163265306122449,0.8163265306122449
E00103248,261,152,60,40,1,0,4,0,0,1,0,0,0,3,1,0,2,1,3,1,58.23754789272031,22.988505747126435,15.32567049808429,0.38314176245210724,0,1.532567049808429,0,0,0.38314176245210724,0,0,0,1.1494252873563218,0.38314176245210724,0,0.7662835249042145,0.38314176245210724,1.1494252873563218,0.38314176245210724
E00103249,272,180,44,36,2,0,2,0,2,0,0,0,0,0,0,0,7,1,7,1,66.17647058823529,16.176470588235293,13.23529411764706,0.7352941176470588,0,0.7352941176470588,0,0.7352941176470588,0,0,0,0,0,0,0,2.5735294117647056,0.3676470588235294,2.5735294117647056,0.3676470588235294
E00103250,281,166,60,45,0,0,1,0,0,0,0,1,0,0,1,0,7,1,8,1,59.07473309608541,21.352313167259787,16.014234875444842,0,0,0.3558718861209964,0,0,0,0,0.3558718861209964,0,0,0.3558718861209964,0,2.491103202846975,0.3558718861209964,2.8469750889679712,0.3558718861209964
E00103251,278,131,64,69,4,1,2,2,0,0,0,0,0,0,0,0,5,2,5,2,47.122302158273385,23.021582733812952,24.820143884892087,1.4388489208633095,0.3597122302158274,0.7194244604316548,0.7194244604316548,0,0,0,0,0,0,0,0,1.7985611510791366,0.7194244604316548,1.7985611510791366,0.7194244604316548
E00103252,218,101,66,30,1,0,9,4,0,2,2,0,0,1,0,0,8,3,8,3,46.330275229357795,30.275229357798167,13.761467889908257,0.45871559633027525,0,4.128440366972478,1.834862385321101,0,0.9174311926605505,0.9174311926605505,0,0,0.45871559633027525,0,0,3.669724770642202,1.3761467889908259,3.669724770642202,1.3761467889908259
E00103253,268,165,51,34,2,0,8,5,2,0,0,0,0,1,2,0,6,0,8,0,61.56716417910447,19.029850746268657,12.686567164179104,0.7462686567164178,0,2.9850746268656714,1.8656716417910446,0.7462686567164178,0,0,0,0,0.3731343283582089,0.7462686567164178,0,2.2388059701492535,0,2.9850746268656714,0
E00103254,333,207,50,66,0,2,6,0,2,1,0,1,0,2,0,0,1,1,1,1,62.16216216216216,15.015015015015015,19.81981981981982,0,0.6006006006006006,1.8018018018018018,0,0.6006006006006006,0.3003003003003003,0,0.3003003003003003,0,0.6006006006006006,0,0,0.3003003003003003,0.3003003003003003,0.3003003003003003,0.3003003003003003
E00103255,298,173,47,65,3,0,3,2,0,0,0,1,0,0,0,0,3,4,3,4,58.053691275167786,15.771812080536913,21.812080536912752,1.006711409395973,0,1.006711409395973,0.6711409395973155,0,0,0,0.33557046979865773,0,0,0,0,1.006711409395973,1.342281879194631,1.006711409395973,1.342281879194631
E00103256,314,219,46,37,2,0,4,0,3,0,0,0,0,1,2,0,1,3,3,3,69.7452229299363,14.64968152866242,11.78343949044586,0.6369426751592357,0,1.2738853503184715,0,0.9554140127388535,0,0,0,0,0.3184713375796179,0.6369426751592357,0,0.3184713375796179,0.9554140127388535,0.9554140127388535,0.9554140127388535
E00103257,302,192,51,49,0,0,5,2,2,0,0,0,0,1,1,0,4,0,5,0,63.576158940397356,16.887417218543046,16.225165562913908,0,0,1.6556291390728477,0.6622516556291391,0.6622516556291391,0,0,0,0,0.33112582781456956,0.33112582781456956,0,1.3245033112582782,0,1.6556291390728477,0
E00103258,269,161,49,51,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5,3,59.85130111524164,18.21561338289963,18.95910780669145,0,0,0,0,0,0,0,0,0,0,0.37174721189591076,0,1.486988847583643,1.1152416356877324,1.858736059479554,1.1152416356877324
E00103259,291,164,62,56,0,0,1,0,0,1,0,0,0,0,0,1,6,1,6,2,56.3573883161512,21.305841924398624,19.243986254295535,0,0,0.3436426116838488,0,0,0.3436426116838488,0,0,0,0,0,0.3436426116838488,2.0618556701030926,0.3436426116838488,2.0618556701030926,0.6872852233676976
