OA,ts0500001,ts0500002,ts0500003,ts0500004,ts0500005,ts0500002_PCT,ts0500003_PCT,ts0500004_PCT,ts0500005_PCT
W00005172,89,1,3,74,11,1.1235955056179776,3.3707865168539324,83.14606741573034,12.359550561797752
W00005173,107,2,20,45,40,1.8691588785046727,18.69158878504673,42.05607476635514,37.38317757009346
W00005174,134,2,41,57,34,1.4925373134328357,30.597014925373134,42.53731343283582,25.37313432835821
W00005176,145,10,24,90,21,6.896551724137931,16.551724137931036,62.06896551724138,14.482758620689657
W00005177,138,1,13,107,17,0.7246376811594203,9.420289855072465,77.53623188405797,12.318840579710146
W00005178,142,13,53,58,18,9.15492957746479,37.32394366197183,40.845070422535215,12.676056338028168
W00005179,119,13,38,54,14,10.92436974789916,31.932773109243694,45.378151260504204,11.76470588235294
W00005180,169,2,51,82,34,1.183431952662722,30.17751479289941,48.5207100591716,20.118343195266274
W00005181,168,7,69,75,17,4.166666666666666,41.07142857142857,44.642857142857146,10.119047619047619
W00005182,137,1,44,81,11,0.7299270072992701,32.11678832116788,59.12408759124088,8.02919708029197
W00005183,155,0,45,88,22,0,29.03225806451613,56.774193548387096,14.193548387096774
W00005184,128,3,11,98,16,2.34375,8.59375,76.5625,12.5
W00005185,134,4,24,92,14,2.9850746268656714,17.91044776119403,68.65671641791045,10.44776119402985
W00005186,131,2,24,86,19,1.5267175572519083,18.3206106870229,65.64885496183206,14.50381679389313
W00005187,187,17,40,118,12,9.090909090909092,21.390374331550802,63.101604278074866,6.417112299465241
W00005188,160,0,22,87,51,0,13.750000000000002,54.37499999999999,31.874999999999996
W00005189,52,1,9,15,27,1.9230769230769231,17.307692307692307,28.846153846153843,51.92307692307693
W00005190,98,1,15,75,7,1.0204081632653061,15.306122448979592,76.53061224489795,7.142857142857142
W00005191,112,4,29,70,9,3.571428571428571,25.892857142857146,62.5,8.035714285714286
W00005192,147,0,16,110,21,0,10.884353741496598,74.82993197278913,14.285714285714285
W00005193,129,7,29,73,20,5.426356589147287,22.48062015503876,56.58914728682171,15.503875968992247
W00005194,135,1,32,86,16,0.7407407407407408,23.703703703703706,63.70370370370371,11.851851851851853
W00005195,125,12,25,71,17,9.6,20,56.8,13.600000000000001
W00005196,136,3,41,80,12,2.2058823529411766,30.14705882352941,58.82352941176471,8.823529411764707
W00005197,127,47,33,44,3,37.00787401574803,25.984251968503933,34.645669291338585,2.3622047244094486
W00005198,131,4,35,79,13,3.0534351145038165,26.717557251908396,60.30534351145038,9.923664122137405
W00005199,156,16,85,48,7,10.256410256410255,54.48717948717948,30.76923076923077,4.487179487179487
W00005202,194,2,24,152,16,1.0309278350515463,12.371134020618557,78.35051546391753,8.24742268041237
W00005203,150,23,59,48,20,15.333333333333332,39.33333333333333,32,13.333333333333334
W00005204,146,0,50,27,69,0,34.24657534246575,18.493150684931507,47.26027397260274
W00005205,118,0,29,51,38,0,24.576271186440678,43.22033898305085,32.20338983050847
W00005206,132,8,80,26,18,6.0606060606060606,60.60606060606061,19.696969696969695,13.636363636363635
W00005207,121,2,22,37,60,1.6528925619834711,18.181818181818183,30.57851239669421,49.586776859504134
W00005211,141,23,52,41,25,16.312056737588655,36.87943262411347,29.078014184397162,17.73049645390071
W00005212,135,0,2,31,102,0,1.4814814814814816,22.962962962962962,75.55555555555556
W00005213,167,0,70,85,12,0,41.91616766467065,50.898203592814376,7.18562874251497
W00005214,108,1,23,69,15,0.9259259259259258,21.296296296296298,63.888888888888886,13.88888888888889
W00005215,123,0,18,26,79,0,14.634146341463413,21.138211382113823,64.22764227642277
W00005216,102,17,35,44,6,16.666666666666664,34.31372549019608,43.13725490196079,5.88235294117647
W00005217,124,28,45,45,6,22.58064516129032,36.29032258064516,36.29032258064516,4.838709677419355
W00005218,120,1,15,92,12,0.8333333333333334,12.5,76.66666666666667,10
W00005219,120,18,44,54,4,15,36.666666666666664,45,3.3333333333333335
W00005220,129,5,8,87,29,3.875968992248062,6.2015503875969,67.44186046511628,22.48062015503876
W00005221,133,3,50,62,18,2.2556390977443606,37.59398496240601,46.616541353383454,13.533834586466165
W00005222,108,4,20,76,8,3.7037037037037033,18.51851851851852,70.37037037037037,7.4074074074074066
W00005223,108,0,0,32,76,0,0,29.629629629629626,70.37037037037037
W00005224,126,0,59,42,25,0,46.82539682539682,33.33333333333333,19.841269841269842
W00005225,121,13,52,47,9,10.743801652892563,42.97520661157025,38.84297520661157,7.43801652892562
W00005226,136,0,22,100,14,0,16.176470588235293,73.52941176470588,10.294117647058822
W00005227,114,3,12,74,25,2.631578947368421,10.526315789473683,64.91228070175438,21.929824561403507
W00005228,87,1,4,66,16,1.1494252873563218,4.597701149425287,75.86206896551724,18.39080459770115
W00005229,119,0,50,47,22,0,42.016806722689076,39.49579831932773,18.487394957983195
W00005230,140,1,44,48,47,0.7142857142857143,31.428571428571427,34.285714285714285,33.57142857142857
W00005231,98,9,26,55,8,9.183673469387756,26.53061224489796,56.12244897959183,8.16326530612245
W00005232,211,8,56,109,38,3.7914691943127963,26.540284360189574,51.65876777251185,18.009478672985782
W00005233,123,15,42,52,14,12.195121951219512,34.146341463414636,42.27642276422765,11.38211382113821
W00005234,70,2,15,27,26,2.857142857142857,21.428571428571427,38.57142857142858,37.142857142857146
W00005235,230,3,71,115,41,1.3043478260869565,30.869565217391305,50,17.82608695652174
W00005236,154,3,32,114,5,1.948051948051948,20.77922077922078,74.02597402597402,3.2467532467532463
W00005237,168,17,52,90,9,10.119047619047619,30.952380952380953,53.57142857142857,5.357142857142857
W00005239,122,1,60,57,4,0.819672131147541,49.18032786885246,46.72131147540984,3.278688524590164
W00005240,121,3,37,60,21,2.479338842975207,30.57851239669421,49.586776859504134,17.355371900826448
W00005241,124,22,49,51,2,17.741935483870968,39.516129032258064,41.12903225806452,1.6129032258064515
W00005243,119,1,41,70,7,0.8403361344537815,34.45378151260504,58.82352941176471,5.88235294117647
W00005246,218,11,50,137,20,5.045871559633028,22.93577981651376,62.84403669724771,9.174311926605505
W00005247,129,35,18,69,7,27.131782945736433,13.953488372093023,53.48837209302325,5.426356589147287
W00005248,127,10,19,89,9,7.874015748031496,14.960629921259844,70.07874015748031,7.086614173228346
W00005249,104,3,24,70,7,2.8846153846153846,23.076923076923077,67.3076923076923,6.730769230769231
W00005250,196,14,61,67,54,7.142857142857142,31.122448979591837,34.183673469387756,27.55102040816326
W00005251,197,1,15,74,107,0.5076142131979695,7.614213197969544,37.56345177664975,54.314720812182735
W00005252,110,3,10,48,49,2.727272727272727,9.090909090909092,43.63636363636363,44.54545454545455
W00005253,124,4,14,55,51,3.225806451612903,11.29032258064516,44.354838709677416,41.12903225806452
W00005254,125,1,3,20,101,0.8,2.4,16,80.80000000000001
W00005255,104,5,13,34,52,4.807692307692308,12.5,32.69230769230769,50
W00005256,110,9,37,58,6,8.181818181818182,33.63636363636363,52.72727272727272,5.454545454545454
W00005257,131,2,46,69,14,1.5267175572519083,35.11450381679389,52.67175572519084,10.687022900763358
W00005258,115,5,27,73,10,4.3478260869565215,23.47826086956522,63.47826086956522,8.695652173913043
W00005259,131,3,9,102,17,2.2900763358778624,6.870229007633588,77.86259541984732,12.977099236641221
W00005260,127,6,20,89,12,4.724409448818897,15.748031496062993,70.07874015748031,9.448818897637794
W00005261,129,1,44,72,12,0.7751937984496124,34.10852713178294,55.81395348837209,9.30232558139535
W00005262,134,8,24,90,12,5.970149253731343,17.91044776119403,67.16417910447761,8.955223880597014
W00005263,139,4,78,52,5,2.877697841726619,56.11510791366906,37.410071942446045,3.5971223021582732
W00005264,89,2,19,55,13,2.247191011235955,21.34831460674157,61.79775280898876,14.606741573033707
W00005265,138,5,4,120,9,3.6231884057971016,2.898550724637681,86.95652173913044,6.521739130434782
W00005266,114,20,11,75,8,17.543859649122805,9.649122807017543,65.78947368421053,7.017543859649122
W00005267,117,2,23,80,12,1.7094017094017095,19.65811965811966,68.37606837606837,10.256410256410255
W00005268,129,0,12,112,5,0,9.30232558139535,86.82170542635659,3.875968992248062
W00005269,120,5,29,81,5,4.166666666666666,24.166666666666668,67.5,4.166666666666666
W00005270,137,6,39,76,16,4.37956204379562,28.467153284671532,55.47445255474452,11.678832116788321
W00005271,119,1,11,85,22,0.8403361344537815,9.243697478991598,71.42857142857143,18.487394957983195
W00005272,133,9,20,84,20,6.7669172932330826,15.037593984962406,63.1578947368421,15.037593984962406
W00005273,114,9,24,72,9,7.894736842105263,21.052631578947366,63.1578947368421,7.894736842105263
W00005274,114,0,9,90,15,0,7.894736842105263,78.94736842105263,13.157894736842104
W00005275,117,1,4,94,18,0.8547008547008548,3.418803418803419,80.34188034188034,15.384615384615385
W00005276,113,10,26,60,17,8.849557522123893,23.008849557522122,53.09734513274337,15.04424778761062
W00005277,130,3,10,100,17,2.307692307692308,7.6923076923076925,76.92307692307693,13.076923076923078
W00005278,188,16,47,113,12,8.51063829787234,25,60.1063829787234,6.382978723404255
W00005279,105,1,29,57,18,0.9523809523809524,27.61904761904762,54.285714285714285,17.142857142857142
W00005280,67,1,9,49,8,1.4925373134328357,13.432835820895523,73.13432835820896,11.940298507462686
W00005281,119,1,4,99,15,0.8403361344537815,3.361344537815126,83.19327731092437,12.605042016806722
W00005282,95,1,7,77,10,1.0526315789473684,7.368421052631578,81.05263157894737,10.526315789473683
W00005283,140,2,47,82,9,1.4285714285714286,33.57142857142857,58.57142857142858,6.428571428571428
W00005284,123,3,16,77,27,2.4390243902439024,13.008130081300814,62.601626016260155,21.951219512195124
W00005285,123,6,46,57,14,4.878048780487805,37.39837398373984,46.34146341463415,11.38211382113821
W00005287,124,4,45,64,11,3.225806451612903,36.29032258064516,51.61290322580645,8.870967741935484
W00005288,132,2,33,81,16,1.5151515151515151,25,61.36363636363637,12.121212121212121
W00005289,122,9,58,43,12,7.377049180327869,47.540983606557376,35.24590163934426,9.836065573770492
W00005294,128,1,39,52,36,0.78125,30.46875,40.625,28.125
W00005295,138,0,21,105,12,0,15.217391304347828,76.08695652173914,8.695652173913043
W00005296,178,0,49,82,47,0,27.52808988764045,46.06741573033708,26.40449438202247
W00005297,131,2,9,93,27,1.5267175572519083,6.870229007633588,70.99236641221374,20.610687022900763
W00005298,120,3,34,67,16,2.5,28.333333333333332,55.833333333333336,13.333333333333334
W00005299,120,4,9,99,8,3.3333333333333335,7.5,82.5,6.666666666666667
W00005300,97,22,46,28,1,22.68041237113402,47.42268041237113,28.865979381443296,1.0309278350515463
W00005301,121,27,18,72,4,22.31404958677686,14.87603305785124,59.50413223140496,3.3057851239669422
W00005302,117,4,18,94,1,3.418803418803419,15.384615384615385,80.34188034188034,0.8547008547008548
W00005303,160,7,32,98,23,4.375,20,61.25000000000001,14.374999999999998
W00005304,131,2,18,105,6,1.5267175572519083,13.740458015267176,80.1526717557252,4.580152671755725
W00005305,116,2,6,106,2,1.7241379310344827,5.172413793103448,91.37931034482759,1.7241379310344827
W00005306,120,0,17,89,14,0,14.166666666666666,74.16666666666667,11.666666666666666
W00005307,187,6,6,111,64,3.2085561497326207,3.2085561497326207,59.35828877005348,34.22459893048128
W00005309,121,0,30,84,7,0,24.793388429752067,69.42148760330579,5.785123966942149
W00005310,158,8,98,42,10,5.063291139240507,62.0253164556962,26.582278481012654,6.329113924050633
W00005311,143,3,88,51,1,2.097902097902098,61.53846153846154,35.66433566433567,0.6993006993006993
W00005312,136,7,11,111,7,5.147058823529411,8.088235294117647,81.61764705882352,5.147058823529411
W00005313,223,21,28,119,55,9.417040358744394,12.556053811659194,53.36322869955157,24.663677130044842
W00005314,192,2,48,52,90,1.0416666666666665,25,27.083333333333332,46.875
W00005315,134,1,20,56,57,0.7462686567164178,14.925373134328357,41.7910447761194,42.53731343283582
W00005316,123,2,32,67,22,1.6260162601626018,26.01626016260163,54.47154471544715,17.88617886178862
W00005317,126,1,15,44,66,0.7936507936507936,11.904761904761903,34.92063492063492,52.38095238095239
W00005318,110,5,46,48,11,4.545454545454546,41.81818181818181,43.63636363636363,10
W00005319,133,14,47,45,27,10.526315789473683,35.338345864661655,33.83458646616541,20.30075187969925
W00005320,152,17,45,81,9,11.18421052631579,29.605263157894733,53.289473684210535,5.921052631578947
W00005321,139,9,73,39,18,6.474820143884892,52.51798561151079,28.05755395683453,12.949640287769784
W00005322,106,8,47,37,14,7.547169811320755,44.339622641509436,34.90566037735849,13.20754716981132
W00005324,124,1,16,94,13,0.8064516129032258,12.903225806451612,75.80645161290323,10.483870967741936
W00005325,107,9,22,46,30,8.411214953271028,20.5607476635514,42.99065420560748,28.037383177570092
W00005326,99,12,17,58,12,12.121212121212121,17.17171717171717,58.58585858585859,12.121212121212121
W00005327,217,2,19,120,76,0.9216589861751152,8.755760368663594,55.29953917050692,35.02304147465438
W00005329,96,8,38,43,7,8.333333333333332,39.58333333333333,44.79166666666667,7.291666666666667
W00005330,135,0,16,82,37,0,11.851851851851853,60.74074074074074,27.40740740740741
W00005331,127,3,8,108,8,2.3622047244094486,6.299212598425196,85.03937007874016,6.299212598425196
W00005332,107,3,46,51,7,2.803738317757009,42.99065420560748,47.66355140186916,6.5420560747663545
W00005333,128,1,39,64,24,0.78125,30.46875,50,18.75
W00005334,125,2,17,92,14,1.6,13.600000000000001,73.6,11.200000000000001
W00005335,114,1,9,72,32,0.8771929824561403,7.894736842105263,63.1578947368421,28.07017543859649
W00005336,106,0,16,68,22,0,15.09433962264151,64.15094339622641,20.754716981132077
W00005337,128,1,23,86,18,0.78125,17.96875,67.1875,14.0625
W00005338,114,0,3,69,42,0,2.631578947368421,60.526315789473685,36.84210526315789
W00005339,237,4,29,110,94,1.6877637130801686,12.236286919831224,46.41350210970464,39.66244725738397
W00005340,126,0,3,103,20,0,2.380952380952381,81.74603174603175,15.873015873015872
W00005341,127,2,45,71,9,1.574803149606299,35.43307086614173,55.90551181102362,7.086614173228346
W00005342,132,2,17,88,25,1.5151515151515151,12.878787878787879,66.66666666666666,18.939393939393938
W00005343,133,1,9,99,24,0.7518796992481203,6.7669172932330826,74.43609022556392,18.045112781954884
W00005344,130,0,2,14,114,0,1.5384615384615385,10.76923076923077,87.6923076923077
W00005346,125,3,12,98,12,2.4,9.6,78.4,9.6
W00005347,136,1,20,88,27,0.7352941176470588,14.705882352941178,64.70588235294117,19.852941176470587
